"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc0057de7b359b)","Receive Errors (lxc0ed3c8d2b8bf)","Receive Errors (lxc1b4eef799f9f)","Receive Errors (lxc2aa36708b137)","Receive Errors (lxc311bfcb71b98)","Receive Errors (lxc3217b30e5a4e)","Receive Errors (lxc36b6da5da010)","Receive Errors (lxc403df59b7f2f)","Receive Errors (lxc4b0877ec508a)","Receive Errors (lxc4f353ad2ad1b)","Receive Errors (lxc4f7ca766139d)","Receive Errors (lxc538c2623b3c9)","Receive Errors (lxc70b5164e645e)","Receive Errors (lxc71cbdd12cdf0)","Receive Errors (lxc7626ffd02273)","Receive Errors (lxc769b3cde4245)","Receive Errors (lxc8c21dfcb3de5)","Receive Errors (lxc903c94232750)","Receive Errors (lxc_health)","Receive Errors (lxca64c956e0416)","Receive Errors (lxcb65783b18b77)","Receive Errors (lxcbfe61dbe9fb8)","Receive Errors (lxcc139b9659a43)","Receive Errors (lxccec5aff1a071)","Receive Errors (lxcd29782dd3030)","Receive Errors (lxcdf3f3974f060)","Receive Errors (lxce04bc0c65a73)","Receive Errors (lxcf65b7508adc1)","Receive Errors (lxcf8047b4cc192)","Receive Errors (lxcf91586e7c6b7)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0057de7b359b)","Receive Total (lxc0ed3c8d2b8bf)","Receive Total (lxc1b4eef799f9f)","Receive Total (lxc2aa36708b137)","Receive Total (lxc311bfcb71b98)","Receive Total (lxc3217b30e5a4e)","Receive Total (lxc36b6da5da010)","Receive Total (lxc403df59b7f2f)","Receive Total (lxc4b0877ec508a)","Receive Total (lxc4f353ad2ad1b)","Receive Total (lxc4f7ca766139d)","Receive Total (lxc538c2623b3c9)","Receive Total (lxc70b5164e645e)","Receive Total (lxc71cbdd12cdf0)","Receive Total (lxc7626ffd02273)","Receive Total (lxc769b3cde4245)","Receive Total (lxc8c21dfcb3de5)","Receive Total (lxc903c94232750)","Receive Total (lxc_health)","Receive Total (lxca64c956e0416)","Receive Total (lxcb65783b18b77)","Receive Total (lxcbfe61dbe9fb8)","Receive Total (lxcc139b9659a43)","Receive Total (lxccec5aff1a071)","Receive Total (lxcd29782dd3030)","Receive Total (lxcdf3f3974f060)","Receive Total (lxce04bc0c65a73)","Receive Total (lxcf65b7508adc1)","Receive Total (lxcf8047b4cc192)","Receive Total (lxcf91586e7c6b7)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc0057de7b359b)","Transmit Errors (lxc0ed3c8d2b8bf)","Transmit Errors (lxc1b4eef799f9f)","Transmit Errors (lxc2aa36708b137)","Transmit Errors (lxc311bfcb71b98)","Transmit Errors (lxc3217b30e5a4e)","Transmit Errors (lxc36b6da5da010)","Transmit Errors (lxc403df59b7f2f)","Transmit Errors (lxc4b0877ec508a)","Transmit Errors (lxc4f353ad2ad1b)","Transmit Errors (lxc4f7ca766139d)","Transmit Errors (lxc538c2623b3c9)","Transmit Errors (lxc70b5164e645e)","Transmit Errors (lxc71cbdd12cdf0)","Transmit Errors (lxc7626ffd02273)","Transmit Errors (lxc769b3cde4245)","Transmit Errors (lxc8c21dfcb3de5)","Transmit Errors (lxc903c94232750)","Transmit Errors (lxc_health)","Transmit Errors (lxca64c956e0416)","Transmit Errors (lxcb65783b18b77)","Transmit Errors (lxcbfe61dbe9fb8)","Transmit Errors (lxcc139b9659a43)","Transmit Errors (lxccec5aff1a071)","Transmit Errors (lxcd29782dd3030)","Transmit Errors (lxcdf3f3974f060)","Transmit Errors (lxce04bc0c65a73)","Transmit Errors (lxcf65b7508adc1)","Transmit Errors (lxcf8047b4cc192)","Transmit Errors (lxcf91586e7c6b7)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc0057de7b359b)","Receive Dropped (lxc0ed3c8d2b8bf)","Receive Dropped (lxc1b4eef799f9f)","Receive Dropped (lxc2aa36708b137)","Receive Dropped (lxc311bfcb71b98)","Receive Dropped (lxc3217b30e5a4e)","Receive Dropped (lxc36b6da5da010)","Receive Dropped (lxc403df59b7f2f)","Receive Dropped (lxc4b0877ec508a)","Receive Dropped (lxc4f353ad2ad1b)","Receive Dropped (lxc4f7ca766139d)","Receive Dropped (lxc538c2623b3c9)","Receive Dropped (lxc70b5164e645e)","Receive Dropped (lxc71cbdd12cdf0)","Receive Dropped (lxc7626ffd02273)","Receive Dropped (lxc769b3cde4245)","Receive Dropped (lxc8c21dfcb3de5)","Receive Dropped (lxc903c94232750)","Receive Dropped (lxc_health)","Receive Dropped (lxca64c956e0416)","Receive Dropped (lxcb65783b18b77)","Receive Dropped (lxcbfe61dbe9fb8)","Receive Dropped (lxcc139b9659a43)","Receive Dropped (lxccec5aff1a071)","Receive Dropped (lxcd29782dd3030)","Receive Dropped (lxcdf3f3974f060)","Receive Dropped (lxce04bc0c65a73)","Receive Dropped (lxcf65b7508adc1)","Receive Dropped (lxcf8047b4cc192)","Receive Dropped (lxcf91586e7c6b7)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc0057de7b359b)","Transmit Dropped (lxc0ed3c8d2b8bf)","Transmit Dropped (lxc1b4eef799f9f)","Transmit Dropped (lxc2aa36708b137)","Transmit Dropped (lxc311bfcb71b98)","Transmit Dropped (lxc3217b30e5a4e)","Transmit Dropped (lxc36b6da5da010)","Transmit Dropped (lxc403df59b7f2f)","Transmit Dropped (lxc4b0877ec508a)","Transmit Dropped (lxc4f353ad2ad1b)","Transmit Dropped (lxc4f7ca766139d)","Transmit Dropped (lxc538c2623b3c9)","Transmit Dropped (lxc70b5164e645e)","Transmit Dropped (lxc71cbdd12cdf0)","Transmit Dropped (lxc7626ffd02273)","Transmit Dropped (lxc769b3cde4245)","Transmit Dropped (lxc8c21dfcb3de5)","Transmit Dropped (lxc903c94232750)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca64c956e0416)","Transmit Dropped (lxcb65783b18b77)","Transmit Dropped (lxcbfe61dbe9fb8)","Transmit Dropped (lxcc139b9659a43)","Transmit Dropped (lxccec5aff1a071)","Transmit Dropped (lxcd29782dd3030)","Transmit Dropped (lxcdf3f3974f060)","Transmit Dropped (lxce04bc0c65a73)","Transmit Dropped (lxcf65b7508adc1)","Transmit Dropped (lxcf8047b4cc192)","Transmit Dropped (lxcf91586e7c6b7)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0057de7b359b)","Transmit Total (lxc0ed3c8d2b8bf)","Transmit Total (lxc1b4eef799f9f)","Transmit Total (lxc2aa36708b137)","Transmit Total (lxc311bfcb71b98)","Transmit Total (lxc3217b30e5a4e)","Transmit Total (lxc36b6da5da010)","Transmit Total (lxc403df59b7f2f)","Transmit Total (lxc4b0877ec508a)","Transmit Total (lxc4f353ad2ad1b)","Transmit Total (lxc4f7ca766139d)","Transmit Total (lxc538c2623b3c9)","Transmit Total (lxc70b5164e645e)","Transmit Total (lxc71cbdd12cdf0)","Transmit Total (lxc7626ffd02273)","Transmit Total (lxc769b3cde4245)","Transmit Total (lxc8c21dfcb3de5)","Transmit Total (lxc903c94232750)","Transmit Total (lxc_health)","Transmit Total (lxca64c956e0416)","Transmit Total (lxcb65783b18b77)","Transmit Total (lxcbfe61dbe9fb8)","Transmit Total (lxcc139b9659a43)","Transmit Total (lxccec5aff1a071)","Transmit Total (lxcd29782dd3030)","Transmit Total (lxcdf3f3974f060)","Transmit Total (lxce04bc0c65a73)","Transmit Total (lxcf65b7508adc1)","Transmit Total (lxcf8047b4cc192)","Transmit Total (lxcf91586e7c6b7)"
2023-02-23 01:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,7.28,119,0,0,0,0.933,0.0667,0.294,3.59,0.256,0.450,0,0,2.06,1.56,0.811,0,1,0.550,0,0.256,0.333,4.94,0.106,2.65,7.17,0.567,1.38,0,10.5,18.7,0.267,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,8.78,109,0,0,0.00556,1.33,0.0667,0.439,4.02,0.256,0.506,0.00556,0,2.58,1.81,0.994,0,1.03,0.994,0.00556,0.256,0.400,4.19,0.200,2.78,9.21,1,1.52,0,11.5,17.1,0.267,0.256
2023-02-23 01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,7.11,129,0,0.00556,0,0.922,0.0833,0.289,3.54,0.244,0.450,0,0,1.98,1.56,0.817,0,1,0.550,0,0.244,0.333,4.93,0.100,2.58,6.99,0.572,1.33,0,10.7,18.6,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,8.41,134,0,0.00556,0,1.32,0.0722,0.444,3.99,0.244,0.500,0,0,2.68,1.79,1,0,1.03,0.994,0,0.244,0.406,4.18,0.200,2.84,9.05,1,1.44,0,11.6,17.0,0.244,0.244
2023-02-23 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,7.44,121,0,0,0,0.911,0.106,0.311,3.67,0.233,0.506,0,0,2.02,1.57,0.972,0,0.978,0.544,0,0.244,0.333,4.94,0.100,2.38,7.24,0.589,1.36,0,10.4,18.8,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,8.71,120,0,0,0,1.31,0.0889,0.456,4.13,0.233,0.533,0,0,2.63,1.78,1.17,0,1.02,0.983,0,0.244,0.400,4.18,0.200,2.91,9.28,0.994,1.46,0,11.2,17.3,0.244,0.244
2023-02-23 01:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,31.8,152,0,0,0,0.933,0.0778,0.306,4.06,0.256,0.450,0,0.00556,2.13,1.57,0.833,0,0.983,0.544,0,0.256,0.333,4.94,0.100,2.51,7.15,0.594,27.1,0,10.5,18.7,0.267,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,34.6,145,0,0,0,1.33,0.0722,0.444,4.48,0.256,0.500,0,0,2.54,1.80,1.03,0.00556,1.02,0.989,0,0.256,0.400,4.19,0.200,2.83,9.10,0.994,25.9,0,11.4,17.3,0.267,0.256
2023-02-23 01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,0,20.5,136,0,0,0,0.933,0.0667,0.311,3.83,0.267,0.417,0,0,2.03,1.57,0.806,0,0.989,0.550,0,0.267,0.333,4.91,0.100,2.36,7.40,0.561,14.4,0,10.7,18.8,0.256,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,22.4,129,0,0,0,1.33,0.0667,0.450,4.29,0.267,0.478,0,0,2.63,1.79,0.994,0,1.02,1,0,0.272,0.400,4.16,0.200,2.87,9.39,1,14.0,0,11.6,17.3,0.256,0.267
2023-02-23 01:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,7.38,118,0,0,0,0.934,0.0945,0.295,3.57,0.233,0.467,0,0,1.99,1.57,0.811,0,0.950,0.545,0,0.222,0.333,4.94,0.100,2.30,7.24,0.589,1.38,0,10.6,18.8,0.222,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,8.85,112,0,0,0,1.33,0.0834,0.439,4.01,0.233,0.511,0,0,2.59,1.78,0.995,0,1.00,0.989,0,0.222,0.400,4.21,0.206,2.84,9.32,1.00,1.49,0,11.4,17.1,0.222,0.222
2023-02-23 01:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,7.28,118,0,0,0.00556,0.933,0.0722,0.317,3.53,0.244,0.483,0,0,2.08,1.56,0.822,0,0.978,0.539,0,0.233,0.328,4.94,0.100,2.67,7.08,0.572,1.33,0,10.8,18.8,0.244,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,8.51,111,0,0,0,1.33,0.0722,0.456,3.94,0.244,0.522,0,0,2.63,1.79,0.994,0,1.02,0.983,0,0.233,0.394,4.21,0.206,2.96,9.12,1,1.46,0,11.7,17.3,0.244,0.233
2023-02-23 01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,7.36,118,0,0,0.00556,0.933,0.0889,0.317,3.67,0.244,0.467,0,0,2.14,1.56,0.989,0,0.983,0.544,0,0.244,0.317,4.94,0.100,2.64,7.27,0.578,1.38,0,11.0,18.8,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,8.71,114,0,0,0,1.33,0.0778,0.456,4.09,0.244,0.511,0,0,2.75,1.79,1.17,0,1.02,0.994,0,0.244,0.383,4.19,0.200,2.96,9.27,1,1.52,0,11.8,17.2,0.244,0.250
2023-02-23 01:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,30.6,150,0,0,0,0.933,0.0833,0.289,4.08,0.233,0.450,0,0,2.22,1.59,0.844,0,1.02,0.550,0,0.244,0.322,4.94,0.100,2.47,7.14,0.561,26.6,0,10.5,18.7,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,34,144,0,0,0,1.33,0.0722,0.433,4.50,0.233,0.500,0,0,2.61,1.81,1.01,0,1.04,0.994,0,0.244,0.389,4.18,0.200,2.92,9.06,0.994,24.7,0,11.5,17.1,0.244,0.250
2023-02-23 01:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,24.0,151,0,0,0,0.922,0.0722,0.317,3.86,0.244,0.483,0,0,2.26,1.55,0.811,0,0.956,0.544,0,0.256,0.333,4.93,0.100,2.51,7.28,0.567,18.4,0,10.8,18.8,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,26.5,151,0,0,0,1.32,0.0722,0.456,4.30,0.244,0.522,0,0,2.74,1.80,0.989,0,1,0.989,0,0.256,0.400,4.19,0.200,2.94,9.37,0.983,17.3,0,11.9,17.2,0.256,0.256
2023-02-23 01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,7.09,119,0,0,0,0.933,0.0833,0.300,3.56,0.267,0.517,0.00556,0,2.31,1.54,0.806,0,0.961,0.550,0,0.267,0.333,4.94,0.0944,2.66,7.25,0.567,1.39,0,10.6,18.7,0.278,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,8.74,110,0,0,0,1.33,0.0778,0.450,4.01,0.267,0.544,0,0,2.51,1.78,0.994,0,1.01,0.994,0,0.267,0.400,4.18,0.189,2.79,9.29,0.983,1.51,0,11.6,17.0,0.278,0.267
2023-02-23 01:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,7.14,119,0,0,0,0.933,0.0667,0.283,3.58,0.278,0.433,0.00556,0,2.23,1.55,0.800,0,1.01,0.544,0,0.267,0.333,4.94,0.100,2.53,7.12,0.556,1.36,0,10.7,18.9,0.278,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,8.60,110,0,0,0,1.33,0.0611,0.439,3.99,0.278,0.489,0,0,2.64,1.80,1,0,1.04,0.989,0,0.267,0.400,4.17,0.200,2.88,9.13,0.983,1.48,0,11.4,17.3,0.278,0.267
2023-02-23 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0,7.46,119,0,0,0,0.933,0.0611,0.267,3.76,0.256,0.467,0,0,2.18,1.56,0.961,0,1,0.544,0,0.256,0.333,4.93,0.100,2.47,7.18,0.550,1.35,0,10.9,18.8,0.267,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,8.88,115,0,0,0,1.33,0.0556,0.439,4.20,0.256,0.511,0,0,2.67,1.79,1.16,0,1.03,0.994,0,0.256,0.400,4.17,0.200,2.88,9.27,0.989,1.48,0,11.7,17.2,0.267,0.256
2023-02-23 01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,30.8,152,0,0,0,0.933,0.0555,0.283,4.18,0.244,0.483,0,0,2.02,1.56,0.839,0,0.966,0.550,0,0.255,0.328,4.94,0.1000,2.39,7.04,0.550,26.8,0,10.8,18.7,0.244,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,34.4,148,0,0,0,1.33,0.0555,0.444,4.63,0.244,0.522,0,0,2.52,1.79,1.02,0,1.01,0.988,0,0.255,0.394,4.18,0.200,2.76,9.09,0.994,24.6,0,11.5,17.0,0.244,0.255
2023-02-23 01:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,28.0,149,0,0,0,0.939,0.0611,0.317,3.82,0.256,0.483,0,0,2.06,1.56,0.817,0,0.983,0.550,0,0.256,0.322,4.93,0.100,2.56,7.24,0.572,23.0,0.00556,10.7,18.8,0.261,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,31.2,141,0,0,0,1.33,0.0611,0.461,4.27,0.256,0.522,0,0,2.70,1.81,1.01,0,1.02,0.983,0,0.256,0.389,4.17,0.200,2.93,9.40,0.994,21.3,0,11.5,17.2,0.256,0.256
2023-02-23 01:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0,7.63,120,0,0,0,0.933,0.100,0.272,3.58,0.256,0.450,0,0,2.11,1.58,0.806,0,1.02,0.544,0,0.256,0.317,4.94,0.100,2.43,7.18,0.583,1.45,0,10.7,18.9,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,8.99,111,0,0,0,1.33,0.0889,0.433,4.05,0.256,0.500,0,0,2.59,1.81,0.994,0,1.04,0.983,0,0.256,0.383,4.17,0.200,3.02,9.36,0.994,1.54,0,11.6,17.2,0.256,0.256
2023-02-23 01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,7.14,117,0,0,0,0.933,0.0722,0.294,3.55,0.244,0.461,0,0,2.10,1.55,0.800,0,0.967,0.544,0,0.244,0.322,4.94,0.100,2.31,7.03,0.567,1.34,0,10.8,18.9,0.233,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,8.34,109,0,0,0,1.33,0.0667,0.433,3.98,0.244,0.511,0,0,2.61,1.79,1,0,1.01,0.989,0,0.244,0.389,4.19,0.200,2.83,9.09,0.989,1.45,0,11.6,17.3,0.233,0.244
2023-02-23 01:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,7.68,118,0,0,0,0.933,0.0722,0.317,3.90,0.239,0.494,0,0,2.14,1.57,0.967,0,0.922,0.550,0,0.233,0.333,4.93,0.100,2.68,7.18,0.561,1.33,0,10.8,18.8,0.233,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,8.95,114,0,0,0,1.33,0.0722,0.456,4.31,0.233,0.533,0,0,2.63,1.78,1.17,0,0.978,0.994,0,0.233,0.400,4.19,0.200,3.01,9.26,0.989,1.46,0,11.8,17.2,0.233,0.233
