"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-7bbf9dc945-wtrxq","carts-db-ff8647ccb-z2fb4","catalogue-6479dbb5bd-whlfk","catalogue-db-6b55d8cdb7-wtsrs","cert-manager-5fdbd97fb5-twfxc","cert-manager-cainjector-7c44879bc4-nfbgp","cert-manager-webhook-5db84854c8-7q6gj","cilium-bcb99","cilium-mj4pf","cilium-operator-d7fc69fd7-5rxf2","cilium-sbgdv","coredns-7b5bbc6644-psb9t","csi-attacher-59db6bb96c-h5hh5","csi-attacher-59db6bb96c-m2bsv","csi-attacher-59db6bb96c-ml2dt","csi-provisioner-6d44d79b88-9sccm","csi-provisioner-6d44d79b88-nxh25","csi-provisioner-6d44d79b88-x44z5","csi-resizer-74cc7c9c95-7k2ms","csi-resizer-74cc7c9c95-l9jtl","csi-resizer-74cc7c9c95-zxgjc","csi-snapshotter-7f7685dfdb-776js","csi-snapshotter-7f7685dfdb-kwzvl","csi-snapshotter-7f7685dfdb-nctd8","deathstar-f694cf746-9vf7c","deathstar-f694cf746-lv9mm","engine-image-ei-87057037-4mq7g","engine-image-ei-87057037-gqrxz","engine-image-ei-87057037-zdvkh","fleet-agent-86bcc7466d-6csbq","fleet-controller-7bbd96b579-d6srq","front-end-7f5c844b4c-2jvnj","gitjob-5bd78d7cd9-7dtx2","grafana-84476dcf4b-dt9vx","hubble-relay-6565cf56c6-cmq5l","hubble-ui-64bd8dcbf5-hdjkd","instance-manager-e-78427b4128d49c0dee9f52ee7fbc2302","instance-manager-e-8c78a443358c60e38a26eaa03e2d5f24","instance-manager-e-f1a21f4ad9b4de30e3a654fccd054c70","instance-manager-r-78427b4128d49c0dee9f52ee7fbc2302","instance-manager-r-8c78a443358c60e38a26eaa03e2d5f24","instance-manager-r-f1a21f4ad9b4de30e3a654fccd054c70","local-path-provisioner-687d6d7765-25k5z","longhorn-admission-webhook-65dddb89d6-6hcn7","longhorn-admission-webhook-65dddb89d6-hlmm2","longhorn-conversion-webhook-dff96899b-gckz9","longhorn-conversion-webhook-dff96899b-r6l5n","longhorn-csi-plugin-bgxdz","longhorn-csi-plugin-c4d9w","longhorn-csi-plugin-wpmkj","longhorn-driver-deployer-5b7f74f969-vrdcq","longhorn-manager-f68ph","longhorn-manager-lxp4c","longhorn-manager-slztz","longhorn-recovery-backend-dbb6555bf-hnfl2","longhorn-recovery-backend-dbb6555bf-wq6g5","longhorn-ui-d455dd57-lrnrp","longhorn-ui-d455dd57-xzsw4","metrics-server-667586758d-fc9lb","orders-74f65597c5-q7dqm","orders-db-795cb4dcd8-lgkws","payment-c7df5b49-brp2f","prometheus-7dbb447479-qcpgs","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-59gpz","pushprox-k3s-server-client-7brms","pushprox-k3s-server-client-wj8np","pushprox-k3s-server-proxy-695c9cdf7d-lf6kt","queue-master-9fc44d68d-psphb","rabbitmq-6576689cc9-wvrbb","rancher-7c5dbf46fc-4px9t","rancher-7c5dbf46fc-mb6hl","rancher-7c5dbf46fc-szlcq","rancher-monitoring-grafana-586df56bff-pwfnk","rancher-monitoring-kube-state-metrics-77ddfd789b-qgqg2","rancher-monitoring-operator-ff6cfcc76-fhxj4","rancher-monitoring-prometheus-adapter-79d8db9697-6gklr","rancher-monitoring-prometheus-node-exporter-lxnb2","rancher-monitoring-prometheus-node-exporter-t56nk","rancher-monitoring-prometheus-node-exporter-x25m2","rancher-webhook-577b778f8f-rrz8g","session-db-695f7fd48f-w6fhb","shipping-79c568cddc-splwn","svclb-traefik-06f0c0df-2m7qc","svclb-traefik-06f0c0df-8rdcw","svclb-traefik-06f0c0df-slfk2","tiefighter","tracee-7kwfb","tracee-khvmc","tracee-wk8xm","traefik-64b96ccbcd-4dql6","ubuntu","user-79dddf5cc9-nqq6m","user-db-b8dfb847c-mlkjp","xwing"
2023-03-11 16:02:00,165,468,233,405,37.2,222,163,158,88546,183089,155814,160480,382,453,134,131,514,125,125,133,123,440,122,132,467,0,0,0,0,0,4462,4492,1216,3046,98.5,85.7,0,77.5,63.7,65.0,66.8,65.1,67.9,5.34,1787,1805,32.0,32.0,97.2,87.5,90.5,0,1823,1844,1814,1757,1854,0,0,1961,39.8,19,306,64401,45661,88011,206451,164417,16164,3.53,4.27,6933,14628,6648,157,1425,285,16411,158470,92315,181274,2027,23,0,0,0,0,0.233,0,0,0,13144,0,405,144,0
2023-03-11 16:04:00,165,468,233,405,37.2,222,163,158,88546,183089,155814,160480,382,453,134,131,514,125,125,133,123,440,122,132,467,0,0,0,0,0,4462,4492,1216,3046,98.5,85.7,0,77.5,63.7,65.0,66.8,65.1,67.9,5.34,1787,1805,32.0,32.0,97.2,87.5,90.5,0,1823,1844,1814,1757,1854,0,0,1961,39.8,19,306,64401,45661,88011,206451,164417,16164,3.53,4.27,6933,14628,6648,157,1425,285,16411,158470,92315,181274,2027,23,0,0,0,0,0.233,0,0,0,13144,0,405,144,0
2023-03-11 16:06:00,193,37.2,17.7,305,0,234,154,153,92295,119113,130948,127804,370,372,124,131,380,129,125,123,133,523,132,129,536,0,0,0,0,0,4279,4306,329,2559,75.6,84.6,0,54.5,67.2,64.8,77.7,66.1,64.8,5.76,1844,1806,46.7,32.5,89.9,110,91.3,0,1850,1823,1788,1879,1846,0,0,1970,37.2,19,307,68012,35277,93443,131038,128711,16165,4.60,4.97,6958,13180,6892,5874,1499,162,22168,127343,89318,141659,1970,0.360,0,0,0,0,0,0,0,0,156,0,412,141,0
2023-03-11 16:08:00,193,37.2,17.7,305,0,234,154,153,92295,119113,130948,127804,370,372,124,131,380,129,125,123,133,523,132,129,536,0,0,0,0,0,4279,4306,329,2559,75.6,84.6,0,54.5,67.2,64.8,77.7,66.1,64.8,5.76,1844,1806,46.7,32.5,89.9,110,91.3,0,1850,1823,1788,1879,1846,0,0,1970,37.2,19,307,68012,35277,93443,131038,128711,16165,4.60,4.97,6958,13180,6892,5874,1499,162,22168,127343,89318,141659,1970,0.360,0,0,0,0,0,0,0,0,156,0,412,141,0
2023-03-11 16:10:00,244,468,236,422,37.2,211,168,148,87411,177026,157749,155817,400,461,128,128,513,125,125,130,127,359,132,125,396,0,0,0,0,0,4418,5296,1231,2072,103,89.9,0,78.0,67.6,67.0,55.8,66.1,68.6,4,1804,1738,32.9,29.9,93.5,73.9,89.0,0,1791,1804,2186,1822,1769,0,0,1866,38.5,19,306,68793,34568,87237,178669,165515,16162,3.57,4.72,6798,13503,7000,162,1546,289,17928,157984,90949,203615,2076,24.5,0,0,0,0,0,0,0,0,13243,0,404,147,0
2023-03-11 16:12:00,244,468,236,422,37.2,211,168,148,87411,177026,157749,155817,400,461,128,128,513,125,125,130,127,359,132,125,396,0,0,0,0,0,4418,5296,1231,2072,103,89.9,0,78.0,67.6,67.0,55.8,66.1,68.6,4,1804,1738,32.9,29.9,93.5,73.9,89.0,0,1791,1804,2186,1822,1769,0,0,1866,38.5,19,306,68793,34568,87237,178669,165515,16162,3.57,4.72,6798,13503,7000,162,1546,289,17928,157984,90949,203615,2076,24.5,0,0,0,0,0,0,0,0,13243,0,404,147,0
2023-03-11 16:14:00,244,468,236,422,37.2,211,168,148,87411,177026,157749,155817,400,461,128,128,513,125,125,130,127,359,132,125,396,0,0,0,0,0,4418,5296,1231,2072,103,89.9,0,78.0,67.6,67.0,55.8,66.1,68.6,4,1804,1738,32.9,29.9,93.5,73.9,89.0,0,1791,1804,2186,1822,1769,0,0,1866,38.5,19,306,68793,34568,87237,178669,165515,16162,3.57,4.72,6798,13503,7000,162,1546,289,17928,157984,90949,203615,2076,24.5,0,0,0,0,0,0,0,0,13243,0,404,147,0
2023-03-11 16:16:00,174,38.5,18.4,298,0,222,163,159,87775,132077,125403,128161,376,439,124,124,374,118,122,119,119,545,122,128,452,0.233,0.233,0,0,0,5100,3828,403,2629,78.8,88.9,0,53,62.0,66.3,64.7,66.8,65.0,4.22,1810,1845,30.6,48.9,91.8,88.8,89.8,0,1928,1939,1521,1819,1829,0,0,1919,39.8,18.4,301,65827,46647,88451,140017,123628,16158,4.23,4.79,6904,14295,7029,112,1562,289,19627,126843,88013,111299,2026,0.360,0,0.233,0,0,0,0.233,0,0,149,0,472,135,0
2023-03-11 16:18:00,174,38.5,18.4,298,0,222,163,159,87775,132077,125403,128161,376,439,124,124,374,118,122,119,119,545,122,128,452,0.233,0.233,0,0,0,5100,3828,403,2629,78.8,88.9,0,53,62.0,66.3,64.7,66.8,65.0,4.22,1810,1845,30.6,48.9,91.8,88.8,89.8,0,1928,1939,1521,1819,1829,0,0,1919,39.8,18.4,301,65827,46647,88451,140017,123628,16158,4.23,4.79,6904,14295,7029,112,1562,289,19627,126843,88013,111299,2026,0.360,0,0.233,0,0,0,0.233,0,0,149,0,472,135,0
2023-03-11 16:20:00,235,468,233,409,37.2,224,161,148,88680,218503,171509,167780,393,469,131,125,423,125,125,130,130,442,132,125,467,0,0,0,0.233,0.233,16935,5240,1224,2943,103,87.4,0,67.2,68.8,64.8,67.4,65.0,65.9,4.58,1732,1844,32.4,31.2,90.8,90.9,92.9,0,1757,1824,2118,1877,1844,0,0,1932,37.2,19.6,289,65073,38833,87601,191901,169287,16167,3.57,4.27,6908,13946,6751,161,1481,156,21620,169268,87306,195655,1973,23,0,0,0,0,0,0,0,0,13160,0,409,147,0
2023-03-11 16:22:00,235,468,233,409,37.2,224,161,148,88680,218503,171509,167780,393,469,131,125,423,125,125,130,130,442,132,125,467,0,0,0,0.233,0.233,16935,5240,1224,2943,103,87.4,0,67.2,68.8,64.8,67.4,65.0,65.9,4.58,1732,1844,32.4,31.2,90.8,90.9,92.9,0,1757,1824,2118,1877,1844,0,0,1932,37.2,19.6,289,65073,38833,87601,191901,169287,16167,3.57,4.27,6908,13946,6751,161,1481,156,21620,169268,87306,195655,1973,23,0,0,0,0,0,0,0,0,13160,0,409,147,0
2023-03-11 16:24:00,235,468,233,409,37.2,224,161,148,88680,218503,171509,167780,393,469,131,125,423,125,125,130,130,442,132,125,467,0,0,0,0.233,0.233,16935,5240,1224,2943,103,87.4,0,67.2,68.8,64.8,67.4,65.0,65.9,4.58,1732,1844,32.4,31.2,90.8,90.9,92.9,0,1757,1824,2118,1877,1844,0,0,1932,37.2,19.6,289,65073,38833,87601,191901,169287,16167,3.57,4.27,6908,13946,6751,161,1481,156,21620,169268,87306,195655,1973,23,0,0,0,0,0,0,0,0,13160,0,409,147,0
2023-03-11 16:26:00,163,38.5,19,300,0,220,162,154,86236,112290,115122,116016,346,521,118,118,463,112,118,116,113,366,115,125,468,0,0,0,0,0,4420,3750,433,2541,71.0,82.0,0,65.3,66.1,66.8,64.0,70.0,66.6,4.02,1841,1750,33.3,33.8,90.9,107,90.7,0,1857,1825,1510,1807,1827,0,0,1919,38.5,18.4,358,69492,32269,83749,145513,115204,16155,3.85,4.13,6640,13037,6784,101,1532,295,15789,115700,86643,134803,2076,0.360,0,0,0,0,0,0,0,0,158,0,339,141,0.233
2023-03-11 16:28:00,163,38.5,19,300,0,220,162,154,86236,112290,115122,116016,346,521,118,118,463,112,118,116,113,366,115,125,468,0,0,0,0,0,4420,3750,433,2541,71.0,82.0,0,65.3,66.1,66.8,64.0,70.0,66.6,4.02,1841,1750,33.3,33.8,90.9,107,90.7,0,1857,1825,1510,1807,1827,0,0,1919,38.5,18.4,358,69492,32269,83749,145513,115204,16155,3.85,4.13,6640,13037,6784,101,1532,295,15789,115700,86643,134803,2076,0.360,0,0,0,0,0,0,0,0,158,0,339,141,0.233
2023-03-11 16:30:00,212,468,233,432,37.2,226,161,159,89366,191358,172302,168209,400,371,124,128,431,125,118,119,119,455,122,122,459,0,0,0,0,0,5229,4585,1191,2159,106,87.2,0,66.4,67.0,66.1,68.7,64.4,66.1,4.73,1744,1781,32.5,32.0,92.9,73.5,89.6,0.233,1844,1778,2147,1815,1887,0,0.233,1924,40.0,19.6,253,68901,42044,91590,197711,167612,16162,3.57,4.41,6947,14472,6854,163,1490,287,21695,169784,89370,195924,2020,23.4,0,0,0,0,0,0,0,0,13240,0,391,147,0
2023-03-11 16:32:00,212,468,233,432,37.2,226,161,159,89366,191358,172302,168209,400,371,124,128,431,125,118,119,119,455,122,122,459,0,0,0,0,0,5229,4585,1191,2159,106,87.2,0,66.4,67.0,66.1,68.7,64.4,66.1,4.73,1744,1781,32.5,32.0,92.9,73.5,89.6,0.233,1844,1778,2147,1815,1887,0,0.233,1924,40.0,19.6,253,68901,42044,91590,197711,167612,16162,3.57,4.41,6947,14472,6854,163,1490,287,21695,169784,89370,195924,2020,23.4,0,0,0,0,0,0,0,0,13240,0,391,147,0
2023-03-11 16:34:00,212,468,233,432,37.2,226,161,159,89366,191358,172302,168209,400,371,124,128,431,125,118,119,119,455,122,122,459,0,0,0,0,0,5229,4585,1191,2159,106,87.2,0,66.4,67.0,66.1,68.7,64.4,66.1,4.73,1744,1781,32.5,32.0,92.9,73.5,89.6,0.233,1844,1778,2147,1815,1887,0,0.233,1924,40.0,19.6,253,68901,42044,91590,197711,167612,16162,3.57,4.41,6947,14472,6854,163,1490,287,21695,169784,89370,195924,2020,23.4,0,0,0,0,0,0,0,0,13240,0,391,147,0
2023-03-11 16:36:00,207,38.7,19,285,0,217,163,152,83276,134285,115155,122463,354,453,121,121,447,129,125,130,130,523,132,126,483,0,0,0,0,0,4315,4346,427,2524,80.0,87.2,0,67.2,66.1,65.0,65.0,67.2,67.0,5.06,1861,1884,31.2,31.4,94.6,93.3,90.7,0,1774,1789,1547,1863,1791,0,0,1923,38.5,19,347,67309,38815,87065,120105,116697,16166,4.35,4.13,6904,13925,6964,105,1542,160,18004,120658,86167,149701,2182,0.593,0,0,0,0,0,0,0.233,0,156,0,484,144,0
2023-03-11 16:38:00,207,38.7,19,285,0,217,163,152,83276,134285,115155,122463,354,453,121,121,447,129,125,130,130,523,132,126,483,0,0,0,0,0,4315,4346,427,2524,80.0,87.2,0,67.2,66.1,65.0,65.0,67.2,67.0,5.06,1861,1884,31.2,31.4,94.6,93.3,90.7,0,1774,1789,1547,1863,1791,0,0,1923,38.5,19,347,67309,38815,87065,120105,116697,16166,4.35,4.13,6904,13925,6964,105,1542,160,18004,120658,86167,149701,2182,0.593,0,0,0,0,0,0,0.233,0,156,0,484,144,0
2023-03-11 16:40:00,233,468,233,423,37.2,227,160,150,90334,198171,167048,162736,394,537,131,131,537,115,122,123,126,373,128,122,445,0,0,0.233,0,0,17867,5262,1292,3030,100,88.9,0.233,65.4,65.7,67.4,65.3,65.5,66.4,5.20,1840,1744,32.0,32.9,88.0,89.8,90.5,0,1901,1876,1818,1858,1828,0,0,1913,37.2,19,250,63591,35704,87881,196537,166177,16158,3.21,4.64,6830,12956,6809,158,1517,283,18763,166319,87691,170225,1860,22.6,0,0,0,0,0,0,0,0,13250,0,324,136,0
2023-03-11 16:42:00,233,468,233,423,37.2,227,160,150,90334,198171,167048,162736,394,537,131,131,537,115,122,123,126,373,128,122,445,0,0,0.233,0,0,17867,5262,1292,3030,100,88.9,0.233,65.4,65.7,67.4,65.3,65.5,66.4,5.20,1840,1744,32.0,32.9,88.0,89.8,90.5,0,1901,1876,1818,1858,1828,0,0,1913,37.2,19,250,63591,35704,87881,196537,166177,16158,3.21,4.64,6830,12956,6809,158,1517,283,18763,166319,87691,170225,1860,22.6,0,0,0,0,0,0,0,0,13250,0,324,136,0
2023-03-11 16:44:00,233,468,233,423,37.2,227,160,150,90334,198171,167048,162736,394,537,131,131,537,115,122,123,126,373,128,122,445,0,0,0.233,0,0,17867,5262,1292,3030,100,88.9,0.233,65.4,65.7,67.4,65.3,65.5,66.4,5.20,1840,1744,32.0,32.9,88.0,89.8,90.5,0,1901,1876,1818,1858,1828,0,0,1913,37.2,19,250,63591,35704,87881,196537,166177,16158,3.21,4.64,6830,12956,6809,158,1517,283,18763,166319,87691,170225,1860,22.6,0,0,0,0,0,0,0,0,13250,0,324,136,0
2023-03-11 16:46:00,206,37.2,18.4,303,0.233,220,155,160,88503,129345,127036,132017,366,356,121,118,356,122,119,119,113,434,122,128,464,0,0,0,0,0,4463,3687,331,1984,77.9,87.4,0,77.3,65.3,65.0,64.4,64.6,66.1,3.12,1784,1832,32.5,32.4,91.6,105,90.5,0,1800,1843,1802,1803,1876,0.233,0,1984,38.5,19,349,70996,42153,87819,139415,132065,16176,3.43,4.27,6895,14818,6962,104,1542,289,21625,124304,88688,160089,2182,0.360,0.233,0,0,0,0,0,0,0,182,0,416,144,0
2023-03-11 16:48:00,206,37.2,18.4,303,0.233,220,155,160,88503,129345,127036,132017,366,356,121,118,356,122,119,119,113,434,122,128,464,0,0,0,0,0,4463,3687,331,1984,77.9,87.4,0,77.3,65.3,65.0,64.4,64.6,66.1,3.12,1784,1832,32.5,32.4,91.6,105,90.5,0,1800,1843,1802,1803,1876,0.233,0,1984,38.5,19,349,70996,42153,87819,139415,132065,16176,3.43,4.27,6895,14818,6962,104,1542,289,21625,124304,88688,160089,2182,0.360,0.233,0,0,0,0,0,0,0,182,0,416,144,0
2023-03-11 16:50:00,163,470,233,411,37.2,225,171,154,86984,184700,161067,155283,395,461,118,125,456,119,118,117,127,455,122,122,475,0,0,0,0,0,4162,5330,1219,3117,104,87.2,0,67.9,67.6,66.6,65.7,66.5,64.8,4.84,1774,1791,31.7,32.0,92.5,89.8,87.7,0,1819,1729,1795,1844,1746,0,0,1843,38.5,18.4,242,67304,35616,84263,176761,155236,16169,3.43,4.27,6792,13189,6988,156,1456,160,16326,157933,87238,166685,1809,22.6,0,0,0,0.233,0,0,0,0.233,13203,0.233,404,140,0
2023-03-11 16:52:00,163,470,233,411,37.2,225,171,154,86984,184700,161067,155283,395,461,118,125,456,119,118,117,127,455,122,122,475,0,0,0,0,0,4162,5330,1219,3117,104,87.2,0,67.9,67.6,66.6,65.7,66.5,64.8,4.84,1774,1791,31.7,32.0,92.5,89.8,87.7,0,1819,1729,1795,1844,1746,0,0,1843,38.5,18.4,242,67304,35616,84263,176761,155236,16169,3.43,4.27,6792,13189,6988,156,1456,160,16326,157933,87238,166685,1809,22.6,0,0,0,0.233,0,0,0,0.233,13203,0.233,404,140,0
2023-03-11 16:54:00,163,470,233,411,37.2,225,171,154,86984,184700,161067,155283,395,461,118,125,456,119,118,117,127,455,122,122,475,0,0,0,0,0,4162,5330,1219,3117,104,87.2,0,67.9,67.6,66.6,65.7,66.5,64.8,4.84,1774,1791,31.7,32.0,92.5,89.8,87.7,0,1819,1729,1795,1844,1746,0,0,1843,38.5,18.4,242,67304,35616,84263,176761,155236,16169,3.43,4.27,6792,13189,6988,156,1456,160,16326,157933,87238,166685,1809,22.6,0,0,0,0.233,0,0,0,0.233,13203,0.233,404,140,0
2023-03-11 16:56:00,206,38.5,18.4,291,0,222,152,153,87157,131337,126427,127784,355,454,131,124,522,122,125,126,123,523,128,128,468,0,0,0,0,0,4444,3690,494,2105,73.0,83.7,0,51.9,64.0,65.7,78.4,66.3,66.3,4.52,1802,1833,31.1,32.4,92.4,73.2,91.8,0,1803,1873,1853,1755,1864,0,0,1922,39.8,19.6,300,65823,38863,89654,138683,126452,16158,3.85,4.27,6907,13548,6878,112,1442,286,20946,128909,85628,136155,2081,0.360,0,0,0,0,0,0,0,0,151,0,472,146,0
2023-03-11 16:58:00,206,38.5,18.4,291,0,222,152,153,87157,131337,126427,127784,355,454,131,124,522,122,125,126,123,523,128,128,468,0,0,0,0,0,4444,3690,494,2105,73.0,83.7,0,51.9,64.0,65.7,78.4,66.3,66.3,4.52,1802,1833,31.1,32.4,92.4,73.2,91.8,0,1803,1873,1853,1755,1864,0,0,1922,39.8,19.6,300,65823,38863,89654,138683,126452,16158,3.85,4.27,6907,13548,6878,112,1442,286,20946,128909,85628,136155,2081,0.360,0,0,0,0,0,0,0,0,151,0,472,146,0
2023-03-11 17:00:00,196,467,235,424,37.2,221,172,154,91555,187815,167570,167915,389,447,125,131,372,129,122,127,127,366,125,129,452,0,0,0,0,0,5173,4381,1149,2523,106,92.4,0,68.5,66.6,67.0,55.2,68.3,69.0,4.84,1790,1759,32.9,31.1,93.1,88.1,93.1,0,1851,1830,1818,1866,1844,0,0,1918,37.2,18.6,306,67306,38727,94390,184084,172178,16153,4.13,3.88,7050,14415,6810,5927,1532,291,21593,160568,95092,180097,2026,23.2,0,0,0.233,0,0.233,0,0,0,13188,0,401,141,0
2023-03-11 17:02:00,196,467,235,424,37.2,221,172,154,91555,187815,167570,167915,389,447,125,131,372,129,122,127,127,366,125,129,452,0,0,0,0,0,5173,4381,1149,2523,106,92.4,0,68.5,66.6,67.0,55.2,68.3,69.0,4.84,1790,1759,32.9,31.1,93.1,88.1,93.1,0,1851,1830,1818,1866,1844,0,0,1918,37.2,18.6,306,67306,38727,94390,184084,172178,16153,4.13,3.88,7050,14415,6810,5927,1532,291,21593,160568,95092,180097,2026,23.2,0,0,0.233,0,0.233,0,0,0,13188,0,401,141,0
2023-03-11 17:04:00,196,467,235,424,37.2,221,172,154,91555,187815,167570,167915,389,447,125,131,372,129,122,127,127,366,125,129,452,0,0,0,0,0,5173,4381,1149,2523,106,92.4,0,68.5,66.6,67.0,55.2,68.3,69.0,4.84,1790,1759,32.9,31.1,93.1,88.1,93.1,0,1851,1830,1818,1866,1844,0,0,1918,37.2,18.6,306,67306,38727,94390,184084,172178,16153,4.13,3.88,7050,14415,6810,5927,1532,291,21593,160568,95092,180097,2026,23.2,0,0,0.233,0,0.233,0,0,0,13188,0,401,141,0
2023-03-11 17:06:00,205,37.2,18.4,301,0,221,160,154,90290,151634,119057,116532,369,453,124,124,440,125,128,126,126,449,125,125,467,0,0,0,0,0,17885,4620,489,2509,73.0,82.2,0,65.3,65.0,65.9,66.1,63.7,65.7,3.96,1835,1849,32.9,48.1,91.4,110,85.6,0,1791,1801,2115,1886,1856,0,0,1945,38.5,19.6,348,66559,38915,86872,138726,115021,16147,3.71,5.35,6678,13558,6935,103,1544,161,16065,125251,87414,143913,2182,0.360,0,0,0,0,0,0,0,0,148,0,401,140,0
2023-03-11 17:08:00,205,37.2,18.4,301,0,221,160,154,90290,151634,119057,116532,369,453,124,124,440,125,128,126,126,449,125,125,467,0,0,0,0,0,17885,4620,489,2509,73.0,82.2,0,65.3,65.0,65.9,66.1,63.7,65.7,3.96,1835,1849,32.9,48.1,91.4,110,85.6,0,1791,1801,2115,1886,1856,0,0,1945,38.5,19.6,348,66559,38915,86872,138726,115021,16147,3.71,5.35,6678,13558,6935,103,1544,161,16065,125251,87414,143913,2182,0.360,0,0,0,0,0,0,0,0,148,0,401,140,0
2023-03-11 17:10:00,201,468,233,409,37.2,222,163,155,86430,173874,164655,168728,395,536,128,121,430,119,122,119,119,448,125,122,458,0.233,0,0,0,0,4244,4392,1138,2612,103,88.9,0,67.4,66.1,65.5,65.3,67.5,64.6,5.07,1757,1733,29.9,31.5,91.4,73.7,95.4,0,1918,1898,1556,1761,1805,0,0,1990,39.8,18.4,304,70268,37836,87433,190329,167290,16149,3.85,4.83,7169,13188,6671,162,1539,289,21186,164978,87063,189135,1550,22.6,0,0,0,0,0,0,0,0,13236,0,347,147,0
2023-03-11 17:12:00,201,468,233,409,37.2,222,163,155,86430,173874,164655,168728,395,536,128,121,430,119,122,119,119,448,125,122,458,0.233,0,0,0,0,4244,4392,1138,2612,103,88.9,0,67.4,66.1,65.5,65.3,67.5,64.6,5.07,1757,1733,29.9,31.5,91.4,73.7,95.4,0,1918,1898,1556,1761,1805,0,0,1990,39.8,18.4,304,70268,37836,87433,190329,167290,16149,3.85,4.83,7169,13188,6671,162,1539,289,21186,164978,87063,189135,1550,22.6,0,0,0,0,0,0,0,0,13236,0,347,147,0
2023-03-11 17:14:00,201,468,233,409,37.2,222,163,155,86430,173874,164655,168728,395,536,128,121,430,119,122,119,119,448,125,122,458,0.233,0,0,0,0,4244,4392,1138,2612,103,88.9,0,67.4,66.1,65.5,65.3,67.5,64.6,5.07,1757,1733,29.9,31.5,91.4,73.7,95.4,0,1918,1898,1556,1761,1805,0,0,1990,39.8,18.4,304,70268,37836,87433,190329,167290,16149,3.85,4.83,7169,13188,6671,162,1539,289,21186,164978,87063,189135,1550,22.6,0,0,0,0,0,0,0,0,13236,0,347,147,0
2023-03-11 17:16:00,208,37.2,18.0,299,0,222,160,149,88825,133741,129497,115162,358,454,125,128,470,122,119,123,127,433,129,125,568,0,0,0,0,0,4520,4558,421,2507,78.5,87.2,0,65.9,66.8,64.4,77.5,67.0,68.4,4.87,1853,1810,34.2,32.0,88.6,89.2,88.1,0,1781,1830,1858,1899,1839,0,0,1925,38.5,19,241,65137,46639,87993,136772,115108,16149,3.71,4.27,6867,14171,6864,103,1530,286,16282,130535,88369,134315,2025,0.360,0,0,0,0,0,0.233,0,0,160,0,470,144,0
2023-03-11 17:18:00,208,37.2,18.0,299,0,222,160,149,88825,133741,129497,115162,358,454,125,128,470,122,119,123,127,433,129,125,568,0,0,0,0,0,4520,4558,421,2507,78.5,87.2,0,65.9,66.8,64.4,77.5,67.0,68.4,4.87,1853,1810,34.2,32.0,88.6,89.2,88.1,0,1781,1830,1858,1899,1839,0,0,1925,38.5,19,241,65137,46639,87993,136772,115108,16149,3.71,4.27,6867,14171,6864,103,1530,286,16282,130535,88369,134315,2025,0.360,0,0,0,0,0,0.233,0,0,160,0,470,144,0
2023-03-11 17:20:00,230,469,233,427,37.2,213,164,150,87334,183458,157945,171868,400,372,124,124,433,122,125,126,119,463,125,125,373,0,0.233,0,0.233,0,4217,4564,1207,2662,98.6,87.3,0,67.2,63.1,66.3,66.4,66.1,64.1,4.28,1799,1806,31.4,33.3,92.5,107,90.7,0,1847,1864,1805,1830,1808,0,0,1857,38.5,19.6,312,67253,32083,87293,173071,169478,16155,3.85,3.88,6683,13645,7082,153,1498,161,21891,158886,87814,173024,2022,22.6,0,0.233,0,0,0,0,0,0,13197,0,339,139,0
2023-03-11 17:22:00,230,469,233,427,37.2,213,164,150,87334,183458,157945,171868,400,372,124,124,433,122,125,126,119,463,125,125,373,0,0.233,0,0.233,0,4217,4564,1207,2662,98.6,87.3,0,67.2,63.1,66.3,66.4,66.1,64.1,4.28,1799,1806,31.4,33.3,92.5,107,90.7,0,1847,1864,1805,1830,1808,0,0,1857,38.5,19.6,312,67253,32083,87293,173071,169478,16155,3.85,3.88,6683,13645,7082,153,1498,161,21891,158886,87814,173024,2022,22.6,0,0.233,0,0,0,0,0,0,13197,0,339,139,0
2023-03-11 17:24:00,230,469,233,427,37.2,213,164,150,87334,183458,157945,171868,400,372,124,124,433,122,125,126,119,463,125,125,373,0,0.233,0,0.233,0,4217,4564,1207,2662,98.6,87.3,0,67.2,63.1,66.3,66.4,66.1,64.1,4.28,1799,1806,31.4,33.3,92.5,107,90.7,0,1847,1864,1805,1830,1808,0,0,1857,38.5,19.6,312,67253,32083,87293,173071,169478,16155,3.85,3.88,6683,13645,7082,153,1498,161,21891,158886,87814,173024,2022,22.6,0,0.233,0,0,0,0,0,0,13197,0,339,139,0
2023-03-11 17:26:00,176,38.5,19,303,0,221,163,157,85876,138743,125735,124634,347,461,128,128,459,132,125,130,129,442,128,136,468,0,0,0,0,0.233,5162,4330,422,2542,78.1,87.5,0,67.0,69.2,66.4,54.1,66.3,67.2,4.72,1784,1817,30.8,31.2,92.5,74.7,92.2,0,1798,1749,1816,1841,1855,0,0,1932,38.7,18.4,351,68847,37817,86418,139228,127258,15408,3.95,5.35,6851,13463,6827,104,1460,294,21426,126774,85987,148658,1973,0.360,0,0,0,0,0,0,0,0,171,0,464,147,0.233
