"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)"
2023-03-23 17:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,15.5,103,0,0,0,0,0,1.67,0.422,0.367,0.367,0.550,0.367,0.200,0,6.11,0.322,0,0.200,2.84,0.0833,0.367,0,0.578,13.0,0.100,3.11,13.9,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,15.6,96.3,0,0,0.00556,0,0.00556,1.86,0.400,0.244,0.244,0.989,0.244,0.100,0,5.02,0.389,0,0.100,3.03,0.0833,0.244,0,0.983,15.1,0.200,3.33,14.7,0.683
2023-03-23 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,14.6,102,0,0,0.00556,0,0,1.67,0.483,0.350,0.367,0.533,0.350,0.200,0,6.12,0.322,0,0.200,2.76,0.0833,0.389,0,0.550,11.2,0.100,3.17,13.5,0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,13.8,87.6,0,0,0.00556,0,0,1.87,0.461,0.233,0.244,0.978,0.233,0.100,0,5.03,0.389,0,0.100,2.96,0.0833,0.256,0,0.983,14.2,0.200,3.27,14.3,0.594
2023-03-23 18:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,17.8,105,0,0,0.00556,0,0,1.63,0.506,0.350,0.317,0.550,0.350,0.200,0,6.08,0.328,0,0.200,2.85,0.0778,0.339,0,0.533,12.2,0.100,3.26,14.1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,16.9,102,0,0.00556,0,0,0,1.90,0.478,0.233,0.211,0.978,0.233,0.106,0,5.04,0.394,0,0.100,3.08,0.0778,0.228,0,0.983,15.4,0.200,3.37,14.6,0.644
2023-03-23 18:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,35.5,140,0,0,0,0,0.378,1.65,0.433,0.383,0.383,0.544,0.400,2.88,0,6.04,0.317,0,0.200,2.90,0.0722,0.367,0,0.556,11.0,0.100,3.21,14.2,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,34.1,137,0,0.00556,0,0,0.333,1.86,0.417,0.256,0.256,0.983,0.267,2.74,0,5.03,0.389,0,0.100,3.08,0.0722,0.250,0,0.989,14.1,0.200,3.32,14.6,0.567
2023-03-23 18:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,16.0,121,0,0,0,0,0,1.68,0.433,0.383,0.400,0.544,0.383,0.200,0,6.07,0.317,0,0.200,3.48,0.0722,0.400,0,0.572,12.6,0.100,3.27,22.1,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,15.4,107,0,0,0,0,0,1.83,0.428,0.256,0.267,0.983,0.256,0.100,0,5.09,0.389,0,0.100,3.65,0.0722,0.267,0,0.983,15.1,0.200,3.40,24.6,1.91
2023-03-23 18:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,14.6,115,0,0,0,0,0,1.68,0.467,0.383,0.383,0.533,0.400,0.200,0,6.12,0.317,0,0.200,3.36,0.0667,0.383,0,0.572,10.9,0.100,3.23,22.2,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,13.8,102,0,0,0,0,0,1.84,0.456,0.256,0.256,0.983,0.267,0.100,0,5.03,0.383,0,0.100,3.52,0.0667,0.256,0,0.994,13.5,0.200,3.37,24.6,1.90
2023-03-23 18:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0,14.7,95.1,0,0,0,0,0,1.68,0.444,0.367,0.383,0.533,0.367,0.200,0,6.10,0.317,0,0.200,2.84,0.0667,0.383,0,0.572,10.9,0.100,3.17,14.0,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,13.6,87.7,0,0,0,0,0,1.86,0.417,0.244,0.256,0.983,0.244,0.100,0,5.03,0.383,0,0.100,3.05,0.0667,0.256,0,0.983,14.2,0.200,3.31,14.5,0.633
2023-03-23 18:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0,14.0,131,0,0.00556,0,0,0,1.70,8.01,0.350,0.333,0.533,0.367,0.200,0,6.06,0.317,0,0.200,3.26,0.0722,0.350,0,0.561,10.7,0.100,3.31,15.4,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,13.6,98.8,0,0,0,0,0,1.83,10.8,0.233,0.222,0.983,0.244,0.100,0,5.06,0.383,0,0.100,3.45,0.0722,0.233,0,0.983,13.0,0.200,3.52,15.9,1.31
2023-03-23 18:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889,0,76.4,248,0,0,0,0,0.294,1.67,0.433,0.367,0.383,0.533,0.383,2.22,0,6.12,0.317,0,0.200,2.84,0.0833,0.383,0,0.550,11.1,0.100,3.12,14.1,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889,74.3,241,0,0,0,0,0.250,1.84,0.406,0.244,0.256,0.983,0.256,2.08,0,5.01,0.383,0,0.100,3.04,0.0833,0.256,0,0.983,13.3,0.200,3.25,14.4,0.800
2023-03-23 18:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,84.6,263,0,0,0,0,0.956,1.64,0.500,0.350,0.367,0.544,0.350,6.90,0,6.13,0.322,0,0.200,2.84,0.0833,0.367,0,0.539,12.2,0.100,3.17,13.4,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,82.5,258,0,0,0,0,0.833,1.88,0.456,0.233,0.244,0.989,0.233,6.69,0,5.02,0.389,0,0.100,3.08,0.0833,0.244,0,0.978,14.9,0.200,3.36,14.3,0.917
2023-03-23 18:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,14.3,105,0,0,0,0,0,1.69,0.467,0.350,0.350,0.550,0.367,0.200,0,6.17,0.328,0,0.200,2.71,0.0833,0.367,0.00556,0.533,10.4,0.100,3,13.5,0.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,13.3,88.6,0,0,0,0,0,1.85,0.450,0.233,0.233,0.989,0.244,0.100,0,4.97,0.394,0,0.100,3.04,0.0833,0.244,0,0.972,13.7,0.200,3.26,14.5,0.711
2023-03-23 18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,16.7,102,0,0,0,0,0,1.68,0.422,0.350,0.367,0.539,0.389,0.200,0,6.10,0.328,0,0.200,2.68,0.0833,0.367,0,0.561,12.6,0.100,3.08,13.5,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,15.3,94.0,0,0,0,0,0,1.85,0.422,0.233,0.244,0.978,0.256,0.100,0,5.03,0.394,0,0.100,2.98,0.0889,0.244,0,0.983,16.2,0.200,3.27,14.5,0.606
2023-03-23 18:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,15.1,96.2,0,0,0,0,0,1.66,0.439,0.367,0.367,0.533,0.372,0.200,0,6.06,0.317,0,0.200,2.86,0.0722,0.367,0,0.550,11.3,0.100,3.16,13.8,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,14.1,89.0,0,0,0,0,0,1.86,0.439,0.244,0.244,0.978,0.244,0.100,0,5.08,0.383,0,0.100,3.11,0.0778,0.244,0,0.989,14.6,0.200,3.29,14.5,0.800
2023-03-23 18:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0,15.4,91.5,0,0,0,0,0,1.68,0.483,0.367,0.367,0.539,0.367,0.200,0,6.08,0.317,0,0.206,2.76,0.0667,0.367,0,0.539,12.4,0.106,3.12,13.8,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,14.9,94.5,0,0,0,0,0,1.84,0.467,0.244,0.244,0.983,0.250,0.100,0,5.04,0.383,0,0.100,3.03,0.0667,0.244,0,0.989,15.2,0.200,3.28,14.3,0.478
2023-03-23 18:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,34.8,146,0,0,0,0,0.383,1.68,0.472,0.367,0.383,0.539,0.367,2.87,0,6.16,0.317,0,0.206,2.69,0.0667,0.383,0,0.544,10.6,0.106,3.11,13.5,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,34.0,136,0,0,0,0,0.333,1.85,0.450,0.244,0.256,0.983,0.250,2.73,0,4.98,0.383,0,0.100,3.12,0.0667,0.256,0,0.989,13.3,0.200,3.44,14.5,0.822
2023-03-23 18:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,19.2,104,0,0,0,0,0.383,1.64,0.411,0.383,0.383,0.528,0.367,2.87,0,6.16,0.317,0,0.200,2.57,0.0667,0.383,0,0.561,10.6,0.100,2.97,13.5,0.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,19.1,97.0,0,0,0,0.00556,0.333,1.91,0.394,0.261,0.256,0.972,0.244,2.73,0,4.97,0.383,0,0.100,2.99,0.0667,0.256,0,0.983,12.8,0.200,3.26,14.4,0.683
2023-03-23 18:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0.00556,14.2,91.8,0,0,0,0,0,1.66,0.422,0.367,0.367,0.528,0.367,0.200,0,6.14,0.317,0,0.200,2.66,0.0667,0.383,0,0.550,11.2,0.100,2.96,13.3,0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.811,13.8,87.3,0.00556,0,0,0.00556,0,1.87,0.394,0.250,0.244,0.978,0.244,0.100,0,5.01,0.383,0.00556,0.100,3.02,0.0667,0.256,0.00556,0.983,13.7,0.200,3.22,14.2,0.628
2023-03-23 18:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0.00556,14.0,95.9,0,0,0,0,0,1.65,0.500,0.350,0.367,0.544,0.350,0.200,0,6.13,0.317,0,0.200,2.59,0.0722,0.383,0,0.539,10.4,0.100,3.02,13.1,0.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.700,13.1,88.2,0.00556,0,0,0,0,1.88,0.450,0.233,0.244,0.989,0.233,0.100,0,5.04,0.383,0.00556,0.100,2.95,0.0722,0.256,0.00556,0.983,13.4,0.200,3.27,14.0,0.956
2023-03-23 18:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,15.2,89.9,0.00556,0,0,0,0,1.65,0.444,0.367,0.367,0.550,0.383,0.200,0,6.12,0.317,0,0.200,2.63,0.0722,0.367,0,0.539,11.4,0.100,2.93,13.5,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,13.9,95.1,0,0,0,0,0,1.89,0.411,0.244,0.244,0.994,0.256,0.100,0,4.98,0.383,0,0.106,2.96,0.0722,0.244,0,0.983,14.7,0.200,3.19,14.2,0.667
2023-03-23 18:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0,34.7,144,0,0,0,0,0.378,1.68,0.439,0.383,0.383,0.544,0.367,2.85,0,6.10,0.322,0,0.200,2.72,0.0722,0.383,0,0.550,10.6,0.100,3.02,13.7,0.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,33.6,135,0,0,0,0,0.333,1.86,0.411,0.256,0.256,0.983,0.244,2.71,0,5.01,0.389,0,0.100,3.03,0.0722,0.256,0,0.983,13.4,0.200,3.28,14.6,0.872
2023-03-23 18:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,27.4,143,0,0,0,0,0.378,1.67,0.478,0.383,0.389,0.550,0.383,2.85,0,6.11,0.328,0,0.200,2.56,0.0667,0.383,0,0.544,12.7,0.100,2.72,12.8,0.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,28.0,126,0,0,0,0,0.333,1.85,0.444,0.256,0.256,0.989,0.256,2.71,0,5.02,0.394,0,0.100,2.92,0.0667,0.256,0,0.983,14.0,0.200,3.35,14.2,0.883
