"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-7bbf9dc945-wgc5n","carts-db-ff8647ccb-625wk","catalogue-6479dbb5bd-ztk4n","catalogue-db-6b55d8cdb7-8f5px","cert-manager-5fdbd97fb5-k5sgc","cert-manager-cainjector-7c44879bc4-8f46r","cert-manager-webhook-5db84854c8-prk9f","cilium-96sjj","cilium-kqw9v","cilium-nz7k5","cilium-operator-d7fc69fd7-dqw9c","coredns-7b5bbc6644-8s9sw","csi-attacher-59db6bb96c-cspqm","csi-attacher-59db6bb96c-nflgg","csi-attacher-59db6bb96c-qp9gf","csi-provisioner-6d44d79b88-55sxw","csi-provisioner-6d44d79b88-5vvcp","csi-provisioner-6d44d79b88-m2bpr","csi-resizer-74cc7c9c95-5mn8f","csi-resizer-74cc7c9c95-xvkt5","csi-resizer-74cc7c9c95-zwwhb","csi-snapshotter-7f7685dfdb-dvf79","csi-snapshotter-7f7685dfdb-qlqr8","csi-snapshotter-7f7685dfdb-xj5hp","deathstar-f694cf746-9r77t","deathstar-f694cf746-v6ngk","engine-image-ei-87057037-796m4","engine-image-ei-87057037-p2lq2","engine-image-ei-87057037-w4xvv","falco-8kjnl","falco-falcosidekick-5b8c958b97-7gh7g","falco-falcosidekick-5b8c958b97-xkck5","falco-falcosidekick-bb977cdb8-x879q","falco-falcosidekick-bb977cdb8-xswp7","falco-falcosidekick-ui-5854bc5d66-dzkn8","falco-falcosidekick-ui-5854bc5d66-m7c99","falco-falcosidekick-ui-5854bc5d66-mh4l7","falco-falcosidekick-ui-5854bc5d66-nxwsj","falco-fz542","falco-h68pg","falco-jdbll","falco-tzbrf","falco-z6wn2","fleet-agent-86bcc7466d-cw5jt","fleet-controller-7bbd96b579-lbk6x","front-end-7f5c844b4c-76psx","gitjob-5bd78d7cd9-ghsfh","grafana-84476dcf4b-b2rzw","hubble-relay-6565cf56c6-rk28p","hubble-ui-64bd8dcbf5-9bglp","instance-manager-e-5cbcfde887818f02479ecd49ddfb14d5","instance-manager-e-b6b3dc1cc7a5c320053b73fa4f3cb7a1","instance-manager-e-fbeef6d22336c3aa6e333b77d368076e","instance-manager-r-5cbcfde887818f02479ecd49ddfb14d5","instance-manager-r-b6b3dc1cc7a5c320053b73fa4f3cb7a1","instance-manager-r-fbeef6d22336c3aa6e333b77d368076e","local-path-provisioner-687d6d7765-4lwrj","longhorn-admission-webhook-65dddb89d6-2rbwq","longhorn-admission-webhook-65dddb89d6-z9nxp","longhorn-conversion-webhook-dff96899b-vmqdl","longhorn-conversion-webhook-dff96899b-xb65d","longhorn-csi-plugin-62jm8","longhorn-csi-plugin-9q2xk","longhorn-csi-plugin-nmpsg","longhorn-driver-deployer-5b7f74f969-rcpsf","longhorn-manager-2ttvr","longhorn-manager-4lsj6","longhorn-manager-s4fc2","longhorn-recovery-backend-dbb6555bf-pjmtl","longhorn-recovery-backend-dbb6555bf-wb6xh","longhorn-ui-d455dd57-4hs7c","longhorn-ui-d455dd57-4z5ch","metrics-server-667586758d-k64jw","orders-74f65597c5-45fqh","orders-db-795cb4dcd8-t59bb","payment-c7df5b49-r6bss","prometheus-7dbb447479-79nfm","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-2m9fz","pushprox-k3s-server-client-v8dk9","pushprox-k3s-server-client-zfx6n","pushprox-k3s-server-proxy-695c9cdf7d-9bqfv","queue-master-9fc44d68d-bfj7q","rabbitmq-6576689cc9-hfjgj","rancher-7c5dbf46fc-27f7d","rancher-7c5dbf46fc-rb98c","rancher-7c5dbf46fc-rls52","rancher-monitoring-grafana-586df56bff-4glt8","rancher-monitoring-kube-state-metrics-77ddfd789b-z7zbc","rancher-monitoring-operator-ff6cfcc76-5kv2w","rancher-monitoring-prometheus-adapter-79d8db9697-xq2qk","rancher-monitoring-prometheus-node-exporter-f46wj","rancher-monitoring-prometheus-node-exporter-zmmz4","rancher-monitoring-prometheus-node-exporter-zq2bg","rancher-webhook-577b778f8f-k28js","session-db-695f7fd48f-nr9fx","shipping-79c568cddc-6z99f","svclb-traefik-9c583342-4hg85","svclb-traefik-9c583342-cbx5c","svclb-traefik-9c583342-r4n55","tiefighter","traefik-64b96ccbcd-h7528","ubuntu","user-79dddf5cc9-mz6gj","user-db-b8dfb847c-q49p8","xwing"
2023-03-04 23:50:00,216,38.5,19,303,0.233,222,160,149,182089,131920,52540,112934,393,128,128,438,456,125,128,120,456,127,445,125,125,0,0,0,0.233,0,,197,190,,,,,,,346,154,,1921,,18364,4326,424,2558,73.8,84.1,0,67.6,63.5,66.6,65.1,68.5,67.9,4.50,1799,1829,33.8,32.0,90.1,88.6,88.4,0,1665,1861,1817,1782,1860,0,0,1921,38.5,19,304,70151,44774,50016,119975,163825,19147,4.21,4.27,7064,14561,6983,99.6,1530,309,16974,52161,125651,161992,1656,0.360,0,0,0,0,0,2669,0.233,394,145,0
2023-03-04 23:52:00,216,38.5,19,303,0.233,222,160,149,182089,131920,52540,112934,393,128,128,438,456,125,128,120,456,127,445,125,125,0,0,0,0.233,0,,197,190,,,,,,,346,154,,1921,,18364,4326,424,2558,73.8,84.1,0,67.6,63.5,66.6,65.1,68.5,67.9,4.50,1799,1829,33.8,32.0,90.1,88.6,88.4,0,1665,1861,1817,1782,1860,0,0,1921,38.5,19,304,70151,44774,50016,119975,163825,19147,4.21,4.27,7064,14561,6983,99.6,1530,309,16974,52161,125651,161992,1656,0.360,0,0,0,0,0,2669,0.233,394,145,0
2023-03-04 23:54:00,216,38.5,19,303,0.233,222,160,149,182089,131920,52540,112934,393,128,128,438,456,125,128,120,456,127,445,125,125,0,0,0,0.233,0,,197,190,,,,,,,346,154,,1921,,18364,4326,424,2558,73.8,84.1,0,67.6,63.5,66.6,65.1,68.5,67.9,4.50,1799,1829,33.8,32.0,90.1,88.6,88.4,0,1665,1861,1817,1782,1860,0,0,1921,38.5,19,304,70151,44774,50016,119975,163825,19147,4.21,4.27,7064,14561,6983,99.6,1530,309,16974,52161,125651,161992,1656,0.360,0,0,0,0,0,2669,0.233,394,145,0
2023-03-04 23:56:00,189,466,234,421,37.2,226,160,157,173523,126960,49329,142957,429,134,131,461,432,132,128,136,434,133,489,138,135,0,0,0,0,0,,187,196,,,,,,,958,346,,308,,4485,4659,1200,2508,105,87.4,0,68.4,67.2,67.4,67.7,67.2,64.8,5.28,1842,1836,31.7,31.9,88.6,87.3,92.4,0,1845,1805,1748,1797,1864,0.233,0,2104,38.5,19.6,294,70126,42222,50792,135789,184769,16404,3.35,4.27,6648,13757,6728,155,1616,170,17746,49332,119135,191982,2025,23.9,0,0.233,0,0,0,10693,0,399,145,0
2023-03-04 23:58:00,189,466,234,421,37.2,226,160,157,173523,126960,49329,142957,429,134,131,461,432,132,128,136,434,133,489,138,135,0,0,0,0,0,,187,196,,,,,,,958,346,,308,,4485,4659,1200,2508,105,87.4,0,68.4,67.2,67.4,67.7,67.2,64.8,5.28,1842,1836,31.7,31.9,88.6,87.3,92.4,0,1845,1805,1748,1797,1864,0.233,0,2104,38.5,19.6,294,70126,42222,50792,135789,184769,16404,3.35,4.27,6648,13757,6728,155,1616,170,17746,49332,119135,191982,2025,23.9,0,0.233,0,0,0,10693,0,399,145,0
2023-03-05 00:00:00,206,37.2,19,291,0,220,163,155,155618,117293,50735,116791,394,131,141,446,456,132,135,136,448,133,468,136,136,0,0,0,0,0,,187,192,,,,,,,195,996,,192,,4367,4302,412,2541,74.0,87.3,0,64.1,66.1,66.6,68.4,66.6,66.8,4.10,1859,1748,31.5,32.6,90.1,91.6,87.3,0,1910,1808,1961,1921,1835,0,0,1864,38.5,19,299,69211,42222,49642,119143,166669,19141,4.35,5.07,7050,13529,7174,106,1465,306,22861,49192,122528,155194,2078,0.360,0,0,0,0,0,3968,0,397,143,0
2023-03-05 00:02:00,206,37.2,19,291,0,220,163,155,155618,117293,50735,116791,394,131,141,446,456,132,135,136,448,133,468,136,136,0,0,0,0,0,,187,192,,,,,,,195,996,,192,,4367,4302,412,2541,74.0,87.3,0,64.1,66.1,66.6,68.4,66.6,66.8,4.10,1859,1748,31.5,32.6,90.1,91.6,87.3,0,1910,1808,1961,1921,1835,0,0,1864,38.5,19,299,69211,42222,49642,119143,166669,19141,4.35,5.07,7050,13529,7174,106,1465,306,22861,49192,122528,155194,2078,0.360,0,0,0,0,0,3968,0,397,143,0
2023-03-05 00:04:00,206,37.2,19,291,0,220,163,155,155618,117293,50735,116791,394,131,141,446,456,132,135,136,448,133,468,136,136,0,0,0,0,0,,187,192,,,,,,,195,996,,192,,4367,4302,412,2541,74.0,87.3,0,64.1,66.1,66.6,68.4,66.6,66.8,4.10,1859,1748,31.5,32.6,90.1,91.6,87.3,0,1910,1808,1961,1921,1835,0,0,1864,38.5,19,299,69211,42222,49642,119143,166669,19141,4.35,5.07,7050,13529,7174,106,1465,306,22861,49192,122528,155194,2078,0.360,0,0,0,0,0,3968,0,397,143,0
2023-03-05 00:06:00,197,466,233,422,37.2,222,161,154,186542,133578,50009,132303,421,131,121,447,447,125,122,126,456,129,458,125,132,0,0,0,0,0,,190,197,,,,,,,307,1123,,198,,5431,4524,1215,2629,103,90.6,0,65.3,66.6,65.0,66.3,65.3,65.9,4.64,1732,1864,32.0,71.0,88.2,90.9,94.5,0,1876,1875,1775,1838,1856,0,0,1985,39.8,18.4,294,70972,39585,49255,129847,188614,16404,3.91,4.16,6712,14491,6829,159,1545,309,17253,51351,132547,194588,1968,22.6,0,0,0.233,0,0,9400,0,423,141,0
2023-03-05 00:08:00,197,466,233,422,37.2,222,161,154,186542,133578,50009,132303,421,131,121,447,447,125,122,126,456,129,458,125,132,0,0,0,0,0,,190,197,,,,,,,307,1123,,198,,5431,4524,1215,2629,103,90.6,0,65.3,66.6,65.0,66.3,65.3,65.9,4.64,1732,1864,32.0,71.0,88.2,90.9,94.5,0,1876,1875,1775,1838,1856,0,0,1985,39.8,18.4,294,70972,39585,49255,129847,188614,16404,3.91,4.16,6712,14491,6829,159,1545,309,17253,51351,132547,194588,1968,22.6,0,0,0.233,0,0,9400,0,423,141,0
2023-03-05 00:10:00,225,39.8,19,295,0,222,156,148,170842,120079,53734,117129,390,128,131,452,431,122,125,127,433,120,467,125,125,0,0,0,0,0,,204,198,,,,,,,201,1058,,204,,18404,4652,414,2455,79.6,83.7,0,66.3,65.9,67.4,62.6,66.8,65.0,5.02,1873,1785,30.8,32.0,90.1,87.1,90.3,0,1829,1860,1891,1861,1787,0,0,1974,38.5,19,310,66968,44831,55547,115125,163436,19143,4.35,4.93,6994,13201,6887,5873,1535,171,17847,54725,116895,163633,2019,0.593,0,0,0,0,0,167,0,392,143,0
2023-03-05 00:12:00,225,39.8,19,295,0,222,156,148,170842,120079,53734,117129,390,128,131,452,431,122,125,127,433,120,467,125,125,0,0,0,0,0,,204,198,,,,,,,201,1058,,204,,18404,4652,414,2455,79.6,83.7,0,66.3,65.9,67.4,62.6,66.8,65.0,5.02,1873,1785,30.8,32.0,90.1,87.1,90.3,0,1829,1860,1891,1861,1787,0,0,1974,38.5,19,310,66968,44831,55547,115125,163436,19143,4.35,4.93,6994,13201,6887,5873,1535,171,17847,54725,116895,163633,2019,0.593,0,0,0,0,0,167,0,392,143,0
2023-03-05 00:14:00,225,39.8,19,295,0,222,156,148,170842,120079,53734,117129,390,128,131,452,431,122,125,127,433,120,467,125,125,0,0,0,0,0,,204,198,,,,,,,201,1058,,204,,18404,4652,414,2455,79.6,83.7,0,66.3,65.9,67.4,62.6,66.8,65.0,5.02,1873,1785,30.8,32.0,90.1,87.1,90.3,0,1829,1860,1891,1861,1787,0,0,1974,38.5,19,310,66968,44831,55547,115125,163436,19143,4.35,4.93,6994,13201,6887,5873,1535,171,17847,54725,116895,163633,2019,0.593,0,0,0,0,0,167,0,392,143,0
2023-03-05 00:16:00,209,466,233,428,37.2,222,168,157,195891,133972,51428,140233,466,131,131,440,462,135,128,129,464,129,459,138,135,0,0,0,0,0,,188,197,,,,,,,922,309,,309,,4430,4479,1205,2610,106,89.4,0,69.4,66.2,66.6,65.3,66.1,64.0,4.28,1836,1825,33.3,30.8,91.6,93.3,89.6,0,1798,1870,1831,1825,1858,0,0,1949,38.5,19.6,287,70976,42230,49795,142609,198231,17712,3.77,4.55,6817,14048,7005,159,1541,305,23348,50436,139353,191345,2021,22.6,0,0,0,0,0,13306,0,411,140,0
2023-03-05 00:18:00,209,466,233,428,37.2,222,168,157,195891,133972,51428,140233,466,131,131,440,462,135,128,129,464,129,459,138,135,0,0,0,0,0,,188,197,,,,,,,922,309,,309,,4430,4479,1205,2610,106,89.4,0,69.4,66.2,66.6,65.3,66.1,64.0,4.28,1836,1825,33.3,30.8,91.6,93.3,89.6,0,1798,1870,1831,1825,1858,0,0,1949,38.5,19.6,287,70976,42230,49795,142609,198231,17712,3.77,4.55,6817,14048,7005,159,1541,305,23348,50436,139353,191345,2021,22.6,0,0,0,0,0,13306,0,411,140,0
2023-03-05 00:20:00,231,38.5,19,294,0,220,165,157,159002,110783,48373,108943,380,121,121,476,432,115,119,123,449,126,468,122,122,0,0,0,0,0,,185,186,,,,,,,521,187,,195,,4176,4437,415,2508,73.8,87.2,0,66.3,65.9,64.2,70.3,66.1,69.2,5.02,1782,1830,32.0,31.5,89.4,88.8,90.5,0,1818,1818,1795,1824,1838,0,0,1986,38.5,19,298,71646,40824,49766,110578,153882,17773,4.23,4.27,7127,14332,6840,103,1502,310,17138,49586,111142,163304,2021,0.360,0,0,0,0,0,172,0,398,141,0
2023-03-05 00:22:00,231,38.5,19,294,0,220,165,157,159002,110783,48373,108943,380,121,121,476,432,115,119,123,449,126,468,122,122,0,0,0,0,0,,185,186,,,,,,,521,187,,195,,4176,4437,415,2508,73.8,87.2,0,66.3,65.9,64.2,70.3,66.1,69.2,5.02,1782,1830,32.0,31.5,89.4,88.8,90.5,0,1818,1818,1795,1824,1838,0,0,1986,38.5,19,298,71646,40824,49766,110578,153882,17773,4.23,4.27,7127,14332,6840,103,1502,310,17138,49586,111142,163304,2021,0.360,0,0,0,0,0,172,0,398,141,0
2023-03-05 00:24:00,231,38.5,19,294,0,220,165,157,159002,110783,48373,108943,380,121,121,476,432,115,119,123,449,126,468,122,122,0,0,0,0,0,,185,186,,,,,,,521,187,,195,,4176,4437,415,2508,73.8,87.2,0,66.3,65.9,64.2,70.3,66.1,69.2,5.02,1782,1830,32.0,31.5,89.4,88.8,90.5,0,1818,1818,1795,1824,1838,0,0,1986,38.5,19,298,71646,40824,49766,110578,153882,17773,4.23,4.27,7127,14332,6840,103,1502,310,17138,49586,111142,163304,2021,0.360,0,0,0,0,0,172,0,398,141,0
2023-03-05 00:26:00,210,466,233,424,37.2,223,151,152,182000,140598,50589,138418,424,131,128,455,463,122,125,123,447,120,467,132,126,0,0,0,0,0,,200,201,,,,,,,194,348,,512,,4480,4619,1208,2594,104,87.2,0,66.1,65.0,67.0,63.7,66.1,63.5,3.60,1833,1768,32.3,32.9,89.6,93.9,89.8,0,1934,1803,1874,1831,1845,0,0,2023,38.5,19,303,70138,43543,50004,141031,186407,17828,3.43,3.88,6675,13139,7000,161,1552,172,17977,49757,140050,177777,2020,23,0,0,0,0,0,13212,0,388,146,0
2023-03-05 00:28:00,210,466,233,424,37.2,223,151,152,182000,140598,50589,138418,424,131,128,455,463,122,125,123,447,120,467,132,126,0,0,0,0,0,,200,201,,,,,,,194,348,,512,,4480,4619,1208,2594,104,87.2,0,66.1,65.0,67.0,63.7,66.1,63.5,3.60,1833,1768,32.3,32.9,89.6,93.9,89.8,0,1934,1803,1874,1831,1845,0,0,2023,38.5,19,303,70138,43543,50004,141031,186407,17828,3.43,3.88,6675,13139,7000,161,1552,172,17977,49757,140050,177777,2020,23,0,0,0,0,0,13212,0,388,146,0
2023-03-05 00:30:00,226,37.2,19,288,0,223,163,149,165136,112466,48139,116719,389,118,124,453,446,128,122,123,441,123,468,122,125,0,0,0,0,0,,185,196,,,,,,,1131,197,,194,,4338,4336,433,2559,75.7,83.9,0,66.3,67.3,66.3,66.1,65.9,68.3,4.50,1789,1817,31.1,33.8,91.6,84.9,88.1,0,1778,1902,1788,1835,1821,0,0,1931,37.2,18.4,295,71627,42165,48992,112259,156125,16409,3.65,5.17,6951,13939,6804,99.8,1453,307,23251,48155,112249,161966,2020,0.360,0,0,0,0.233,0,163,0,419,138,0.233
2023-03-05 00:32:00,226,37.2,19,288,0,223,163,149,165136,112466,48139,116719,389,118,124,453,446,128,122,123,441,123,468,122,125,0,0,0,0,0,,185,196,,,,,,,1131,197,,194,,4338,4336,433,2559,75.7,83.9,0,66.3,67.3,66.3,66.1,65.9,68.3,4.50,1789,1817,31.1,33.8,91.6,84.9,88.1,0,1778,1902,1788,1835,1821,0,0,1931,37.2,18.4,295,71627,42165,48992,112259,156125,16409,3.65,5.17,6951,13939,6804,99.8,1453,307,23251,48155,112249,161966,2020,0.360,0,0,0,0.233,0,163,0,419,138,0.233
2023-03-05 00:34:00,226,37.2,19,288,0,223,163,149,165136,112466,48139,116719,389,118,124,453,446,128,122,123,441,123,468,122,125,0,0,0,0,0,,185,196,,,,,,,1131,197,,194,,4338,4336,433,2559,75.7,83.9,0,66.3,67.3,66.3,66.1,65.9,68.3,4.50,1789,1817,31.1,33.8,91.6,84.9,88.1,0,1778,1902,1788,1835,1821,0,0,1931,37.2,18.4,295,71627,42165,48992,112259,156125,16409,3.65,5.17,6951,13939,6804,99.8,1453,307,23251,48155,112249,161966,2020,0.360,0,0,0,0.233,0,163,0,419,138,0.233
2023-03-05 00:36:00,214,466,232,424,37.2,214,170,159,200769,141685,50664,141263,436,125,121,446,440,112,116,119,434,123,468,122,125,0,0.233,0,0,0,,194,189,,,,,,,194,195,,1090,,19384,4584,1197,2576,103,90.3,0.233,64.2,65.7,67.2,68.4,63.3,64.0,5.12,1757,1856,32.1,31.1,88.4,92.8,91.3,0,1816,1777,1855,1893,1827,0,0.233,1944,39.8,19,298,67162,42100,50640,141808,207221,19090,3.57,4.16,7002,14385,6866,160,1504,312,17056,51914,141930,201009,2083,22.6,0,0,0,0,0.233,13173,0,387,145,0
2023-03-05 00:38:00,214,466,232,424,37.2,214,170,159,200769,141685,50664,141263,436,125,121,446,440,112,116,119,434,123,468,122,125,0,0.233,0,0,0,,194,189,,,,,,,194,195,,1090,,19384,4584,1197,2576,103,90.3,0.233,64.2,65.7,67.2,68.4,63.3,64.0,5.12,1757,1856,32.1,31.1,88.4,92.8,91.3,0,1816,1777,1855,1893,1827,0,0.233,1944,39.8,19,298,67162,42100,50640,141808,207221,19090,3.57,4.16,7002,14385,6866,160,1504,312,17056,51914,141930,201009,2083,22.6,0,0,0,0,0.233,13173,0,387,145,0
2023-03-05 00:40:00,224,39.8,19,295,0,234,164,153,156371,113469,49588,111449,385,125,128,446,440,128,128,123,447,123,444,125,128,0,0,0,0,0,,191,187,,,,,,,349,190,,194,,4555,4462,415,2612,76.4,87.2,0,65.5,65.9,63.5,62.9,67.7,66.8,3.74,1863,1839,32.9,32.0,91.1,90.5,91.6,0.233,1859,1812,1871,1834,1817,0,0,1986,38.7,19.6,295,69333,42249,49008,113327,159591,17835,4.13,4.27,6822,13454,7081,103,1564,166,17941,48155,113478,165676,2027,0.360,0.233,0,0,0,0,165,0,417,140,0
2023-03-05 00:42:00,224,39.8,19,295,0,234,164,153,156371,113469,49588,111449,385,125,128,446,440,128,128,123,447,123,444,125,128,0,0,0,0,0,,191,187,,,,,,,349,190,,194,,4555,4462,415,2612,76.4,87.2,0,65.5,65.9,63.5,62.9,67.7,66.8,3.74,1863,1839,32.9,32.0,91.1,90.5,91.6,0.233,1859,1812,1871,1834,1817,0,0,1986,38.7,19.6,295,69333,42249,49008,113327,159591,17835,4.13,4.27,6822,13454,7081,103,1564,166,17941,48155,113478,165676,2027,0.360,0.233,0,0,0,0,165,0,417,140,0
2023-03-05 00:44:00,224,39.8,19,295,0,234,164,153,156371,113469,49588,111449,385,125,128,446,440,128,128,123,447,123,444,125,128,0,0,0,0,0,,191,187,,,,,,,349,190,,194,,4555,4462,415,2612,76.4,87.2,0,65.5,65.9,63.5,62.9,67.7,66.8,3.74,1863,1839,32.9,32.0,91.1,90.5,91.6,0.233,1859,1812,1871,1834,1817,0,0,1986,38.7,19.6,295,69333,42249,49008,113327,159591,17835,4.13,4.27,6822,13454,7081,103,1564,166,17941,48155,113478,165676,2027,0.360,0.233,0,0,0,0,165,0,417,140,0
2023-03-05 00:46:00,222,466,235,421,37.2,218,159,155,188514,139041,50677,140769,443,128,124,454,460,125,118,129,449,129,482,132,128,0.233,0,0.233,0.233,0.233,,193,199,,,,,,,995,2246,,1253,,4366,4452,1199,2489,103,84.1,0,65.5,65.5,69.8,66.3,65.0,65.9,4.98,1775,1762,31.1,32.3,88.2,90.3,85.0,0,1867,1908,1789,1781,1881,0,0,2010,38.5,19.2,309,71035,42237,49845,138967,181931,17715,3.77,4.41,6806,13453,6786,157,1574,309,23174,50856,136640,187853,2023,23.7,0,0,0,0,0,13159,0,401,144,0
2023-03-05 00:48:00,222,466,235,421,37.2,218,159,155,188514,139041,50677,140769,443,128,124,454,460,125,118,129,449,129,482,132,128,0.233,0,0.233,0.233,0.233,,193,199,,,,,,,995,2246,,1253,,4366,4452,1199,2489,103,84.1,0,65.5,65.5,69.8,66.3,65.0,65.9,4.98,1775,1762,31.1,32.3,88.2,90.3,85.0,0,1867,1908,1789,1781,1881,0,0,2010,38.5,19.2,309,71035,42237,49845,138967,181931,17715,3.77,4.41,6806,13453,6786,157,1574,309,23174,50856,136640,187853,2023,23.7,0,0,0,0,0,13159,0,401,144,0
2023-03-05 00:50:00,204,38.5,18.6,300,0.233,224,164,148,173593,112801,52586,113900,378,125,125,461,434,119,125,123,447,117,451,119,119,0,0,0,0,0,,190,185,,,,,,,195,1177,,1131,,18300,4641,437,2559,77.0,89.0,0,68.1,63.5,64.2,66.8,68.5,67.4,4.72,1844,1853,31.6,30.8,91.6,89.8,93.5,0,1829,1836,1841,1846,1866,0,0,1916,38.5,19,295,70146,42197,53020,113401,179210,17837,4.13,4.83,7089,14012,6611,103,1504,308,17005,52541,115797,166012,1968,0.360,0,0.233,0,0,0,174,0,404,147,0
2023-03-05 00:52:00,204,38.5,18.6,300,0.233,224,164,148,173593,112801,52586,113900,378,125,125,461,434,119,125,123,447,117,451,119,119,0,0,0,0,0,,190,185,,,,,,,195,1177,,1131,,18300,4641,437,2559,77.0,89.0,0,68.1,63.5,64.2,66.8,68.5,67.4,4.72,1844,1853,31.6,30.8,91.6,89.8,93.5,0,1829,1836,1841,1846,1866,0,0,1916,38.5,19,295,70146,42197,53020,113401,179210,17837,4.13,4.83,7089,14012,6611,103,1504,308,17005,52541,115797,166012,1968,0.360,0,0.233,0,0,0,174,0,404,147,0
2023-03-05 00:54:00,204,38.5,18.6,300,0.233,224,164,148,173593,112801,52586,113900,378,125,125,461,434,119,125,123,447,117,451,119,119,0,0,0,0,0,,190,185,,,,,,,195,1177,,1131,,18300,4641,437,2559,77.0,89.0,0,68.1,63.5,64.2,66.8,68.5,67.4,4.72,1844,1853,31.6,30.8,91.6,89.8,93.5,0,1829,1836,1841,1846,1866,0,0,1916,38.5,19,295,70146,42197,53020,113401,179210,17837,4.13,4.83,7089,14012,6611,103,1504,308,17005,52541,115797,166012,1968,0.360,0,0.233,0,0,0,174,0,404,147,0
2023-03-05 00:56:00,232,466,233,416,37.2,220,161,160,180057,140016,49836,139420,429,124,121,454,453,122,115,119,449,126,467,128,125,0,0,0,0,0,,198,196,,,,,,,514,193,,194,,4455,4509,1203,2560,103,89.8,0,66.1,67.6,66.4,66.4,65.2,64.4,4.84,1770,1771,33.8,32.1,88.4,89.0,87.1,0,1756,1833,1852,1813,1827,0,0,2017,37.2,19,291,72416,42232,50376,135935,185254,16408,3.79,4.69,6867,13746,7085,154,1522,170,17942,50126,138520,191884,2076,23,0,0,0,0,0,13364,0.233,400,138,0
2023-03-05 00:58:00,232,466,233,416,37.2,220,161,160,180057,140016,49836,139420,429,124,121,454,453,122,115,119,449,126,467,128,125,0,0,0,0,0,,198,196,,,,,,,514,193,,194,,4455,4509,1203,2560,103,89.8,0,66.1,67.6,66.4,66.4,65.2,64.4,4.84,1770,1771,33.8,32.1,88.4,89.0,87.1,0,1756,1833,1852,1813,1827,0,0,2017,37.2,19,291,72416,42232,50376,135935,185254,16408,3.79,4.69,6867,13746,7085,154,1522,170,17942,50126,138520,191884,2076,23,0,0,0,0,0,13364,0.233,400,138,0
2023-03-05 01:00:00,229,37.5,19,300,0,214,162,152,167305,107328,49044,111999,389,131,128,439,432,125,132,129,455,126,475,135,135,0,0,0,0,0,,189,192,,,,,,,195,193,,196,,4427,4387,409,2628,74.5,84.8,0,65.9,67.2,67.4,65.0,66.6,65.5,4.30,1824,1825,32.0,33.6,90.9,88.6,92.8,0,1875,1759,1854,1926,1804,0.233,0,1894,38.5,18.4,309,69313,42263,48490,115282,161129,17773,3.77,4.65,6628,13715,7032,111,1544,306,23031,48665,112824,154671,1970,0.360,0,0,0,0,0,180,0,404,147,0
2023-03-05 01:02:00,229,37.5,19,300,0,214,162,152,167305,107328,49044,111999,389,131,128,439,432,125,132,129,455,126,475,135,135,0,0,0,0,0,,189,192,,,,,,,195,193,,196,,4427,4387,409,2628,74.5,84.8,0,65.9,67.2,67.4,65.0,66.6,65.5,4.30,1824,1825,32.0,33.6,90.9,88.6,92.8,0,1875,1759,1854,1926,1804,0.233,0,1894,38.5,18.4,309,69313,42263,48490,115282,161129,17773,3.77,4.65,6628,13715,7032,111,1544,306,23031,48665,112824,154671,1970,0.360,0,0,0,0,0,180,0,404,147,0
2023-03-05 01:04:00,229,37.5,19,300,0,214,162,152,167305,107328,49044,111999,389,131,128,439,432,125,132,129,455,126,475,135,135,0,0,0,0,0,,189,192,,,,,,,195,193,,196,,4427,4387,409,2628,74.5,84.8,0,65.9,67.2,67.4,65.0,66.6,65.5,4.30,1824,1825,32.0,33.6,90.9,88.6,92.8,0,1875,1759,1854,1926,1804,0.233,0,1894,38.5,18.4,309,69313,42263,48490,115282,161129,17773,3.77,4.65,6628,13715,7032,111,1544,306,23031,48665,112824,154671,1970,0.360,0,0,0,0,0,180,0,404,147,0
2023-03-05 01:06:00,212,468,233,419,37.2,233,160,152,186935,141681,56608,142442,425,128,138,446,441,135,128,130,440,130,475,125,129,0,0,0,0,0,,195,188,,,,,,,1237,182,,1091,,5259,4580,1204,2560,104,86.8,0,66.6,64.0,64.8,68.6,65.7,68.3,4.56,1815,1816,31.5,34.1,88.4,88.6,90.3,0,1876,1887,1825,1778,1819,0,0,2046,39.8,19.6,283,70979,39488,56687,141794,186226,19143,3.65,3.88,7047,14732,6760,5924,1406,309,16751,57532,142707,194366,2078,23.9,0,0,0,0,0,13264,0,400,138,0
2023-03-05 01:08:00,212,468,233,419,37.2,233,160,152,186935,141681,56608,142442,425,128,138,446,441,135,128,130,440,130,475,125,129,0,0,0,0,0,,195,188,,,,,,,1237,182,,1091,,5259,4580,1204,2560,104,86.8,0,66.6,64.0,64.8,68.6,65.7,68.3,4.56,1815,1816,31.5,34.1,88.4,88.6,90.3,0,1876,1887,1825,1778,1819,0,0,2046,39.8,19.6,283,70979,39488,56687,141794,186226,19143,3.65,3.88,7047,14732,6760,5924,1406,309,16751,57532,142707,194366,2078,23.9,0,0,0,0,0,13264,0,400,138,0
