"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc008a44e99be1)","Receive Errors (lxc06cb25209c84)","Receive Errors (lxc07c9dc670f72)","Receive Errors (lxc0c29a8bae27e)","Receive Errors (lxc0c492a144f08)","Receive Errors (lxc0ce14db76c1b)","Receive Errors (lxc1199d6e11cba)","Receive Errors (lxc1af724292b85)","Receive Errors (lxc225cc59c2220)","Receive Errors (lxc286d92cb0f6a)","Receive Errors (lxc395dceb6cfd6)","Receive Errors (lxc40c2712fd7b0)","Receive Errors (lxc4af4dd871224)","Receive Errors (lxc505013a9b32d)","Receive Errors (lxc59050de0b382)","Receive Errors (lxc5f2404395716)","Receive Errors (lxc6591596bd450)","Receive Errors (lxc6720d0e66b92)","Receive Errors (lxc7def4621add7)","Receive Errors (lxc8a05572c3a27)","Receive Errors (lxc9f11ff762ddb)","Receive Errors (lxc_health)","Receive Errors (lxca129b7b58df1)","Receive Errors (lxcb03d011ad6b6)","Receive Errors (lxccbd4caa6cebc)","Receive Errors (lxcd639f22e900e)","Receive Errors (lxcdebefc5422d0)","Receive Errors (lxced06d52cd0ae)","Receive Errors (lxcf23aecc45bdf)","Receive Errors (lxcf2fe901984d7)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc008a44e99be1)","Receive Total (lxc06cb25209c84)","Receive Total (lxc07c9dc670f72)","Receive Total (lxc0c29a8bae27e)","Receive Total (lxc0c492a144f08)","Receive Total (lxc0ce14db76c1b)","Receive Total (lxc1199d6e11cba)","Receive Total (lxc1af724292b85)","Receive Total (lxc225cc59c2220)","Receive Total (lxc286d92cb0f6a)","Receive Total (lxc395dceb6cfd6)","Receive Total (lxc40c2712fd7b0)","Receive Total (lxc4af4dd871224)","Receive Total (lxc505013a9b32d)","Receive Total (lxc59050de0b382)","Receive Total (lxc5f2404395716)","Receive Total (lxc6591596bd450)","Receive Total (lxc6720d0e66b92)","Receive Total (lxc7def4621add7)","Receive Total (lxc8a05572c3a27)","Receive Total (lxc9f11ff762ddb)","Receive Total (lxc_health)","Receive Total (lxca129b7b58df1)","Receive Total (lxcb03d011ad6b6)","Receive Total (lxccbd4caa6cebc)","Receive Total (lxcd639f22e900e)","Receive Total (lxcdebefc5422d0)","Receive Total (lxced06d52cd0ae)","Receive Total (lxcf23aecc45bdf)","Receive Total (lxcf2fe901984d7)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc008a44e99be1)","Transmit Errors (lxc06cb25209c84)","Transmit Errors (lxc07c9dc670f72)","Transmit Errors (lxc0c29a8bae27e)","Transmit Errors (lxc0c492a144f08)","Transmit Errors (lxc0ce14db76c1b)","Transmit Errors (lxc1199d6e11cba)","Transmit Errors (lxc1af724292b85)","Transmit Errors (lxc225cc59c2220)","Transmit Errors (lxc286d92cb0f6a)","Transmit Errors (lxc395dceb6cfd6)","Transmit Errors (lxc40c2712fd7b0)","Transmit Errors (lxc4af4dd871224)","Transmit Errors (lxc505013a9b32d)","Transmit Errors (lxc59050de0b382)","Transmit Errors (lxc5f2404395716)","Transmit Errors (lxc6591596bd450)","Transmit Errors (lxc6720d0e66b92)","Transmit Errors (lxc7def4621add7)","Transmit Errors (lxc8a05572c3a27)","Transmit Errors (lxc9f11ff762ddb)","Transmit Errors (lxc_health)","Transmit Errors (lxca129b7b58df1)","Transmit Errors (lxcb03d011ad6b6)","Transmit Errors (lxccbd4caa6cebc)","Transmit Errors (lxcd639f22e900e)","Transmit Errors (lxcdebefc5422d0)","Transmit Errors (lxced06d52cd0ae)","Transmit Errors (lxcf23aecc45bdf)","Transmit Errors (lxcf2fe901984d7)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc008a44e99be1)","Receive Dropped (lxc06cb25209c84)","Receive Dropped (lxc07c9dc670f72)","Receive Dropped (lxc0c29a8bae27e)","Receive Dropped (lxc0c492a144f08)","Receive Dropped (lxc0ce14db76c1b)","Receive Dropped (lxc1199d6e11cba)","Receive Dropped (lxc1af724292b85)","Receive Dropped (lxc225cc59c2220)","Receive Dropped (lxc286d92cb0f6a)","Receive Dropped (lxc395dceb6cfd6)","Receive Dropped (lxc40c2712fd7b0)","Receive Dropped (lxc4af4dd871224)","Receive Dropped (lxc505013a9b32d)","Receive Dropped (lxc59050de0b382)","Receive Dropped (lxc5f2404395716)","Receive Dropped (lxc6591596bd450)","Receive Dropped (lxc6720d0e66b92)","Receive Dropped (lxc7def4621add7)","Receive Dropped (lxc8a05572c3a27)","Receive Dropped (lxc9f11ff762ddb)","Receive Dropped (lxc_health)","Receive Dropped (lxca129b7b58df1)","Receive Dropped (lxcb03d011ad6b6)","Receive Dropped (lxccbd4caa6cebc)","Receive Dropped (lxcd639f22e900e)","Receive Dropped (lxcdebefc5422d0)","Receive Dropped (lxced06d52cd0ae)","Receive Dropped (lxcf23aecc45bdf)","Receive Dropped (lxcf2fe901984d7)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc008a44e99be1)","Transmit Dropped (lxc06cb25209c84)","Transmit Dropped (lxc07c9dc670f72)","Transmit Dropped (lxc0c29a8bae27e)","Transmit Dropped (lxc0c492a144f08)","Transmit Dropped (lxc0ce14db76c1b)","Transmit Dropped (lxc1199d6e11cba)","Transmit Dropped (lxc1af724292b85)","Transmit Dropped (lxc225cc59c2220)","Transmit Dropped (lxc286d92cb0f6a)","Transmit Dropped (lxc395dceb6cfd6)","Transmit Dropped (lxc40c2712fd7b0)","Transmit Dropped (lxc4af4dd871224)","Transmit Dropped (lxc505013a9b32d)","Transmit Dropped (lxc59050de0b382)","Transmit Dropped (lxc5f2404395716)","Transmit Dropped (lxc6591596bd450)","Transmit Dropped (lxc6720d0e66b92)","Transmit Dropped (lxc7def4621add7)","Transmit Dropped (lxc8a05572c3a27)","Transmit Dropped (lxc9f11ff762ddb)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca129b7b58df1)","Transmit Dropped (lxcb03d011ad6b6)","Transmit Dropped (lxccbd4caa6cebc)","Transmit Dropped (lxcd639f22e900e)","Transmit Dropped (lxcdebefc5422d0)","Transmit Dropped (lxced06d52cd0ae)","Transmit Dropped (lxcf23aecc45bdf)","Transmit Dropped (lxcf2fe901984d7)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc008a44e99be1)","Transmit Total (lxc06cb25209c84)","Transmit Total (lxc07c9dc670f72)","Transmit Total (lxc0c29a8bae27e)","Transmit Total (lxc0c492a144f08)","Transmit Total (lxc0ce14db76c1b)","Transmit Total (lxc1199d6e11cba)","Transmit Total (lxc1af724292b85)","Transmit Total (lxc225cc59c2220)","Transmit Total (lxc286d92cb0f6a)","Transmit Total (lxc395dceb6cfd6)","Transmit Total (lxc40c2712fd7b0)","Transmit Total (lxc4af4dd871224)","Transmit Total (lxc505013a9b32d)","Transmit Total (lxc59050de0b382)","Transmit Total (lxc5f2404395716)","Transmit Total (lxc6591596bd450)","Transmit Total (lxc6720d0e66b92)","Transmit Total (lxc7def4621add7)","Transmit Total (lxc8a05572c3a27)","Transmit Total (lxc9f11ff762ddb)","Transmit Total (lxc_health)","Transmit Total (lxca129b7b58df1)","Transmit Total (lxcb03d011ad6b6)","Transmit Total (lxccbd4caa6cebc)","Transmit Total (lxcd639f22e900e)","Transmit Total (lxcdebefc5422d0)","Transmit Total (lxced06d52cd0ae)","Transmit Total (lxcf23aecc45bdf)","Transmit Total (lxcf2fe901984d7)"
2023-03-11 20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.82,61.2,0,0,0,19.7,2.57,0,1.97,0.550,0.417,1,0.367,0.200,0.0722,0.233,3.78,0.544,1.17,0.239,0.383,0,0.233,5.58,0.317,0.289,0.100,2.94,4.26,2.11,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.64,78.7,0,0,0,22.5,3.08,0,2.75,0.989,0.406,1.03,0.244,0.100,0.0722,0.233,4.59,0.994,1.18,0.233,0.333,0,0.233,5.75,0.383,0.439,0.200,2.76,4.29,3.21,0,0,2.09
2023-03-11 20:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.38,61.6,0,0,0,20.9,2.66,0,2.20,0.550,0.478,0.994,0.350,0.206,0.0722,0.233,3.54,0.544,1.11,0.233,0,0,0.233,5.98,0.322,0.278,0.100,0.200,3.33,2.38,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.44,78.8,0,0,0,23.8,2.89,0,2.64,0.994,0.444,1.02,0.233,0.100,0.0778,0.233,4.28,0.989,1.13,0.233,0,0,0.233,5.84,0.389,0.433,0.200,0.100,3.35,3.05,0,0,0.200
2023-03-11 20:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.07,60.3,0,0,0,19.9,2.61,0,2.26,0.550,0.467,0.994,0.367,0.206,0.0667,0.233,3.51,0.539,1.11,0.233,0,0,0.233,5.86,0.328,0.306,0.100,0.200,3.33,2.39,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.22,77.2,0,0,0,22.7,2.76,0,2.56,0.989,0.428,1.02,0.244,0.100,0.0722,0.233,4.09,0.989,1.14,0.233,0,0,0.233,5.60,0.394,0.456,0.200,0.100,3.36,2.91,0,0,0.200
2023-03-11 20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.46,59.1,0,0,0,19.5,2.32,0,2.03,0.550,0.422,0.994,0.383,0.200,0.0667,0.256,3.39,0.550,1.11,0.256,0,0,0.261,5.14,0.328,0.300,0.100,0.200,3.33,2.33,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.31,76.5,0,0,0,22.5,3.02,0,2.77,0.989,0.400,1.02,0.256,0.100,0.0667,0.256,3.89,0.994,1.15,0.256,0,0,0.256,5.33,0.394,0.450,0.200,0.100,3.35,3.23,0.00556,0,0.200
2023-03-11 20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.88,58.3,0,0,0,19.8,2.37,0,2.06,0.556,0.478,1,0.367,0.200,0.0667,0.233,3.63,0.550,1.41,0.233,0,0,0.239,4.82,0.317,0.300,0.100,0.206,3.32,2.22,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.59,76.6,0,0,0,22.6,2.93,0,2.59,0.989,0.439,1.01,0.244,0.100,0.0667,0.233,4.32,1,1.46,0.233,0,0,0.233,4.99,0.383,0.450,0.200,0.100,3.36,3.04,0.00556,0,0.200
2023-03-11 20:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.87,59.8,0,0,0,19.6,2.32,0,2.31,0.556,0.478,1,0.367,0.200,0.0667,0.244,3.92,0.544,1.17,0.244,0.378,0,0.244,5.73,0.317,0.300,0.100,2.92,4.24,2.29,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.52,79,0,0,0,22.4,3.06,0,2.56,0.994,0.433,1.01,0.244,0.100,0.0667,0.244,4.68,0.994,1.19,0.244,0.333,0,0.244,5.95,0.383,0.444,0.200,2.76,4.32,3.08,0,0,2.09
2023-03-11 20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.52,60.6,0,0,0,20.4,2.47,0,2.08,0.550,0.406,0.994,0.367,0.200,0.0611,0.244,3.53,0.544,1.11,0.244,0,0,0.244,5.68,0.317,0.289,0.100,0.200,3.33,2.35,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.14,78.2,0,0,0,23.4,3.06,0,2.69,0.989,0.394,1.02,0.244,0.100,0.0611,0.244,4.33,0.989,1.14,0.244,0,0,0.244,5.91,0.383,0.433,0.200,0.100,3.37,3.07,0,0,0.200
2023-03-11 20:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.47,58.7,0,0,0,19.8,2.18,0.00556,1.94,0.539,0.456,1,0.383,0.200,0.0611,0.256,3.37,0.528,1.10,0.256,0,0,0.256,4.96,0.317,0.283,0.100,0.200,3.33,2.27,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.17,76.3,0,0,0,22.5,2.97,0,2.76,0.978,0.433,1.01,0.256,0.100,0.0611,0.256,4.13,0.978,1.14,0.256,0,0,0.256,4.98,0.383,0.439,0.200,0.100,3.35,3.22,0,0,0.200
2023-03-11 20:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.66,58.3,0,0,0,19.6,2.34,0,1.88,0.550,0.450,1.000,0.366,0.200,0.0666,0.244,3.65,0.550,1.11,0.244,0,0,0.244,4.87,0.317,0.305,0.1000,0.200,3.33,2.12,0,0,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.39,77.1,0,0,0,22.4,2.98,0,2.78,0.988,0.416,1.01,0.244,0.1000,0.0666,0.244,4.40,0.988,1.13,0.244,0,0,0.244,5.00,0.383,0.455,0.200,0.1000,3.36,3.21,0,0,0.200
2023-03-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.77,59.0,0,0,0,20.2,2.48,0,1.91,0.550,0.411,1,0.367,0.200,0.0722,0.244,3.52,0.550,1.39,0.244,0,0,0.244,4.84,0.328,0.272,0.100,0.200,3.33,2.04,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.54,77.3,0,0,0,22.9,2.95,0,2.73,0.989,0.422,1,0.244,0.100,0.0722,0.244,4.27,0.994,1.45,0.244,0,0,0.244,4.97,0.400,0.433,0.200,0.100,3.36,3.10,0,0.00556,0.200
2023-03-11 21:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.49,57.1,0,0,0,19.1,2.49,0,1.98,0.550,0.411,1,0.350,0.200,0.0722,0.233,3.76,0.550,1.18,0.233,0.378,0,0.233,5.30,0.333,0.272,0.100,2.92,4.26,2.17,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.26,77.8,0,0,0,21.8,2.99,0,2.59,0.983,0.428,1.01,0.233,0.100,0.0722,0.233,4.54,0.989,1.23,0.233,0.333,0,0.233,5.42,0.400,0.433,0.200,2.77,4.31,3.07,0,0,2.09
2023-03-11 21:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.72,60.3,0,0,0,20.9,2.33,0,2.09,0.550,0.461,1,0.383,0.200,0.0611,0.244,3.73,0.550,1.11,0.244,0,0,0.244,4.84,0.322,0.306,0.100,0.200,3.33,2.31,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.48,78.7,0,0,0,23.9,3.07,0,2.81,0.989,0.433,1.01,0.256,0.100,0.0611,0.244,4.51,0.989,1.15,0.244,0,0,0.244,4.86,0.389,0.450,0.200,0.100,3.37,3.28,0,0,0.200
2023-03-11 21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.74,59.7,0,0,0,19.8,2.27,0,1.95,0.544,0.494,1,0.383,0.200,0.0611,0.267,3.47,0.544,1.12,0.267,0,0,0.267,4.91,0.317,0.294,0.100,0.200,3.33,2.24,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.47,76.1,0,0,0,22.7,2.97,0,2.81,0.994,0.450,1.01,0.256,0.100,0.0611,0.267,4.31,0.994,1.14,0.267,0,0,0.267,5.02,0.383,0.450,0.206,0.100,3.34,3.20,0,0,0.200
2023-03-11 21:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.80,59.3,0,0,0,19.4,2.42,0,2.08,0.544,0.439,1,0.350,0.200,0.0667,0.244,3.45,0.544,1.12,0.244,0,0,0.244,5.44,0.317,0.289,0.100,0.200,3.33,2.39,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.76,77.1,0,0,0,22.2,2.92,0,2.59,0.983,0.411,1.01,0.233,0.100,0.0667,0.244,4.24,0.989,1.16,0.244,0,0,0.244,5.46,0.383,0.450,0.200,0.100,3.34,2.94,0,0,0.200
2023-03-11 21:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.80,62.1,0,0,0,20.0,2.68,0,2.12,0.550,0.517,1,0.400,0.200,0.0667,0.256,3.73,0.539,1.39,0.256,0,0,0.256,5.90,0.311,0.283,0.100,0.200,3.33,2.41,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.72,78.4,0,0,0,23.0,2.98,0,2.71,0.994,0.467,1.01,0.267,0.100,0.0667,0.256,4.47,0.989,1.44,0.256,0,0,0.256,5.92,0.378,0.444,0.200,0.100,3.34,3.01,0,0,0.206
2023-03-11 21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.07,57.9,0,0,0,18.5,2.54,0,1.99,0.544,0.439,1,0.367,0.200,0.0667,0.256,3.60,0.550,1.17,0.256,0.400,0,0.256,5.20,0.317,0.278,0.100,2.93,4.25,2.14,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.07,76.5,0,0,0,21.4,3.11,0,2.70,0.989,0.411,1.02,0.250,0.100,0.0667,0.256,4.29,1,1.19,0.256,0.333,0,0.256,5.04,0.383,0.433,0.200,2.75,4.29,3.11,0,0,2.11
2023-03-11 21:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.41,61.5,0,0,0,21.2,2.45,0,2.12,0.544,0.417,1,0.367,0.200,0.0722,0.244,3.61,0.544,1.11,0.244,0,0,0.244,5.24,0.328,0.333,0.100,0.200,3.33,2.24,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.83,78.1,0,0,0,24.3,3.06,0,2.83,0.994,0.394,1.02,0.250,0.100,0.0722,0.244,4.28,0.994,1.13,0.244,0,0,0.244,4.81,0.394,0.467,0.200,0.100,3.36,3.23,0,0,0.200
2023-03-11 21:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.76,59.8,0,0,0,20.2,2.43,0,2.09,0.544,0.455,1.000,0.383,0.200,0.0722,0.244,3.60,0.539,1.11,0.244,0,0,0.244,4.76,0.333,0.289,0.1000,0.200,3.33,2.24,0,0,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.22,76.2,0,0,0,23.2,2.97,0,2.69,0.988,0.433,1.02,0.255,0.1000,0.0722,0.244,4.38,0.988,1.15,0.244,0,0,0.244,4.19,0.400,0.444,0.200,0.1000,3.37,2.99,0,0,0.200
