"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","falco-jxh2r","falco-pj6wr","falco-x5wwx","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","tracee-lvgxw","tracee-nxgbl","tracee-z2w8m","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-22 02:12:00,1.93,0.103,0.200,3.56,0,1.20,0.620,1.77,282,161,310,302,3.80,1.45,0.267,0.233,0.260,0.240,1.47,0.233,0.253,1.40,0.267,0.260,1.54,0,0.00333,0,0,0,,,,14.7,11.6,5.28,7.80,1.16,1.33,0,0.987,0.977,0.970,0.983,1.00,0.973,0.0700,3.38,3.57,0.720,0.847,0,0,0,0,3.31,3.43,3.34,0,9.39,0.103,0.193,3.39,20.7,13.7,281,158,308,5.18,0.0700,0.0667,15.9,19.7,44.8,1.33,5.17,3.25,13.8,307,288,159,1.39,0.00667,0,0,0,0,0,0.00333,0,0,1.48,0,5.09,2.84,0
2023-03-22 02:14:00,1.93,0.103,0.200,3.56,0,1.20,0.620,1.77,282,161,310,302,3.80,1.45,0.267,0.233,0.260,0.240,1.47,0.233,0.253,1.40,0.267,0.260,1.54,0,0.00333,0,0,0,,,,14.7,11.6,5.28,7.80,1.16,1.33,0,0.987,0.977,0.970,0.983,1.00,0.973,0.0700,3.38,3.57,0.720,0.847,0,0,0,0,3.31,3.43,3.34,0,9.39,0.103,0.193,3.39,20.7,13.7,281,158,308,5.18,0.0700,0.0667,15.9,19.7,44.8,1.33,5.17,3.25,13.8,307,288,159,1.39,0.00667,0,0,0,0,0,0.00333,0,0,1.48,0,5.09,2.84,0
2023-03-22 02:16:00,1.90,1.69,1.33,4.02,0.200,1.15,0.697,1.69,285,182,302,291,3.72,1.50,0.247,0.247,0.240,0.253,1.44,0.247,0.247,1.48,0.243,0.247,1.61,0,0,0,0,0,,,,14.3,10.7,9.97,7.99,0.997,1.34,0.00333,0.970,1.01,1,0.977,0.970,0.993,0.0733,2.89,2.82,0.640,0.503,0,0.00333,0,0,3.16,3.05,3.18,0,9.46,0.100,0.207,3.62,19.7,13.4,289,187,299,5.59,0.0600,0.0733,22.8,13.2,27.4,1.18,5.24,3.92,12,303,284,185,0.883,0.187,0,0,0,0,0,0,0,0,15.5,0,5.12,2.87,0
2023-03-22 02:18:00,1.90,1.69,1.33,4.02,0.200,1.15,0.697,1.69,285,182,302,291,3.72,1.50,0.247,0.247,0.240,0.253,1.44,0.247,0.247,1.48,0.243,0.247,1.61,0,0,0,0,0,,,,14.3,10.7,9.97,7.99,0.997,1.34,0.00333,0.970,1.01,1,0.977,0.970,0.993,0.0733,2.89,2.82,0.640,0.503,0,0.00333,0,0,3.16,3.05,3.18,0,9.46,0.100,0.207,3.62,19.7,13.4,289,187,299,5.59,0.0600,0.0733,22.8,13.2,27.4,1.18,5.24,3.92,12,303,284,185,0.883,0.187,0,0,0,0,0,0,0,0,15.5,0,5.12,2.87,0
2023-03-22 02:20:00,1.94,0.103,0.197,3.52,0,1.02,0.513,1.68,245,133,223,229,3.71,1.47,0.253,0.260,0.260,0.250,1.45,0.253,0.247,1.53,0.253,0.247,1.53,0,0,0,0.00333,0,,,,9.97,10.4,5.21,7.85,1.11,1.34,0,1.01,0.937,0.970,0.957,0.990,0.970,0.0600,2.85,2.94,0.467,0.440,0,0,0,0,2.90,3.13,3.00,0.00333,9.05,0.100,0.207,3.56,20.2,12.4,253,133,223,5.83,0.0667,0.0633,15.2,12.8,19.8,2.29,4.99,0.417,12.0,217,256,127,0.693,0.00667,0,0,0,0,0,0,0,0,1.52,0,4.86,2.84,0
2023-03-22 02:22:00,1.94,0.103,0.197,3.52,0,1.02,0.513,1.68,245,133,223,229,3.71,1.47,0.253,0.260,0.260,0.250,1.45,0.253,0.247,1.53,0.253,0.247,1.53,0,0,0,0.00333,0,,,,9.97,10.4,5.21,7.85,1.11,1.34,0,1.01,0.937,0.970,0.957,0.990,0.970,0.0600,2.85,2.94,0.467,0.440,0,0,0,0,2.90,3.13,3.00,0.00333,9.05,0.100,0.207,3.56,20.2,12.4,253,133,223,5.83,0.0667,0.0633,15.2,12.8,19.8,2.29,4.99,0.417,12.0,217,256,127,0.693,0.00667,0,0,0,0,0,0,0,0,1.52,0,4.86,2.84,0
2023-03-22 02:24:00,1.94,0.103,0.197,3.52,0,1.02,0.513,1.68,245,133,223,229,3.71,1.47,0.253,0.260,0.260,0.250,1.45,0.253,0.247,1.53,0.253,0.247,1.53,0,0,0,0.00333,0,,,,9.97,10.4,5.21,7.85,1.11,1.34,0,1.01,0.937,0.970,0.957,0.990,0.970,0.0600,2.85,2.94,0.467,0.440,0,0,0,0,2.90,3.13,3.00,0.00333,9.05,0.100,0.207,3.56,20.2,12.4,253,133,223,5.83,0.0667,0.0633,15.2,12.8,19.8,2.29,4.99,0.417,12.0,217,256,127,0.693,0.00667,0,0,0,0,0,0,0,0,1.52,0,4.86,2.84,0
2023-03-22 02:26:00,1.91,1.70,1.34,3.98,0.203,0.993,0.513,1.75,243,167,268,270,3.90,1.51,0.247,0.253,0.247,0.253,1.39,0.253,0.253,1.43,0.253,0.253,1.62,0,0,0.00333,0,0.00333,,,,10.2,10.4,10.1,7.97,1.08,1.28,0,0.967,1.03,1,0.997,0.977,1.00,0.0600,2.84,2.72,0.423,0.460,0,0,0,0,3.19,3.11,3,0,9.48,0.103,0.193,3.47,20.3,13.3,243,170,268,6.14,0.0667,0.0667,15.1,12.4,20.8,1.26,5.37,0.463,12.0,270,239,169,0.767,0.187,0,0.00333,0,0,0,0,0,0,15.4,0,5.13,2.85,0
2023-03-22 02:28:00,1.91,1.70,1.34,3.98,0.203,0.993,0.513,1.75,243,167,268,270,3.90,1.51,0.247,0.253,0.247,0.253,1.39,0.253,0.253,1.43,0.253,0.253,1.62,0,0,0.00333,0,0.00333,,,,10.2,10.4,10.1,7.97,1.08,1.28,0,0.967,1.03,1,0.997,0.977,1.00,0.0600,2.84,2.72,0.423,0.460,0,0,0,0,3.19,3.11,3,0,9.48,0.103,0.193,3.47,20.3,13.3,243,170,268,6.14,0.0667,0.0667,15.1,12.4,20.8,1.26,5.37,0.463,12.0,270,239,169,0.767,0.187,0,0.00333,0,0,0,0,0,0,15.4,0,5.13,2.85,0
2023-03-22 02:30:00,1.82,0.0967,0.200,3.52,0,1,0.513,1.70,271,130,228,235,3.71,1.51,0.267,0.240,0.267,0.220,1.40,0.240,0.267,1.53,0.267,0.260,1.52,0,0,0,0,0,,,,14.7,10.6,5.21,8.23,1.10,1.42,0,0.973,0.993,0.983,1.01,0.970,0.993,0.0600,2.75,2.80,0.467,0.450,0,0,0,0.00333,2.98,3.01,3.12,0,8.63,0.0933,0.200,3.51,20.2,13.7,259,129,230,5.96,0.0667,0.0667,15.8,12.6,19.9,1.32,5.48,0.463,12.4,232,260,130,0.707,0.00667,0,0,0,0,0,0,0,0,1.54,0,4.97,2.96,0
2023-03-22 02:32:00,1.82,0.0967,0.200,3.52,0,1,0.513,1.70,271,130,228,235,3.71,1.51,0.267,0.240,0.267,0.220,1.40,0.240,0.267,1.53,0.267,0.260,1.52,0,0,0,0,0,,,,14.7,10.6,5.21,8.23,1.10,1.42,0,0.973,0.993,0.983,1.01,0.970,0.993,0.0600,2.75,2.80,0.467,0.450,0,0,0,0.00333,2.98,3.01,3.12,0,8.63,0.0933,0.200,3.51,20.2,13.7,259,129,230,5.96,0.0667,0.0667,15.8,12.6,19.9,1.32,5.48,0.463,12.4,232,260,130,0.707,0.00667,0,0,0,0,0,0,0,0,1.54,0,4.97,2.96,0
2023-03-22 02:34:00,1.82,0.0967,0.200,3.52,0,1,0.513,1.70,271,130,228,235,3.71,1.51,0.267,0.240,0.267,0.220,1.40,0.240,0.267,1.53,0.267,0.260,1.52,0,0,0,0,0,,,,14.7,10.6,5.21,8.23,1.10,1.42,0,0.973,0.993,0.983,1.01,0.970,0.993,0.0600,2.75,2.80,0.467,0.450,0,0,0,0.00333,2.98,3.01,3.12,0,8.63,0.0933,0.200,3.51,20.2,13.7,259,129,230,5.96,0.0667,0.0667,15.8,12.6,19.9,1.32,5.48,0.463,12.4,232,260,130,0.707,0.00667,0,0,0,0,0,0,0,0,1.54,0,4.97,2.96,0
2023-03-22 02:36:00,1.99,1.69,1.33,4.14,0.200,1.08,0.520,1.71,247,169,268,268,3.94,1.43,0.247,0.227,0.240,0.267,1.48,0.227,0.257,1.46,0.240,0.247,1.50,0,0,0,0,0,,,,10.0,10.5,9.98,7.53,1.04,1.28,0,1,0.970,0.983,0.983,1.02,0.953,0.0600,2.87,2.78,0.433,0.437,0.00333,0,0,0,3.00,3.03,3.13,0,9.40,0.107,0.207,3.33,20.4,12.7,253,170,272,5.37,0.0667,0.0700,15.3,12.5,20.6,1.13,5.14,0.370,11.9,271,255,172,0.687,0.187,0,0,0,0,0,0,0,0,15.4,0,4.96,2.86,0
2023-03-22 02:38:00,1.99,1.69,1.33,4.14,0.200,1.08,0.520,1.71,247,169,268,268,3.94,1.43,0.247,0.227,0.240,0.267,1.48,0.227,0.257,1.46,0.240,0.247,1.50,0,0,0,0,0,,,,10.0,10.5,9.98,7.53,1.04,1.28,0,1,0.970,0.983,0.983,1.02,0.953,0.0600,2.87,2.78,0.433,0.437,0.00333,0,0,0,3.00,3.03,3.13,0,9.40,0.107,0.207,3.33,20.4,12.7,253,170,272,5.37,0.0667,0.0700,15.3,12.5,20.6,1.13,5.14,0.370,11.9,271,255,172,0.687,0.187,0,0,0,0,0,0,0,0,15.4,0,4.96,2.86,0
2023-03-22 02:40:00,1.88,0.103,0.200,3.38,0,0.953,0.507,1.62,258,129,228,224,3.62,1.52,0.247,0.260,0.260,0.267,1.39,0.267,0.240,1.49,0.260,0.263,1.61,0,0,0,0,0,,,,10.6,10.5,5.25,7.97,1.11,1.34,0,0.967,0.973,0.987,0.967,0.957,0.987,0.0600,2.70,2.83,0.433,0.430,0,0,0,0,3.24,3.19,3.20,0,9.37,0.0967,0.193,3.64,20.6,13.3,258,126,231,5.24,0.0667,0.0700,15.9,12.8,20.3,1.30,5.02,0.470,12.7,231,254,129,0.670,0.00667,0,0,0,0,0,0,0,0,1.54,0,5.15,2.79,0
2023-03-22 02:42:00,1.88,0.103,0.200,3.38,0,0.953,0.507,1.62,258,129,228,224,3.62,1.52,0.247,0.260,0.260,0.267,1.39,0.267,0.240,1.49,0.260,0.263,1.61,0,0,0,0,0,,,,10.6,10.5,5.25,7.97,1.11,1.34,0,0.967,0.973,0.987,0.967,0.957,0.987,0.0600,2.70,2.83,0.433,0.430,0,0,0,0,3.24,3.19,3.20,0,9.37,0.0967,0.193,3.64,20.6,13.3,258,126,231,5.24,0.0667,0.0700,15.9,12.8,20.3,1.30,5.02,0.470,12.7,231,254,129,0.670,0.00667,0,0,0,0,0,0,0,0,1.54,0,5.15,2.79,0
2023-03-22 02:44:00,1.88,0.103,0.200,3.38,0,0.953,0.507,1.62,258,129,228,224,3.62,1.52,0.247,0.260,0.260,0.267,1.39,0.267,0.240,1.49,0.260,0.263,1.61,0,0,0,0,0,,,,10.6,10.5,5.25,7.97,1.11,1.34,0,0.967,0.973,0.987,0.967,0.957,0.987,0.0600,2.70,2.83,0.433,0.430,0,0,0,0,3.24,3.19,3.20,0,9.37,0.0967,0.193,3.64,20.6,13.3,258,126,231,5.24,0.0667,0.0700,15.9,12.8,20.3,1.30,5.02,0.470,12.7,231,254,129,0.670,0.00667,0,0,0,0,0,0,0,0,1.54,0,5.15,2.79,0
2023-03-22 02:46:00,1.91,1.69,1.33,4.06,0.200,1.07,0.543,1.80,254,168,273,271,4.04,1.51,0.247,0.273,0.233,0.240,1.48,0.260,0.247,1.39,0.240,0.247,1.60,0.00333,0,0,0,0,,,,10.4,10.6,9.95,8.29,1.04,1.33,0,0.987,1.03,0.957,0.987,1.02,1.00,0.0667,2.86,2.96,0.460,0.440,0,0,0.00333,0,3.17,3.06,2.99,0,9.29,0.103,0.197,3.53,20.4,13.1,242,170,265,5.57,0.0733,0.0767,15.4,12.4,20.3,1.27,5.01,0.427,11.6,258,250,170,0.853,0.187,0,0,0,0,0,0,0,0,15.9,0,5.03,2.89,0
2023-03-22 02:48:00,1.91,1.69,1.33,4.06,0.200,1.07,0.543,1.80,254,168,273,271,4.04,1.51,0.247,0.273,0.233,0.240,1.48,0.260,0.247,1.39,0.240,0.247,1.60,0.00333,0,0,0,0,,,,10.4,10.6,9.95,8.29,1.04,1.33,0,0.987,1.03,0.957,0.987,1.02,1.00,0.0667,2.86,2.96,0.460,0.440,0,0,0.00333,0,3.17,3.06,2.99,0,9.29,0.103,0.197,3.53,20.4,13.1,242,170,265,5.57,0.0733,0.0767,15.4,12.4,20.3,1.27,5.01,0.427,11.6,258,250,170,0.853,0.187,0,0,0,0,0,0,0,0,15.9,0,5.03,2.89,0
2023-03-22 02:50:00,1.86,0.103,0.207,3.49,0,0.963,0.513,1.73,251,132,233,231,3.58,1.55,0.253,0.227,0.267,0.260,1.39,0.253,0.260,1.50,0.253,0.240,1.50,0,0,0,0,0,,,,10.1,10.1,5.27,7.90,1.10,1.33,0,0.993,0.993,1.01,0.970,0.990,0.983,0.0800,2.85,2.77,0.433,0.463,0,0,0,0,3.05,3.16,3.22,0,8.89,0.0967,0.207,3.57,21.3,12.5,258,130,233,5.71,0.0600,0.0667,15.8,12.5,19.9,1.33,4.80,0.393,11.6,238,246,130,0.693,0.00667,0,0,0,0,0,0,0,0,1.49,0,5.03,2.95,0.00333
2023-03-22 02:52:00,1.86,0.103,0.207,3.49,0,0.963,0.513,1.73,251,132,233,231,3.58,1.55,0.253,0.227,0.267,0.260,1.39,0.253,0.260,1.50,0.253,0.240,1.50,0,0,0,0,0,,,,10.1,10.1,5.27,7.90,1.10,1.33,0,0.993,0.993,1.01,0.970,0.990,0.983,0.0800,2.85,2.77,0.433,0.463,0,0,0,0,3.05,3.16,3.22,0,8.89,0.0967,0.207,3.57,21.3,12.5,258,130,233,5.71,0.0600,0.0667,15.8,12.5,19.9,1.33,4.80,0.393,11.6,238,246,130,0.693,0.00667,0,0,0,0,0,0,0,0,1.49,0,5.03,2.95,0.00333
2023-03-22 02:54:00,1.86,0.103,0.207,3.49,0,0.963,0.513,1.73,251,132,233,231,3.58,1.55,0.253,0.227,0.267,0.260,1.39,0.253,0.260,1.50,0.253,0.240,1.50,0,0,0,0,0,,,,10.1,10.1,5.27,7.90,1.10,1.33,0,0.993,0.993,1.01,0.970,0.990,0.983,0.0800,2.85,2.77,0.433,0.463,0,0,0,0,3.05,3.16,3.22,0,8.89,0.0967,0.207,3.57,21.3,12.5,258,130,233,5.71,0.0600,0.0667,15.8,12.5,19.9,1.33,4.80,0.393,11.6,238,246,130,0.693,0.00667,0,0,0,0,0,0,0,0,1.49,0,5.03,2.95,0.00333
2023-03-22 02:56:00,1.99,1.70,1.33,4.19,0.200,1.07,0.493,1.74,248,171,268,262,3.94,1.43,0.273,0.273,0.277,0.267,1.46,0.260,0.253,1.47,0.267,0.273,1.56,0,0,0,0,0,,,,10.2,10.0,10,7.71,1.09,1.29,0,1,0.990,1,1.02,0.973,0.957,0.0667,2.82,2.79,0.440,0.440,0,0,0,0,3.03,2.95,2.99,0,9.28,0.100,0.193,3.41,20.1,12.6,250,175,264,5.73,0.0733,0.0733,15.6,12.7,21.1,1.13,5.05,0.483,12.0,264,257,175,0.770,0.187,0,0,0,0.00333,0.00333,0,0,0,15.4,0,5.05,2.75,0
2023-03-22 02:58:00,1.99,1.70,1.33,4.19,0.200,1.07,0.493,1.74,248,171,268,262,3.94,1.43,0.273,0.273,0.277,0.267,1.46,0.260,0.253,1.47,0.267,0.273,1.56,0,0,0,0,0,,,,10.2,10.0,10,7.71,1.09,1.29,0,1,0.990,1,1.02,0.973,0.957,0.0667,2.82,2.79,0.440,0.440,0,0,0,0,3.03,2.95,2.99,0,9.28,0.100,0.193,3.41,20.1,12.6,250,175,264,5.73,0.0733,0.0733,15.6,12.7,21.1,1.13,5.05,0.483,12.0,264,257,175,0.770,0.187,0,0,0,0.00333,0.00333,0,0,0,15.4,0,5.05,2.75,0
2023-03-22 03:00:00,1.87,0.100,0.193,3.37,0,0.983,0.527,1.65,266,127,217,228,3.54,1.48,0.240,0.270,0.233,0.240,1.46,0.260,0.260,1.50,0.253,0.247,1.52,0,0,0,0,0,,,,13.8,10.9,5.18,8.11,1.13,1.34,0,0.973,0.987,0.937,0.987,0.990,0.987,0.0767,2.76,2.83,0.440,0.430,0,0,0,0,3.13,3.18,3.10,0,9.05,0.107,0.207,3.54,20.6,13.3,263,127,225,5.65,0.0767,0.0700,15.5,13.0,19.1,1.34,5.16,0.467,11.6,234,264,127,0.810,0.00667,0.00333,0,0,0,0,0,0,0,1.51,0.00333,4.89,2.95,0
2023-03-22 03:02:00,1.87,0.100,0.193,3.37,0,0.983,0.527,1.65,266,127,217,228,3.54,1.48,0.240,0.270,0.233,0.240,1.46,0.260,0.260,1.50,0.253,0.247,1.52,0,0,0,0,0,,,,13.8,10.9,5.18,8.11,1.13,1.34,0,0.973,0.987,0.937,0.987,0.990,0.987,0.0767,2.76,2.83,0.440,0.430,0,0,0,0,3.13,3.18,3.10,0,9.05,0.107,0.207,3.54,20.6,13.3,263,127,225,5.65,0.0767,0.0700,15.5,13.0,19.1,1.34,5.16,0.467,11.6,234,264,127,0.810,0.00667,0.00333,0,0,0,0,0,0,0,1.51,0.00333,4.89,2.95,0
2023-03-22 03:04:00,1.87,0.100,0.193,3.37,0,0.983,0.527,1.65,266,127,217,228,3.54,1.48,0.240,0.270,0.233,0.240,1.46,0.260,0.260,1.50,0.253,0.247,1.52,0,0,0,0,0,,,,13.8,10.9,5.18,8.11,1.13,1.34,0,0.973,0.987,0.937,0.987,0.990,0.987,0.0767,2.76,2.83,0.440,0.430,0,0,0,0,3.13,3.18,3.10,0,9.05,0.107,0.207,3.54,20.6,13.3,263,127,225,5.65,0.0767,0.0700,15.5,13.0,19.1,1.34,5.16,0.467,11.6,234,264,127,0.810,0.00667,0.00333,0,0,0,0,0,0,0,1.51,0.00333,4.89,2.95,0
2023-03-22 03:06:00,1.90,1.68,1.33,4.08,0.200,1.01,0.500,1.71,240,173,276,270,4.03,1.49,0.260,0.240,0.260,0.247,1.39,0.237,0.260,1.45,0.240,0.267,1.59,0,0,0,0,0,,,,9.90,10.5,9.95,7.65,1.07,1.37,0,1.01,0.980,1.01,1.00,0.987,0.993,0.0800,2.96,2.93,0.457,0.507,0,0,0,0,3.07,3.21,3.20,0,9.28,0.0967,0.200,3.56,19.4,13.1,242,167,268,5.47,0.0733,0.0700,15.1,12.9,20.7,1.21,5.22,0.400,11.5,265,241,168,0.760,0.190,0,0,0.00333,0,0,0.00333,0,0,15.4,0,5.09,2.76,0
2023-03-22 03:08:00,1.90,1.68,1.33,4.08,0.200,1.01,0.500,1.71,240,173,276,270,4.03,1.49,0.260,0.240,0.260,0.247,1.39,0.237,0.260,1.45,0.240,0.267,1.59,0,0,0,0,0,,,,9.90,10.5,9.95,7.65,1.07,1.37,0,1.01,0.980,1.01,1.00,0.987,0.993,0.0800,2.96,2.93,0.457,0.507,0,0,0,0,3.07,3.21,3.20,0,9.28,0.0967,0.200,3.56,19.4,13.1,242,167,268,5.47,0.0733,0.0700,15.1,12.9,20.7,1.21,5.22,0.400,11.5,265,241,168,0.760,0.190,0,0,0.00333,0,0,0.00333,0,0,15.4,0,5.09,2.76,0
2023-03-22 03:10:00,1.94,0.103,0.200,3.56,0,1.01,0.533,1.71,256,131,216,224,3.75,1.56,0.237,0.247,0.240,0.267,1.45,0.253,0.233,1.47,0.247,0.233,1.57,0,0,0,0,0,,,,11.0,10.6,5.26,8.08,1.10,1.39,0,0.943,1.01,0.957,0.970,1.02,0.967,0.0733,2.91,2.85,0.437,0.443,0,0.00333,0,0,3.10,3.18,3.03,0,9.29,0.100,0.207,3.54,20.3,13.9,253,133,224,5.85,0.0600,0.0700,15.9,12.7,21.2,1.30,5.10,0.467,12.6,222,263,131,0.660,0.00667,0,0,0,0,0,0,0.00333,0.00333,1.55,0,5.03,2.95,0
2023-03-22 03:12:00,1.94,0.103,0.200,3.56,0,1.01,0.533,1.71,256,131,216,224,3.75,1.56,0.237,0.247,0.240,0.267,1.45,0.253,0.233,1.47,0.247,0.233,1.57,0,0,0,0,0,,,,11.0,10.6,5.26,8.08,1.10,1.39,0,0.943,1.01,0.957,0.970,1.02,0.967,0.0733,2.91,2.85,0.437,0.443,0,0.00333,0,0,3.10,3.18,3.03,0,9.29,0.100,0.207,3.54,20.3,13.9,253,133,224,5.85,0.0600,0.0700,15.9,12.7,21.2,1.30,5.10,0.467,12.6,222,263,131,0.660,0.00667,0,0,0,0,0,0,0.00333,0.00333,1.55,0,5.03,2.95,0
2023-03-22 03:14:00,1.94,0.103,0.200,3.56,0,1.01,0.533,1.71,256,131,216,224,3.75,1.56,0.237,0.247,0.240,0.267,1.45,0.253,0.233,1.47,0.247,0.233,1.57,0,0,0,0,0,,,,11.0,10.6,5.26,8.08,1.10,1.39,0,0.943,1.01,0.957,0.970,1.02,0.967,0.0733,2.91,2.85,0.437,0.443,0,0.00333,0,0,3.10,3.18,3.03,0,9.29,0.100,0.207,3.54,20.3,13.9,253,133,224,5.85,0.0600,0.0700,15.9,12.7,21.2,1.30,5.10,0.467,12.6,222,263,131,0.660,0.00667,0,0,0,0,0,0,0.00333,0.00333,1.55,0,5.03,2.95,0
2023-03-22 03:16:00,1.89,1.70,1.34,4.08,0.200,1.02,0.507,1.71,266,170,283,275,3.81,1.46,0.253,0.267,0.240,0.240,1.43,0.267,0.240,1.50,0.250,0.233,1.56,0,0.00333,0,0.00333,0,,,,14.3,10.8,10.1,8.02,1.07,1.28,0.00333,1.02,0.987,1.01,0.973,0.980,0.963,0.0567,2.81,2.91,0.463,0.427,0,0,0,0,3.08,3.06,3.19,0,9.17,0.100,0.193,3.52,21.2,13.3,267,170,285,5.79,0.0767,0.0633,15.7,12.9,20.5,1.21,5.08,0.463,12.6,273,268,173,0.667,0.187,0,0,0,0,0,0,0,0,15.4,0,4.88,2.93,0
2023-03-22 03:18:00,1.89,1.70,1.34,4.08,0.200,1.02,0.507,1.71,266,170,283,275,3.81,1.46,0.253,0.267,0.240,0.240,1.43,0.267,0.240,1.50,0.250,0.233,1.56,0,0.00333,0,0.00333,0,,,,14.3,10.8,10.1,8.02,1.07,1.28,0.00333,1.02,0.987,1.01,0.973,0.980,0.963,0.0567,2.81,2.91,0.463,0.427,0,0,0,0,3.08,3.06,3.19,0,9.17,0.100,0.193,3.52,21.2,13.3,267,170,285,5.79,0.0767,0.0633,15.7,12.9,20.5,1.21,5.08,0.463,12.6,273,268,173,0.667,0.187,0,0,0,0,0,0,0,0,15.4,0,4.88,2.93,0
2023-03-22 03:20:00,1.92,0.100,0.203,3.46,0,1.03,0.527,1.72,257,132,229,230,3.73,1.45,0.247,0.227,0.253,0.233,1.40,0.233,0.247,1.52,0.253,0.253,1.54,0,0,0,0,0,,,,10.0,10.1,5.36,7.86,1.11,1.33,0,0.950,0.980,1.01,0.990,0.960,0.980,0.0633,2.80,2.83,0.423,0.477,0,0,0,0,3.21,3.18,2.95,0,9.01,0.103,0.207,3.46,20.8,13.4,264,129,219,5.28,0.0800,0.0700,15.6,12.1,20.4,2.65,5.24,0.390,12.3,236,253,129,0.797,0.00667,0,0,0,0,0,0,0,0,1.46,0,5.18,2.69,0
2023-03-22 03:22:00,1.92,0.100,0.203,3.46,0,1.03,0.527,1.72,257,132,229,230,3.73,1.45,0.247,0.227,0.253,0.233,1.40,0.233,0.247,1.52,0.253,0.253,1.54,0,0,0,0,0,,,,10.0,10.1,5.36,7.86,1.11,1.33,0,0.950,0.980,1.01,0.990,0.960,0.980,0.0633,2.80,2.83,0.423,0.477,0,0,0,0,3.21,3.18,2.95,0,9.01,0.103,0.207,3.46,20.8,13.4,264,129,219,5.28,0.0800,0.0700,15.6,12.1,20.4,2.65,5.24,0.390,12.3,236,253,129,0.797,0.00667,0,0,0,0,0,0,0,0,1.46,0,5.18,2.69,0
