"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","falco-jxh2r","falco-pj6wr","falco-x5wwx","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","tracee-lvgxw","tracee-nxgbl","tracee-z2w8m","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-22 03:02:00,173,38.5,18.4,295,0,214,163,144,179177,122145,150973,156978,340,453,121,135,116,119,456,130,130,460,129,125,463,0,0,0,0,0,,,,18088,4875,414,2647,104,87.6,0,65.1,65.8,62.6,66.1,66.2,65.9,5.62,1792,1825,31.5,31.1,0,0,0,0,1881,1917,1852,0,1900,40.0,19.6,311,69792,41612,177926,120052,155753,17541,4.65,4.41,8965,7183,11032,155,1591,327,22373,160396,178275,119947,1559,0.360,0.233,0,0,0,0,0,0,0,165,0.233,572,277,0
2023-03-22 03:04:00,173,38.5,18.4,295,0,214,163,144,179177,122145,150973,156978,340,453,121,135,116,119,456,130,130,460,129,125,463,0,0,0,0,0,,,,18088,4875,414,2647,104,87.6,0,65.1,65.8,62.6,66.1,66.2,65.9,5.62,1792,1825,31.5,31.1,0,0,0,0,1881,1917,1852,0,1900,40.0,19.6,311,69792,41612,177926,120052,155753,17541,4.65,4.41,8965,7183,11032,155,1591,327,22373,160396,178275,119947,1559,0.360,0.233,0,0,0,0,0,0,0,165,0.233,572,277,0
2023-03-22 03:06:00,172,465,233,428,37.2,221,160,149,161859,155490,196562,192750,383,459,132,121,128,122,434,117,130,446,122,136,487,0,0,0,0,0,,,,4292,4585,1206,2492,81.8,89.6,0,67.2,65.6,67.2,67.0,65.9,66.4,5.36,1894,1907,33.4,48.5,0,0,0,0,1841,1917,1929,0,1924,37.2,19,312,65357,41614,162498,153807,191877,17533,4.49,4.30,8791,7114,11684,108,1577,185,22766,192600,162281,153929,1555,22.8,0,0,0.233,0,0,0.233,0,0,13188,0,597,260,0
2023-03-22 03:08:00,172,465,233,428,37.2,221,160,149,161859,155490,196562,192750,383,459,132,121,128,122,434,117,130,446,122,136,487,0,0,0,0,0,,,,4292,4585,1206,2492,81.8,89.6,0,67.2,65.6,67.2,67.0,65.9,66.4,5.36,1894,1907,33.4,48.5,0,0,0,0,1841,1917,1929,0,1924,37.2,19,312,65357,41614,162498,153807,191877,17533,4.49,4.30,8791,7114,11684,108,1577,185,22766,192600,162281,153929,1555,22.8,0,0,0.233,0,0,0.233,0,0,13188,0,597,260,0
2023-03-22 03:10:00,179,39.8,19,312,0,222,164,150,170661,124533,156849,161561,360,476,118,124,119,132,454,126,116,446,125,119,472,0,0,0,0,0,,,,5779,4614,420,2631,102,90.8,0,63.1,67.7,64.0,64.9,67.9,64.6,5.50,1867,1816,31.8,32.0,0,0.233,0,0,1891,1879,1827,0,1931,38.5,19.6,310,67669,41671,169759,125023,162076,17558,3.77,4.51,9237,6937,12823,153,1534,326,23838,158158,174470,124526,1497,0.360,0,0,0,0,0,0,0.233,0.233,180,0,592,277,0
2023-03-22 03:12:00,179,39.8,19,312,0,222,164,150,170661,124533,156849,161561,360,476,118,124,119,132,454,126,116,446,125,119,472,0,0,0,0,0,,,,5779,4614,420,2631,102,90.8,0,63.1,67.7,64.0,64.9,67.9,64.6,5.50,1867,1816,31.8,32.0,0,0.233,0,0,1891,1879,1827,0,1931,38.5,19.6,310,67669,41671,169759,125023,162076,17558,3.77,4.51,9237,6937,12823,153,1534,326,23838,158158,174470,124526,1497,0.360,0,0,0,0,0,0,0.233,0.233,180,0,592,277,0
2023-03-22 03:14:00,179,39.8,19,312,0,222,164,150,170661,124533,156849,161561,360,476,118,124,119,132,454,126,116,446,125,119,472,0,0,0,0,0,,,,5779,4614,420,2631,102,90.8,0,63.1,67.7,64.0,64.9,67.9,64.6,5.50,1867,1816,31.8,32.0,0,0.233,0,0,1891,1879,1827,0,1931,38.5,19.6,310,67669,41671,169759,125023,162076,17558,3.77,4.51,9237,6937,12823,153,1534,326,23838,158158,174470,124526,1497,0.360,0,0,0,0,0,0,0.233,0.233,180,0,592,277,0
2023-03-22 03:16:00,171,467,233,427,37.2,223,161,149,183014,154766,198414,195411,367,451,128,135,119,119,448,133,120,461,126,119,473,0,0.233,0,0.233,0,,,,18247,4728,1216,2614,82.3,84.0,0.233,67.9,66.2,67.6,65.0,65.5,64.5,4.14,1810,1891,33.8,30.5,0,0,0,0,1841,1849,1929,0,1913,38.5,18.4,308,69132,42867,183345,154726,201628,18804,4.63,4.02,9078,7124,11572,114,1528,325,23460,194524,183277,155582,1601,22.6,0,0,0,0,0,0,0,0,13177,0,570,275,0
2023-03-22 03:18:00,171,467,233,427,37.2,223,161,149,183014,154766,198414,195411,367,451,128,135,119,119,448,133,120,461,126,119,473,0,0.233,0,0.233,0,,,,18247,4728,1216,2614,82.3,84.0,0.233,67.9,66.2,67.6,65.0,65.5,64.5,4.14,1810,1891,33.8,30.5,0,0,0,0,1841,1849,1929,0,1913,38.5,18.4,308,69132,42867,183345,154726,201628,18804,4.63,4.02,9078,7124,11572,114,1528,325,23460,194524,183277,155582,1601,22.6,0,0,0,0,0,0,0,0,13177,0,570,275,0
2023-03-22 03:20:00,178,38.5,19.2,302,0,224,163,150,173531,124471,163440,163602,358,445,124,114,125,115,434,116,123,456,129,129,465,0,0,0,0,0,,,,4327,4415,428,2562,103,87.4,0,63.6,65.4,67.7,66.3,64.1,65.5,4.50,1832,1821,30.3,34.7,0,0,0,0,1922,1906,1779,0,1896,39.8,19.6,304,67626,40714,176965,123585,156803,16266,4.61,4.50,9037,6623,11484,5976,1556,183,23261,169149,172151,123800,1557,0.360,0,0,0,0,0,0,0,0,163,0,607,253,0
2023-03-22 03:22:00,178,38.5,19.2,302,0,224,163,150,173531,124471,163440,163602,358,445,124,114,125,115,434,116,123,456,129,129,465,0,0,0,0,0,,,,4327,4415,428,2562,103,87.4,0,63.6,65.4,67.7,66.3,64.1,65.5,4.50,1832,1821,30.3,34.7,0,0,0,0,1922,1906,1779,0,1896,39.8,19.6,304,67626,40714,176965,123585,156803,16266,4.61,4.50,9037,6623,11484,5976,1556,183,23261,169149,172151,123800,1557,0.360,0,0,0,0,0,0,0,0,163,0,607,253,0
2023-03-22 03:24:00,178,38.5,19.2,302,0,224,163,150,173531,124471,163440,163602,358,445,124,114,125,115,434,116,123,456,129,129,465,0,0,0,0,0,,,,4327,4415,428,2562,103,87.4,0,63.6,65.4,67.7,66.3,64.1,65.5,4.50,1832,1821,30.3,34.7,0,0,0,0,1922,1906,1779,0,1896,39.8,19.6,304,67626,40714,176965,123585,156803,16266,4.61,4.50,9037,6623,11484,5976,1556,183,23261,169149,172151,123800,1557,0.360,0,0,0,0,0,0,0,0,163,0,607,253,0
2023-03-22 03:26:00,173,465,232,436,37.2,230,164,147,166152,154307,187994,189174,359,459,121,118,115,119,454,120,126,447,122,125,476,0,0,0,0,0.233,,,,4651,4553,1204,2561,81.2,87.8,0,67.0,66.6,63.9,67.1,64.2,67.7,5.14,1909,1882,33.8,30.8,0,0,0,0.233,1847,1832,1910,0.233,1844,37.2,18.4,310,66128,41602,165539,154941,190388,17552,4.41,4.65,9154,7186,12543,104,1573,330,23013,184957,162606,155075,1553,22.6,0,0.233,0,0,0,0,0,0,13183,0,579,272,0
2023-03-22 03:28:00,173,465,232,436,37.2,230,164,147,166152,154307,187994,189174,359,459,121,118,115,119,454,120,126,447,122,125,476,0,0,0,0,0.233,,,,4651,4553,1204,2561,81.2,87.8,0,67.0,66.6,63.9,67.1,64.2,67.7,5.14,1909,1882,33.8,30.8,0,0,0,0.233,1847,1832,1910,0.233,1844,37.2,18.4,310,66128,41602,165539,154941,190388,17552,4.41,4.65,9154,7186,12543,104,1573,330,23013,184957,162606,155075,1553,22.6,0,0.233,0,0,0,0,0,0,13183,0,579,272,0
2023-03-22 03:30:00,174,38.5,19,309,0.233,212,162,143,178731,121929,157977,157193,361,474,132,121,126,122,447,123,120,445,125,132,465,0,0,0.233,0,0,,,,18146,4713,405,2578,106,89.2,0,66.7,65.4,64.4,65.6,69.0,66.1,5.12,1848,1850,32.9,32.4,0.233,0,0,0,1794,1848,1893,0,1977,38.5,18.4,293,68412,41584,179255,126662,157621,17546,4.41,4.83,8926,7205,11493,160,1554,325,22676,155492,179850,123159,1338,0.360,0,0,0,0,0,0,0,0,154,0,577,277,0
2023-03-22 03:32:00,174,38.5,19,309,0.233,212,162,143,178731,121929,157977,157193,361,474,132,121,126,122,447,123,120,445,125,132,465,0,0,0.233,0,0,,,,18146,4713,405,2578,106,89.2,0,66.7,65.4,64.4,65.6,69.0,66.1,5.12,1848,1850,32.9,32.4,0.233,0,0,0,1794,1848,1893,0,1977,38.5,18.4,293,68412,41584,179255,126662,157621,17546,4.41,4.83,8926,7205,11493,160,1554,325,22676,155492,179850,123159,1338,0.360,0,0,0,0,0,0,0,0,154,0,577,277,0
2023-03-22 03:34:00,174,38.5,19,309,0.233,212,162,143,178731,121929,157977,157193,361,474,132,121,126,122,447,123,120,445,125,132,465,0,0,0.233,0,0,,,,18146,4713,405,2578,106,89.2,0,66.7,65.4,64.4,65.6,69.0,66.1,5.12,1848,1850,32.9,32.4,0.233,0,0,0,1794,1848,1893,0,1977,38.5,18.4,293,68412,41584,179255,126662,157621,17546,4.41,4.83,8926,7205,11493,160,1554,325,22676,155492,179850,123159,1338,0.360,0,0,0,0,0,0,0,0,154,0,577,277,0
2023-03-22 03:36:00,165,466,233,419,37.2,222,164,150,163132,155618,192338,194617,366,443,118,134,122,128,457,120,120,463,122,119,483,0,0,0,0,0,,,,4298,4597,1201,2685,79.9,84.6,0,65.0,65.2,68.4,68.0,62.0,65.7,4.18,1789,1791,32.9,31.6,0,0,0,0,1872,1818,1873,0,1818,39.8,19.6,308,68384,41615,160766,150328,190449,17496,4.41,4.30,9240,6791,11645,104,1587,183,22375,190645,167249,156862,1775,22.6,0,0,0,0,0,0,0,0,13201,0,601,267,0
2023-03-22 03:38:00,165,466,233,419,37.2,222,164,150,163132,155618,192338,194617,366,443,118,134,122,128,457,120,120,463,122,119,483,0,0,0,0,0,,,,4298,4597,1201,2685,79.9,84.6,0,65.0,65.2,68.4,68.0,62.0,65.7,4.18,1789,1791,32.9,31.6,0,0,0,0,1872,1818,1873,0,1818,39.8,19.6,308,68384,41615,160766,150328,190449,17496,4.41,4.30,9240,6791,11645,104,1587,183,22375,190645,167249,156862,1775,22.6,0,0,0,0,0,0,0,0,13201,0,601,267,0
2023-03-22 03:40:00,179,38.5,19,318,0,232,171,148,165136,122181,162018,154699,360,460,132,125,122,119,447,130,133,453,129,132,466,0,0,0,0,0,,,,5893,4577,440,2456,103,89.6,0,65.9,66.5,64.0,65.1,67.0,66.6,5.01,1946,1850,30.3,31.5,0,0,0,0,1991,1913,1725,0,1981,37.2,19,302,66104,42938,165644,123186,157287,17590,4.13,4.27,8802,7180,12038,153,1440,330,22788,158139,165283,119489,1176,0.360,0,0,0,0,0,0,0,0,181,0,572,275,0
2023-03-22 03:42:00,179,38.5,19,318,0,232,171,148,165136,122181,162018,154699,360,460,132,125,122,119,447,130,133,453,129,132,466,0,0,0,0,0,,,,5893,4577,440,2456,103,89.6,0,65.9,66.5,64.0,65.1,67.0,66.6,5.01,1946,1850,30.3,31.5,0,0,0,0,1991,1913,1725,0,1981,37.2,19,302,66104,42938,165644,123186,157287,17590,4.13,4.27,8802,7180,12038,153,1440,330,22788,158139,165283,119489,1176,0.360,0,0,0,0,0,0,0,0,181,0,572,275,0
2023-03-22 03:44:00,179,38.5,19,318,0,232,171,148,165136,122181,162018,154699,360,460,132,125,122,119,447,130,133,453,129,132,466,0,0,0,0,0,,,,5893,4577,440,2456,103,89.6,0,65.9,66.5,64.0,65.1,67.0,66.6,5.01,1946,1850,30.3,31.5,0,0,0,0,1991,1913,1725,0,1981,37.2,19,302,66104,42938,165644,123186,157287,17590,4.13,4.27,8802,7180,12038,153,1440,330,22788,158139,165283,119489,1176,0.360,0,0,0,0,0,0,0,0,181,0,572,275,0
2023-03-22 03:46:00,176,468,233,428,37.2,212,152,150,168781,154814,183561,187046,367,457,118,124,125,125,439,123,117,460,125,122,472,0,0,0,0,0,,,,4341,4616,1206,2683,75.7,83.9,0,65.7,68.9,67.5,68.6,67.9,66.4,4.76,1820,1871,48.9,34.2,0,0,0.233,0,1777,1810,2057,0,1908,38.5,19.6,308,69849,40367,167477,154996,193892,17527,4.13,4.27,8891,6844,11365,107,1658,323,23907,189443,164504,154801,1605,22.6,0,0,0,0,0,0,0,0,13233,0,600,267,0
2023-03-22 03:48:00,176,468,233,428,37.2,212,152,150,168781,154814,183561,187046,367,457,118,124,125,125,439,123,117,460,125,122,472,0,0,0,0,0,,,,4341,4616,1206,2683,75.7,83.9,0,65.7,68.9,67.5,68.6,67.9,66.4,4.76,1820,1871,48.9,34.2,0,0,0.233,0,1777,1810,2057,0,1908,38.5,19.6,308,69849,40367,167477,154996,193892,17527,4.13,4.27,8891,6844,11365,107,1658,323,23907,189443,164504,154801,1605,22.6,0,0,0,0,0,0,0,0,13233,0,600,267,0
2023-03-22 03:50:00,173,37.2,19,304,0,224,171,157,166815,124249,157124,162254,362,467,124,124,115,122,432,120,123,444,119,122,472,0,0,0,0,0,,,,4342,4626,422,2614,107,89.1,0,65.5,65.1,65.3,63.9,65.2,64.2,4.44,1719,1806,31.6,32.4,0,0,0,0,1860,1904,1824,0,1874,38.5,19.2,303,65358,41593,166799,123767,153962,17533,4.63,4.51,8902,7147,11912,154,1502,184,23442,161413,170490,123332,1557,0.360,0,0,0,0,0,0,0,0,147,0,564,272,0
2023-03-22 03:52:00,173,37.2,19,304,0,224,171,157,166815,124249,157124,162254,362,467,124,124,115,122,432,120,123,444,119,122,472,0,0,0,0,0,,,,4342,4626,422,2614,107,89.1,0,65.5,65.1,65.3,63.9,65.2,64.2,4.44,1719,1806,31.6,32.4,0,0,0,0,1860,1904,1824,0,1874,38.5,19.2,303,65358,41593,166799,123767,153962,17533,4.63,4.51,8902,7147,11912,154,1502,184,23442,161413,170490,123332,1557,0.360,0,0,0,0,0,0,0,0,147,0,564,272,0
2023-03-22 03:54:00,173,37.2,19,304,0,224,171,157,166815,124249,157124,162254,362,467,124,124,115,122,432,120,123,444,119,122,472,0,0,0,0,0,,,,4342,4626,422,2614,107,89.1,0,65.5,65.1,65.3,63.9,65.2,64.2,4.44,1719,1806,31.6,32.4,0,0,0,0,1860,1904,1824,0,1874,38.5,19.2,303,65358,41593,166799,123767,153962,17533,4.63,4.51,8902,7147,11912,154,1502,184,23442,161413,170490,123332,1557,0.360,0,0,0,0,0,0,0,0,147,0,564,272,0
2023-03-22 03:56:00,173,360,179,399,27.9,221,161,150,167638,226641,254491,261232,370,458,132,128,129,125,456,130,126,438,132,129,481,0.233,0,0,0,0,,,,4528,4511,2312,2578,78.7,90.7,0,66.6,66.9,66.6,67.5,68.1,64.2,3.74,1873,1806,32.6,31.2,0,0,0,0,1888,1868,1799,0,1904,38.5,18.4,309,69889,41604,168976,223634,256510,18857,4.61,4.02,9337,7023,11886,104,1528,323,23128,260149,164497,226218,1559,6,0,0,0,0,0.233,0,0,0,41026,0,596,264,0.233
2023-03-22 03:58:00,173,360,179,399,27.9,221,161,150,167638,226641,254491,261232,370,458,132,128,129,125,456,130,126,438,132,129,481,0.233,0,0,0,0,,,,4528,4511,2312,2578,78.7,90.7,0,66.6,66.9,66.6,67.5,68.1,64.2,3.74,1873,1806,32.6,31.2,0,0,0,0,1888,1868,1799,0,1904,38.5,18.4,309,69889,41604,168976,223634,256510,18857,4.61,4.02,9337,7023,11886,104,1528,323,23128,260149,164497,226218,1559,6,0,0,0,0,0.233,0,0,0,41026,0,596,264,0.233
2023-03-22 04:00:00,175,789,393,510,65.1,220,163,149,185479,176555,217281,203625,402,459,124,124,125,122,439,120,117,467,132,125,472,0,0,0,0,0,,,,18184,4661,1860,2456,107,83.9,0,66.6,65.3,64.2,64.8,63.9,65.7,5.20,1872,1906,32.5,31.6,0,0,0,0,1869,1878,1901,0,1879,40.0,19,308,67631,42933,184096,179829,207261,17538,4.77,4.51,9010,6708,11982,5985,1596,330,23088,204128,184141,174873,1552,50.8,0.233,0,0,0.233,0,0,0,0,24369,0,607,278,0
2023-03-22 04:02:00,175,789,393,510,65.1,220,163,149,185479,176555,217281,203625,402,459,124,124,125,122,439,120,117,467,132,125,472,0,0,0,0,0,,,,18184,4661,1860,2456,107,83.9,0,66.6,65.3,64.2,64.8,63.9,65.7,5.20,1872,1906,32.5,31.6,0,0,0,0,1869,1878,1901,0,1879,40.0,19,308,67631,42933,184096,179829,207261,17538,4.77,4.51,9010,6708,11982,5985,1596,330,23088,204128,184141,174873,1552,50.8,0.233,0,0,0.233,0,0,0,0,24369,0,607,278,0
2023-03-22 04:04:00,175,789,393,510,65.1,220,163,149,185479,176555,217281,203625,402,459,124,124,125,122,439,120,117,467,132,125,472,0,0,0,0,0,,,,18184,4661,1860,2456,107,83.9,0,66.6,65.3,64.2,64.8,63.9,65.7,5.20,1872,1906,32.5,31.6,0,0,0,0,1869,1878,1901,0,1879,40.0,19,308,67631,42933,184096,179829,207261,17538,4.77,4.51,9010,6708,11982,5985,1596,330,23088,204128,184141,174873,1552,50.8,0.233,0,0,0.233,0,0,0,0,24369,0,607,278,0
2023-03-22 04:06:00,174,38.5,19.6,302,0,226,161,144,165329,123099,157975,159925,330,442,124,132,122,129,455,127,136,445,126,132,472,0,0,0,0,0,,,,4486,4594,405,2736,77.2,87.5,0,62.4,66.1,66.8,66.1,66.0,69.3,5.20,1892,1867,30.3,31.5,0,0,0,0,1929,1886,1918,0,1892,37.2,19.6,309,67597,40283,161336,119904,163882,16206,4.15,4.02,8990,7314,11408,102,1557,183,22604,159871,166366,123235,1549,0.593,0,0,0.233,0,0,0,0,0,155,0.233,588,259,0
2023-03-22 04:08:00,174,38.5,19.6,302,0,226,161,144,165329,123099,157975,159925,330,442,124,132,122,129,455,127,136,445,126,132,472,0,0,0,0,0,,,,4486,4594,405,2736,77.2,87.5,0,62.4,66.1,66.8,66.1,66.0,69.3,5.20,1892,1867,30.3,31.5,0,0,0,0,1929,1886,1918,0,1892,37.2,19.6,309,67597,40283,161336,119904,163882,16206,4.15,4.02,8990,7314,11408,102,1557,183,22604,159871,166366,123235,1549,0.593,0,0,0.233,0,0,0,0,0,155,0.233,588,259,0
2023-03-22 04:10:00,181,465,232,437,37.2,222,154,148,169956,155153,192312,188224,387,465,128,121,122,122,457,130,123,453,125,126,459,0,0,0,0,0,,,,5809,4591,1209,2508,106,89.5,0,67.4,67.6,65.1,66.3,67.4,64.9,3.54,1767,1827,32.9,32.9,0,0.233,0,0,1799,1903,1862,0,1919,38.5,17.7,319,66864,41554,170565,155256,187890,17612,4.41,4.83,9306,7026,12366,154,1518,328,22851,187119,170209,154095,1557,22.8,0,0,0,0,0,0.233,0.233,0.233,13215,0,584,277,0
2023-03-22 04:12:00,181,465,232,437,37.2,222,154,148,169956,155153,192312,188224,387,465,128,121,122,122,457,130,123,453,125,126,459,0,0,0,0,0,,,,5809,4591,1209,2508,106,89.5,0,67.4,67.6,65.1,66.3,67.4,64.9,3.54,1767,1827,32.9,32.9,0,0.233,0,0,1799,1903,1862,0,1919,38.5,17.7,319,66864,41554,170565,155256,187890,17612,4.41,4.83,9306,7026,12366,154,1518,328,22851,187119,170209,154095,1557,22.8,0,0,0,0,0,0.233,0.233,0.233,13215,0,584,277,0
2023-03-22 04:14:00,181,465,232,437,37.2,222,154,148,169956,155153,192312,188224,387,465,128,121,122,122,457,130,123,453,125,126,459,0,0,0,0,0,,,,5809,4591,1209,2508,106,89.5,0,67.4,67.6,65.1,66.3,67.4,64.9,3.54,1767,1827,32.9,32.9,0,0.233,0,0,1799,1903,1862,0,1919,38.5,17.7,319,66864,41554,170565,155256,187890,17612,4.41,4.83,9306,7026,12366,154,1518,328,22851,187119,170209,154095,1557,22.8,0,0,0,0,0,0.233,0.233,0.233,13215,0,584,277,0
2023-03-22 04:16:00,166,39.8,19.6,298,0,223,170,153,167782,120451,154092,165360,346,467,118,131,119,132,440,126,116,459,122,119,487,0,0.233,0,0,0,,,,4448,4531,431,2649,78.1,85.3,0,67.9,63.7,67.4,66.6,64.8,66.0,5.44,1918,1886,31.4,47.4,0,0,0,0,1914,1888,1852,0,1903,38.5,19.6,308,66165,41712,168286,124565,159685,17549,5.19,4.50,8846,6786,11651,106,1618,325,23952,162042,164285,128078,1553,0.360,0,0,0,0,0,0,0,0,177,0,608,266,0
2023-03-22 04:18:00,166,39.8,19.6,298,0,223,170,153,167782,120451,154092,165360,346,467,118,131,119,132,440,126,116,459,122,119,487,0,0.233,0,0,0,,,,4448,4531,431,2649,78.1,85.3,0,67.9,63.7,67.4,66.6,64.8,66.0,5.44,1918,1886,31.4,47.4,0,0,0,0,1914,1888,1852,0,1903,38.5,19.6,308,66165,41712,168286,124565,159685,17549,5.19,4.50,8846,6786,11651,106,1618,325,23952,162042,164285,128078,1553,0.360,0,0,0,0,0,0,0,0,177,0,608,266,0
2023-03-22 04:20:00,177,465,233,429,37.2,222,154,148,165558,156342,192400,184438,380,457,124,135,119,132,440,133,120,439,116,122,463,0,0,0,0.233,0,,,,4280,4711,1195,2474,107,83.8,0.233,62.7,67.4,65.3,68.0,64.9,65.3,4.50,1848,1810,32.0,31.8,0,0,0,0.233,1865,1916,1907,0,1919,38.5,18.4,298,69071,41642,166637,154783,188805,19490,4.47,4.83,9158,7329,11749,153,1473,182,23472,187608,162648,152431,1558,22.6,0,0,0,0,0,0,0,0,13210,0,574,269,0
2023-03-22 04:22:00,177,465,233,429,37.2,222,154,148,165558,156342,192400,184438,380,457,124,135,119,132,440,133,120,439,116,122,463,0,0,0,0.233,0,,,,4280,4711,1195,2474,107,83.8,0.233,62.7,67.4,65.3,68.0,64.9,65.3,4.50,1848,1810,32.0,31.8,0,0,0,0.233,1865,1916,1907,0,1919,38.5,18.4,298,69071,41642,166637,154783,188805,19490,4.47,4.83,9158,7329,11749,153,1473,182,23472,187608,162648,152431,1558,22.6,0,0,0,0,0,0,0,0,13210,0,574,269,0
2023-03-22 04:24:00,177,465,233,429,37.2,222,154,148,165558,156342,192400,184438,380,457,124,135,119,132,440,133,120,439,116,122,463,0,0,0,0.233,0,,,,4280,4711,1195,2474,107,83.8,0.233,62.7,67.4,65.3,68.0,64.9,65.3,4.50,1848,1810,32.0,31.8,0,0,0,0.233,1865,1916,1907,0,1919,38.5,18.4,298,69071,41642,166637,154783,188805,19490,4.47,4.83,9158,7329,11749,153,1473,182,23472,187608,162648,152431,1558,22.6,0,0,0,0,0,0,0,0,13210,0,574,269,0
2023-03-22 04:26:00,177,38.5,19.2,296,0,222,169,150,179406,123323,156028,161485,346,452,125,131,128,122,454,126,127,465,135,129,463,0,0,0,0,0,,,,18233,4599,428,2613,84.3,90.9,0,68.7,65.4,68.1,63.2,67.5,65.3,4.78,1887,1901,32.9,33.8,0,0,0,0,1819,1853,1827,0.233,1956,38.5,19.6,303,66133,41390,179716,126653,160350,15589,4.55,4.27,9182,6877,12199,108,1591,327,23183,156453,187870,122542,1560,0.360,0,0,0,0,0,0,0,0,160,0,596,261,0
2023-03-22 04:28:00,177,38.5,19.2,296,0,222,169,150,179406,123323,156028,161485,346,452,125,131,128,122,454,126,127,465,135,129,463,0,0,0,0,0,,,,18233,4599,428,2613,84.3,90.9,0,68.7,65.4,68.1,63.2,67.5,65.3,4.78,1887,1901,32.9,33.8,0,0,0,0,1819,1853,1827,0.233,1956,38.5,19.6,303,66133,41390,179716,126653,160350,15589,4.55,4.27,9182,6877,12199,108,1591,327,23183,156453,187870,122542,1560,0.360,0,0,0,0,0,0,0,0,160,0,596,261,0
2023-03-22 04:30:00,167,468,233,445,37.2,223,162,149,165783,158073,194230,191694,364,468,138,128,128,135,440,133,133,454,139,139,472,0,0,0,0,0.233,,,,4436,4473,1198,2613,106,84.5,0,64.8,67.7,62.6,65.8,66.1,66.0,4.36,1805,1774,32.4,31.2,0.233,0,0,0,1934,1851,1870,0,1827,39.8,18.4,318,67602,41891,167182,152128,190279,17552,4.49,4.27,8922,6983,11609,156,1499,325,23044,200085,163954,155800,1549,22.6,0,0.233,0,0,0,0,0,0,13199,0,589,283,0
