"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","falco-dsqrf","falco-mqksg","falco-n9kjw","falco-ph57w","falco-t9bpz","falco-z9qn4","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-13 19:38:00,174,37.2,18.4,309,0,220,156,143,168926,122564,163736,155474,333,128,448,128,464,126,119,130,450,127,477,129,126,0,0,0,0,0,,,382,207,,2662,4424,4563,421,2630,77.7,86.6,0,68.7,64.4,66.0,64.9,64.9,64.8,4.44,1830,1889,32.0,31.9,0,0,0,0,1900,1862,1824,0,1872,38.5,19.6,317,67470,41723,171810,124500,154220,17498,5.07,4.51,13443,7058,7050,101,1503,186,23799,156356,174125,125351,1555,0.360,0,0,0,0,0,174,0,590,267,0
2023-03-13 19:40:00,176,38.5,19,416,37.2,220,162,148,196529,155305,181453,185269,397,118,442,121,439,112,115,117,441,116,467,115,112,0,0,0,0,0.233,,,1573,1166,,205,19918,4780,901,2579,108,90.1,0,66.4,67.5,64.4,68.2,65.7,66.6,5.26,1924,1790,32.9,31.5,0,0,0,0,1791,1849,1887,0,1967,38.5,18.4,308,69023,43031,196819,155942,181344,18688,4.35,4.58,14234,7167,6907,5964,1592,337,23437,189740,192279,157968,1546,0,0,0,0,0,0,11830,0,574,261,0
2023-03-13 19:42:00,176,38.5,19,416,37.2,220,162,148,196529,155305,181453,185269,397,118,442,121,439,112,115,117,441,116,467,115,112,0,0,0,0,0.233,,,1573,1166,,205,19918,4780,901,2579,108,90.1,0,66.4,67.5,64.4,68.2,65.7,66.6,5.26,1924,1790,32.9,31.5,0,0,0,0,1791,1849,1887,0,1967,38.5,18.4,308,69023,43031,196819,155942,181344,18688,4.35,4.58,14234,7167,6907,5964,1592,337,23437,189740,192279,157968,1546,0,0,0,0,0,0,11830,0,574,261,0
2023-03-13 19:44:00,176,38.5,19,416,37.2,220,162,148,196529,155305,181453,185269,397,118,442,121,439,112,115,117,441,116,467,115,112,0,0,0,0,0.233,,,1573,1166,,205,19918,4780,901,2579,108,90.1,0,66.4,67.5,64.4,68.2,65.7,66.6,5.26,1924,1790,32.9,31.5,0,0,0,0,1791,1849,1887,0,1967,38.5,18.4,308,69023,43031,196819,155942,181344,18688,4.35,4.58,14234,7167,6907,5964,1592,337,23437,189740,192279,157968,1546,0,0,0,0,0,0,11830,0,574,261,0
2023-03-13 19:46:00,167,467,233,310,0,215,162,151,175328,127611,156461,169182,336,118,462,118,449,125,119,116,449,116,453,125,122,0,0,0,0.233,0,,,207,201,,1037,4273,4634,731,2528,80.2,84.5,0,64.3,65.8,64.7,65.6,66.1,65.8,4.66,1847,1832,31.5,32.0,0,0,0,0,1943,1892,1909,0,1885,37.2,19,294,63815,40493,172422,127199,162148,16117,4.13,4.27,13622,6789,6966,107,1551,343,23404,154015,171144,125068,1556,22.9,0,0,0,0,0,1489,0,611,275,0
2023-03-13 19:48:00,167,467,233,310,0,215,162,151,175328,127611,156461,169182,336,118,462,118,449,125,119,116,449,116,453,125,122,0,0,0,0.233,0,,,207,201,,1037,4273,4634,731,2528,80.2,84.5,0,64.3,65.8,64.7,65.6,66.1,65.8,4.66,1847,1832,31.5,32.0,0,0,0,0,1943,1892,1909,0,1885,37.2,19,294,63815,40493,172422,127199,162148,16117,4.13,4.27,13622,6789,6966,107,1551,343,23404,154015,171144,125068,1556,22.9,0,0,0,0,0,1489,0,611,275,0
2023-03-13 19:50:00,179,37.5,19.6,304,0,231,160,149,167166,136206,166570,159110,362,138,440,135,448,128,129,134,441,130,469,139,139,0,0,0,0,0,,,1163,206,,510,4579,4544,697,2700,104,90.8,0,66.0,67.1,67.8,64.5,65.7,67.1,3.74,1838,1894,47.4,32.4,0,0.233,0,0,1871,1879,1824,0,1942,38.5,19.6,312,67503,42972,170352,130151,158766,17515,4.13,4.51,13820,7108,7057,151,1546,187,22881,164732,175226,141953,1550,0.360,0,0,0.233,0,0,6805,0,578,272,0
2023-03-13 19:52:00,179,37.5,19.6,304,0,231,160,149,167166,136206,166570,159110,362,138,440,135,448,128,129,134,441,130,469,139,139,0,0,0,0,0,,,1163,206,,510,4579,4544,697,2700,104,90.8,0,66.0,67.1,67.8,64.5,65.7,67.1,3.74,1838,1894,47.4,32.4,0,0.233,0,0,1871,1879,1824,0,1942,38.5,19.6,312,67503,42972,170352,130151,158766,17515,4.13,4.51,13820,7108,7057,151,1546,187,22881,164732,175226,141953,1550,0.360,0,0,0.233,0,0,6805,0,578,272,0
2023-03-13 19:54:00,179,37.5,19.6,304,0,231,160,149,167166,136206,166570,159110,362,138,440,135,448,128,129,134,441,130,469,139,139,0,0,0,0,0,,,1163,206,,510,4579,4544,697,2700,104,90.8,0,66.0,67.1,67.8,64.5,65.7,67.1,3.74,1838,1894,47.4,32.4,0,0.233,0,0,1871,1879,1824,0,1942,38.5,19.6,312,67503,42972,170352,130151,158766,17515,4.13,4.51,13820,7108,7057,151,1546,187,22881,164732,175226,141953,1550,0.360,0,0,0.233,0,0,6805,0,578,272,0
2023-03-13 19:56:00,173,468,232,424,37.4,225,170,151,194522,145037,181786,182095,379,131,462,131,454,128,129,126,434,130,468,122,125,0,0,0,0,0,,,206,1195,,157,18503,4451,923,2508,78.1,86.6,0,67.2,65.9,65.7,67.4,65.0,65.9,4.98,1765,1883,32.4,31.1,0.233,0,0,0,1791,1886,1969,0,1962,38.5,19,301,71185,40436,196155,151128,188903,17428,4.47,4.50,14442,7110,6641,103,1532,340,22893,189646,186198,140543,1341,22.9,0,0,0,0,0,6553,0,587,272,0
2023-03-13 19:58:00,173,468,232,424,37.4,225,170,151,194522,145037,181786,182095,379,131,462,131,454,128,129,126,434,130,468,122,125,0,0,0,0,0,,,206,1195,,157,18503,4451,923,2508,78.1,86.6,0,67.2,65.9,65.7,67.4,65.0,65.9,4.98,1765,1883,32.4,31.1,0.233,0,0,0,1791,1886,1969,0,1962,38.5,19,301,71185,40436,196155,151128,188903,17428,4.47,4.50,14442,7110,6641,103,1532,340,22893,189646,186198,140543,1341,22.9,0,0,0,0,0,6553,0,587,272,0
2023-03-13 20:00:00,170,38.5,19.6,302,0,220,164,143,165811,125416,155873,155179,351,124,463,124,434,126,132,133,456,130,468,132,132,0,0,0,0,0,,,930,468,,385,4277,4724,417,2684,109,87.5,0.233,65.0,65.1,65.7,65.5,66.6,64.9,5.70,1855,1739,32.9,32.9,0,0,0,0,1925,1788,1796,0,1895,38.5,18.4,313,67432,41736,167535,125228,163504,17443,4.13,4.27,13152,6848,6999,154,1559,341,22602,154406,174285,124087,1613,0.360,0,0,0,0,0,163,0,592,261,0
2023-03-13 20:02:00,170,38.5,19.6,302,0,220,164,143,165811,125416,155873,155179,351,124,463,124,434,126,132,133,456,130,468,132,132,0,0,0,0,0,,,930,468,,385,4277,4724,417,2684,109,87.5,0.233,65.0,65.1,65.7,65.5,66.6,64.9,5.70,1855,1739,32.9,32.9,0,0,0,0,1925,1788,1796,0,1895,38.5,18.4,313,67432,41736,167535,125228,163504,17443,4.13,4.27,13152,6848,6999,154,1559,341,22602,154406,174285,124087,1613,0.360,0,0,0,0,0,163,0,592,261,0
2023-03-13 20:04:00,170,38.5,19.6,302,0,220,164,143,165811,125416,155873,155179,351,124,463,124,434,126,132,133,456,130,468,132,132,0,0,0,0,0,,,930,468,,385,4277,4724,417,2684,109,87.5,0.233,65.0,65.1,65.7,65.5,66.6,64.9,5.70,1855,1739,32.9,32.9,0,0,0,0,1925,1788,1796,0,1895,38.5,18.4,313,67432,41736,167535,125228,163504,17443,4.13,4.27,13152,6848,6999,154,1559,341,22602,154406,174285,124087,1613,0.360,0,0,0,0,0,163,0,592,261,0
2023-03-13 20:06:00,174,466,232,429,37.2,213,161,143,170194,158879,191147,188900,375,125,437,125,455,122,119,117,456,127,476,129,129,0,0,0,0,0,,,338,342,,205,4690,4564,1205,2543,80.0,87.4,0,64.0,66.7,66.5,67.4,67.4,65.7,3.82,1776,1901,32.5,33.3,0,0,0.233,0,1883,1882,1856,0,1884,38.5,19,309,65203,41721,172022,156747,188104,17445,4.13,3.88,13747,7086,6935,109,1486,189,22841,185604,171986,158889,1550,22.9,0,0,0,0,0,13166,0,588,277,0
2023-03-13 20:08:00,174,466,232,429,37.2,213,161,143,170194,158879,191147,188900,375,125,437,125,455,122,119,117,456,127,476,129,129,0,0,0,0,0,,,338,342,,205,4690,4564,1205,2543,80.0,87.4,0,64.0,66.7,66.5,67.4,67.4,65.7,3.82,1776,1901,32.5,33.3,0,0,0.233,0,1883,1882,1856,0,1884,38.5,19,309,65203,41721,172022,156747,188104,17445,4.13,3.88,13747,7086,6935,109,1486,189,22841,185604,171986,158889,1550,22.9,0,0,0,0,0,13166,0,588,277,0
2023-03-13 20:10:00,180,37.2,19,303,0,231,154,149,174584,121077,157362,158791,353,121,467,124,456,119,115,120,446,116,460,119,122,0.233,0,0.233,0,0,,,339,207,,1570,5594,4581,414,2544,104,90.4,0,67.8,66.8,67.0,66.8,64.6,63.5,5.34,1992,1748,30.6,30.8,0,0,0,0,1826,1856,1823,0,1986,39.8,19.9,303,70513,41727,169222,125005,149048,17430,4.13,4.41,14193,6718,7281,152,1575,339,22696,162488,168626,121212,1559,0.360,0,0,0,0,0,177,0.233,590,267,0
2023-03-13 20:12:00,180,37.2,19,303,0,231,154,149,174584,121077,157362,158791,353,121,467,124,456,119,115,120,446,116,460,119,122,0.233,0,0.233,0,0,,,339,207,,1570,5594,4581,414,2544,104,90.4,0,67.8,66.8,67.0,66.8,64.6,63.5,5.34,1992,1748,30.6,30.8,0,0,0,0,1826,1856,1823,0,1986,39.8,19.9,303,70513,41727,169222,125005,149048,17430,4.13,4.41,14193,6718,7281,152,1575,339,22696,162488,168626,121212,1559,0.360,0,0,0,0,0,177,0.233,590,267,0
2023-03-13 20:14:00,180,37.2,19,303,0,231,154,149,174584,121077,157362,158791,353,121,467,124,456,119,115,120,446,116,460,119,122,0.233,0,0.233,0,0,,,339,207,,1570,5594,4581,414,2544,104,90.4,0,67.8,66.8,67.0,66.8,64.6,63.5,5.34,1992,1748,30.6,30.8,0,0,0,0,1826,1856,1823,0,1986,39.8,19.9,303,70513,41727,169222,125005,149048,17430,4.13,4.41,14193,6718,7281,152,1575,339,22696,162488,168626,121212,1559,0.360,0,0,0,0,0,177,0.233,590,267,0
2023-03-13 20:16:00,168,468,233,430,37.2,212,171,152,177812,158862,190316,191718,378,138,466,138,432,128,135,140,438,137,466,143,143,0,0,0,0,0,,,519,1534,,164,4443,4523,1217,2648,77.1,86.9,0,65.9,65.1,64.5,64.8,67.1,68.8,3.32,1801,1919,49.2,32.3,0,0,0,0.233,1832,1879,1902,0,1886,38.5,18.4,312,66730,41734,174587,158069,189551,17435,4.35,4.51,13931,7079,6616,104,1582,340,23935,189729,174233,158725,1343,22.6,0.233,0.233,0,0,0.233,13206,0,605,261,0.233
2023-03-13 20:18:00,168,468,233,430,37.2,212,171,152,177812,158862,190316,191718,378,138,466,138,432,128,135,140,438,137,466,143,143,0,0,0,0,0,,,519,1534,,164,4443,4523,1217,2648,77.1,86.9,0,65.9,65.1,64.5,64.8,67.1,68.8,3.32,1801,1919,49.2,32.3,0,0,0,0.233,1832,1879,1902,0,1886,38.5,18.4,312,66730,41734,174587,158069,189551,17435,4.35,4.51,13931,7079,6616,104,1582,340,23935,189729,174233,158725,1343,22.6,0.233,0.233,0,0,0.233,13206,0,605,261,0.233
2023-03-13 20:20:00,182,37.2,19,294,0,224,154,148,182328,125469,153839,159223,358,128,447,128,459,135,132,126,463,130,460,132,132,0,0,0,0,0,,,207,210,,205,18705,4713,414,2511,102,85.6,0,64.6,66,64.2,65.8,63.5,65.7,5.29,1860,1876,31.5,32.9,0,0,0,0,1886,1831,1850,0,1884,37.2,19,299,66088,41678,189701,125432,164538,17431,3.91,4.02,13384,7089,7150,154,1491,187,23573,155544,187503,128410,1599,0.360,0,0,0,0,0,163,0,583,273,0
2023-03-13 20:22:00,182,37.2,19,294,0,224,154,148,182328,125469,153839,159223,358,128,447,128,459,135,132,126,463,130,460,132,132,0,0,0,0,0,,,207,210,,205,18705,4713,414,2511,102,85.6,0,64.6,66,64.2,65.8,63.5,65.7,5.29,1860,1876,31.5,32.9,0,0,0,0,1886,1831,1850,0,1884,37.2,19,299,66088,41678,189701,125432,164538,17431,3.91,4.02,13384,7089,7150,154,1491,187,23573,155544,187503,128410,1599,0.360,0,0,0,0,0,163,0,583,273,0
2023-03-13 20:24:00,182,37.2,19,294,0,224,154,148,182328,125469,153839,159223,358,128,447,128,459,135,132,126,463,130,460,132,132,0,0,0,0,0,,,207,210,,205,18705,4713,414,2511,102,85.6,0,64.6,66,64.2,65.8,63.5,65.7,5.29,1860,1876,31.5,32.9,0,0,0,0,1886,1831,1850,0,1884,37.2,19,299,66088,41678,189701,125432,164538,17431,3.91,4.02,13384,7089,7150,154,1491,187,23573,155544,187503,128410,1599,0.360,0,0,0,0,0,163,0,583,273,0
2023-03-13 20:26:00,173,465,233,435,37.2,233,161,146,179629,156947,195198,188834,367,132,446,131,444,129,132,130,450,123,460,132,132,0,0.233,0,0,0,,,2534,207,,1160,4366,4597,1199,2595,77.2,89.7,0,66.6,66.3,69.1,66.6,66.9,64.1,4.18,1829,1818,31.2,32.2,0,0,0,0,1929,1927,1862,0,1919,38.5,19.6,311,69701,42979,176326,159668,187969,17431,4.13,4.13,14409,6923,7137,104,1565,338,23391,189140,176006,154098,1556,23.0,0,0,0,0.233,0,13287,0,561,272,0
2023-03-13 20:28:00,173,465,233,435,37.2,233,161,146,179629,156947,195198,188834,367,132,446,131,444,129,132,130,450,123,460,132,132,0,0.233,0,0,0,,,2534,207,,1160,4366,4597,1199,2595,77.2,89.7,0,66.6,66.3,69.1,66.6,66.9,64.1,4.18,1829,1818,31.2,32.2,0,0,0,0,1929,1927,1862,0,1919,38.5,19.6,311,69701,42979,176326,159668,187969,17431,4.13,4.13,14409,6923,7137,104,1565,338,23391,189140,176006,154098,1556,23.0,0,0,0,0.233,0,13287,0,561,272,0
2023-03-13 20:30:00,174,39.8,19,296,0,210,164,145,172527,125875,154839,157630,351,131,470,128,455,125,125,127,448,133,491,129,129,0,0,0,0,0,,,970,1007,,337,4441,4579,415,2597,104,84.2,0,65.7,65.9,65.0,65.3,66.1,65.7,5.14,1783,1863,33.8,30.6,0,0,0,0,1856,1797,1902,0.233,1997,38.7,18.4,295,66732,40443,168438,122818,157053,17444,4.59,4.41,13708,7092,6869,154,1576,341,23111,154429,171201,125904,1562,0.360,0,0,0,0,0,180,0,595,266,0
2023-03-13 20:32:00,174,39.8,19,296,0,210,164,145,172527,125875,154839,157630,351,131,470,128,455,125,125,127,448,133,491,129,129,0,0,0,0,0,,,970,1007,,337,4441,4579,415,2597,104,84.2,0,65.7,65.9,65.0,65.3,66.1,65.7,5.14,1783,1863,33.8,30.6,0,0,0,0,1856,1797,1902,0.233,1997,38.7,18.4,295,66732,40443,168438,122818,157053,17444,4.59,4.41,13708,7092,6869,154,1576,341,23111,154429,171201,125904,1562,0.360,0,0,0,0,0,180,0,595,266,0
2023-03-13 20:34:00,174,39.8,19,296,0,210,164,145,172527,125875,154839,157630,351,131,470,128,455,125,125,127,448,133,491,129,129,0,0,0,0,0,,,970,1007,,337,4441,4579,415,2597,104,84.2,0,65.7,65.9,65.0,65.3,66.1,65.7,5.14,1783,1863,33.8,30.6,0,0,0,0,1856,1797,1902,0.233,1997,38.7,18.4,295,66732,40443,168438,122818,157053,17444,4.59,4.41,13708,7092,6869,154,1576,341,23111,154429,171201,125904,1562,0.360,0,0,0,0,0,180,0,595,266,0
2023-03-13 20:36:00,175,468,232,431,37.2,222,163,145,171368,156377,191472,195448,371,128,445,124,448,122,116,130,457,123,452,126,122,0,0,0,0,0,,,210,697,,206,4454,4552,1200,2613,80.6,87.9,0,65.0,66.8,63.0,65.2,65.9,64.4,6.18,1923,1890,29.8,33.8,0,0,0,0,1866,1952,1899,0,1849,38.5,19,315,68252,41828,169212,157325,190028,18694,4.13,4.83,13217,7011,7136,116,1564,189,22993,191469,173933,159879,1547,22.8,0,0,0,0,0,13194,0,577,274,0
2023-03-13 20:38:00,175,468,232,431,37.2,222,163,145,171368,156377,191472,195448,371,128,445,124,448,122,116,130,457,123,452,126,122,0,0,0,0,0,,,210,697,,206,4454,4552,1200,2613,80.6,87.9,0,65.0,66.8,63.0,65.2,65.9,64.4,6.18,1923,1890,29.8,33.8,0,0,0,0,1866,1952,1899,0,1849,38.5,19,315,68252,41828,169212,157325,190028,18694,4.13,4.83,13217,7011,7136,116,1564,189,22993,191469,173933,159879,1547,22.8,0,0,0,0,0,13194,0,577,274,0
2023-03-13 20:40:00,175,37.2,19.6,306,0,223,160,155,178654,126898,150922,143878,357,128,440,128,426,125,128,127,442,130,476,132,125,0,0,0,0,0.233,,,207,1172,,205,5711,4537,424,2631,108,90.7,0,67.7,64.0,66.3,69.5,67.2,67.5,4.16,1855,1840,33.8,30.8,0,0,0,0,1862,1879,1815,0,1950,38.5,19,297,66823,41701,180733,125688,156821,17432,4.13,4.97,15115,6969,6732,5958,1575,342,22861,151005,176335,122749,1557,0.360,0,0,0,0,0,158,0,596,261,0
2023-03-13 20:42:00,175,37.2,19.6,306,0,223,160,155,178654,126898,150922,143878,357,128,440,128,426,125,128,127,442,130,476,132,125,0,0,0,0,0.233,,,207,1172,,205,5711,4537,424,2631,108,90.7,0,67.7,64.0,66.3,69.5,67.2,67.5,4.16,1855,1840,33.8,30.8,0,0,0,0,1862,1879,1815,0,1950,38.5,19,297,66823,41701,180733,125688,156821,17432,4.13,4.97,15115,6969,6732,5958,1575,342,22861,151005,176335,122749,1557,0.360,0,0,0,0,0,158,0,596,261,0
2023-03-13 20:44:00,175,37.2,19.6,306,0,223,160,155,178654,126898,150922,143878,357,128,440,128,426,125,128,127,442,130,476,132,125,0,0,0,0,0.233,,,207,1172,,205,5711,4537,424,2631,108,90.7,0,67.7,64.0,66.3,69.5,67.2,67.5,4.16,1855,1840,33.8,30.8,0,0,0,0,1862,1879,1815,0,1950,38.5,19,297,66823,41701,180733,125688,156821,17432,4.13,4.97,15115,6969,6732,5958,1575,342,22861,151005,176335,122749,1557,0.360,0,0,0,0,0,158,0,596,261,0
2023-03-13 20:46:00,170,468,232,423,37.2,230,161,146,169761,156084,191891,194438,396,131,467,131,455,129,132,130,449,130,460,132,139,0,0,0,0,0,,,208,340,,1046,4495,4582,1208,2578,79.5,88.2,0,65.1,69.0,68.1,65.9,62.8,65.7,4.48,1805,1819,30.3,32.5,0,0,0,0,1892,1880,1940,0,1936,39.8,19,315,65177,41731,169837,156086,186908,16190,3.91,4.97,13204,7070,7123,107,1527,338,22704,191956,159399,156126,1559,22.9,0,0,0,0,0,13169,0,607,269,0
2023-03-13 20:48:00,170,468,232,423,37.2,230,161,146,169761,156084,191891,194438,396,131,467,131,455,129,132,130,449,130,460,132,139,0,0,0,0,0,,,208,340,,1046,4495,4582,1208,2578,79.5,88.2,0,65.1,69.0,68.1,65.9,62.8,65.7,4.48,1805,1819,30.3,32.5,0,0,0,0,1892,1880,1940,0,1936,39.8,19,315,65177,41731,169837,156086,186908,16190,3.91,4.97,13204,7070,7123,107,1527,338,22704,191956,159399,156126,1559,22.9,0,0,0,0,0,13169,0,607,269,0
2023-03-13 20:50:00,179,38.7,19.9,309,0.233,224,164,146,181179,120106,157702,151405,348,121,448,132,447,122,119,123,441,120,468,122,125,0,0,0,0.233,0,,,385,207,,687,18653,4391,414,2579,108,84.8,0,67.2,65.3,64.9,64.3,68.7,65.1,4.82,1870,1903,34.0,33.8,0.233,0,0,0,1852,1883,1888,0,1927,35.9,19.6,296,70484,41789,185109,124731,155647,18699,4.13,4.65,13709,6871,6846,147,1532,189,22242,157392,194278,117649,1557,0.360,0,0,0,0,0,167,0,595,266,0
2023-03-13 20:52:00,179,38.7,19.9,309,0.233,224,164,146,181179,120106,157702,151405,348,121,448,132,447,122,119,123,441,120,468,122,125,0,0,0,0.233,0,,,385,207,,687,18653,4391,414,2579,108,84.8,0,67.2,65.3,64.9,64.3,68.7,65.1,4.82,1870,1903,34.0,33.8,0.233,0,0,0,1852,1883,1888,0,1927,35.9,19.6,296,70484,41789,185109,124731,155647,18699,4.13,4.65,13709,6871,6846,147,1532,189,22242,157392,194278,117649,1557,0.360,0,0,0,0,0,167,0,595,266,0
2023-03-13 20:54:00,179,38.7,19.9,309,0.233,224,164,146,181179,120106,157702,151405,348,121,448,132,447,122,119,123,441,120,468,122,125,0,0,0,0.233,0,,,385,207,,687,18653,4391,414,2579,108,84.8,0,67.2,65.3,64.9,64.3,68.7,65.1,4.82,1870,1903,34.0,33.8,0.233,0,0,0,1852,1883,1888,0,1927,35.9,19.6,296,70484,41789,185109,124731,155647,18699,4.13,4.65,13709,6871,6846,147,1532,189,22242,157392,194278,117649,1557,0.360,0,0,0,0,0,167,0,595,266,0
2023-03-13 20:56:00,173,465,232,424,37.2,213,161,147,174626,164183,189739,189713,369,124,449,121,442,125,125,120,454,123,460,125,122,0,0,0,0,0,,,654,1576,,1569,4462,4764,1197,2599,78.9,84.2,0,63.5,64.5,67.2,66.3,65.7,67.4,4.36,1861,1836,31.1,31.5,0,0.233,0,0,1956,1881,1878,0,1977,41.1,19,309,66748,41702,172404,153091,190631,16176,5.05,4.27,14635,7009,6893,108,1613,338,22488,189736,175138,160354,1551,22.9,0,0,0.233,0,0,13206,0,582,278,0
2023-03-13 20:58:00,173,465,232,424,37.2,213,161,147,174626,164183,189739,189713,369,124,449,121,442,125,125,120,454,123,460,125,122,0,0,0,0,0,,,654,1576,,1569,4462,4764,1197,2599,78.9,84.2,0,63.5,64.5,67.2,66.3,65.7,67.4,4.36,1861,1836,31.1,31.5,0,0.233,0,0,1956,1881,1878,0,1977,41.1,19,309,66748,41702,172404,153091,190631,16176,5.05,4.27,14635,7009,6893,108,1613,338,22488,189736,175138,160354,1551,22.9,0,0,0.233,0,0,13206,0,582,278,0
2023-03-13 21:00:00,170,38.5,19,302,0,231,153,147,170229,117529,159459,159189,353,134,462,131,460,132,126,130,459,130,485,132,132,0,0,0,0,0,,,202,1007,,1137,4452,4480,424,2579,111,91.3,0.233,65.6,67.0,64.9,65.4,61.8,64.8,4.62,1859,1880,32.0,32.0,0,0,0,0,1811,1853,1851,0,1884,37.2,18.4,313,68246,42946,159684,124189,161255,17435,3.77,4.67,13405,7124,6908,157,1527,340,19761,150275,172279,124077,1552,0.360,0,0,0,0,0,174,0,570,261,0
2023-03-13 21:02:00,170,38.5,19,302,0,231,153,147,170229,117529,159459,159189,353,134,462,131,460,132,126,130,459,130,485,132,132,0,0,0,0,0,,,202,1007,,1137,4452,4480,424,2579,111,91.3,0.233,65.6,67.0,64.9,65.4,61.8,64.8,4.62,1859,1880,32.0,32.0,0,0,0,0,1811,1853,1851,0,1884,37.2,18.4,313,68246,42946,159684,124189,161255,17435,3.77,4.67,13405,7124,6908,157,1527,340,19761,150275,172279,124077,1552,0.360,0,0,0,0,0,174,0,570,261,0
2023-03-13 21:04:00,170,38.5,19,302,0,231,153,147,170229,117529,159459,159189,353,134,462,131,460,132,126,130,459,130,485,132,132,0,0,0,0,0,,,202,1007,,1137,4452,4480,424,2579,111,91.3,0.233,65.6,67.0,64.9,65.4,61.8,64.8,4.62,1859,1880,32.0,32.0,0,0,0,0,1811,1853,1851,0,1884,37.2,18.4,313,68246,42946,159684,124189,161255,17435,3.77,4.67,13405,7124,6908,157,1527,340,19761,150275,172279,124077,1552,0.360,0,0,0,0,0,174,0,570,261,0
2023-03-13 21:06:00,170,467,233,426,37.2,225,169,139,174363,156601,186390,194971,366,128,448,132,426,125,132,130,448,130,468,132,135,0.233,0,0,0,0,,,207,207,,209,18537,4666,1198,2508,79.8,89.3,0,67.4,66.3,65.1,68.9,68.7,66.6,4.44,1886,1819,32.0,30.8,0,0,0,0,1887,1889,1874,0,1997,38.5,18.4,304,65139,40360,187494,156525,187102,17455,4.35,4.27,14047,7147,7068,101,1530,183,21725,195844,175155,157458,1552,22.9,0,0,0,0,0,13199,0,599,278,0
