"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-14 12:26:00,0,12683,36096,160529,0,1876,130,165,32.9,126,1966,228,65.8,421,0,7010,81.1,3.27,148,87.8,0,17488,1903,123,31.6,1575,66.7,19,353,0,0,122,172,0,12683,0,20435,78462,0,198,30.7,98.4,22.8,30.3,2325,77.7,41.7,6280,0,1124,3663,3.27,134,66.9,0,17371,225,29.0,25.5,16394,41.7,38.5,439,0,0,29.4,571,0
2023-03-14 12:28:00,0,12674,36391,161394,0,1951,119,161,32.1,110,2023,287,66.1,420,0,7166,120,6.97,149,88.0,0,17490,1973,124,31.6,1602,66.6,19.0,361,0,0,117,163,0,12674,0,20425,78763,0,195,27.7,94.7,26.6,26.3,2335,74.3,42.1,6280,0,1119,3648,8.15,133,67.0,0,17363,224,29.0,25.5,16390,42.1,38.5,450,0,0,27.7,579,0
2023-03-14 12:30:00,0,10329,58678,178721,0,1735,119,162,35.0,110,1802,79.8,65.8,1720,0,6760,82.8,5.70,147,87.7,0,17492,1746,117,31.6,1428,66.5,375,391,0,0,110,21735,0,10329,0,20861,79524,0,199,27.7,93.5,30.8,31.3,2199,75.1,41.7,25573,0,1151,3718,6.51,132,68.0,0,17365,210,27.7,25.5,16386,41.4,669,495,0,0,26.3,24281,0
2023-03-14 12:32:00,0,11801,59490,188132,0,1945,124,163,31.5,115,2012,287,66.0,1722,0,7144,80.7,2.90,145,87.5,0,17463,1974,118,31.6,1615,66.2,375,386,0,0,117,21740,0,11801,0,22313,81888,0,200,29.0,95.3,23.5,27.7,2305,73.9,41.4,25577,0,1147,3693,2.90,132,66.9,0,17343,226,27.7,25.5,16397,42.5,669,489,0,0,32.6,24291,0
2023-03-14 12:34:00,0,11702,35728,154521,0,1792,119,161,30.7,116,1858,147,65.8,421,0,6836,78.5,4.53,146,87.5,0,17463,1827,117,31.6,1498,66.0,19,343,0,0,116,162,0,11702,0,19446,77002,0,192,27.7,98.7,20.8,27.7,2202,75.5,40.6,6285,0,1116,3609,4.90,137,66.6,0,17342,225,32.6,25.5,16391,40.6,38.5,419,0,0,32.6,588,0
2023-03-14 12:36:00,0,13812,36068,160812,0,1886,124,164,33.7,126,1959,1621,65.8,417,0,7005,80.6,5.69,146,88.0,0,17455,1897,124,31.6,1578,66.7,19,353,0,0,117,168,0,13812,0,21544,79690,0,206,29.0,103,29.4,30.3,2338,95.0,41,6286,0,1104,3732,6.49,131,68.4,0,17336,220,29.0,25.5,16390,41.5,38.5,438,0,0,27.7,575,0
2023-03-14 12:38:00,0,14493,36378,164915,0,1941,124,163,31.5,121,2018,287,66.1,419,0,7244,121,4.86,145,88.8,0,17458,1960,129,31.8,1664,66.8,19,366,0,0,127,168,0,14493,0,22256,80932,0,196,29.0,96.4,27.5,29.0,2327,73.5,42.1,6281,0,1161,3777,5.68,132,69.5,0,17341,222,30.3,25.7,16385,41.1,38.5,454,0,0,30.3,575,0
2023-03-14 12:40:00,0,9653,53733,171852,0,1720,118,159,31.1,120,1787,79.0,66.2,1171,0,6690,83.4,3.27,148,88.7,0,17463,1734,124,32.3,1446,65.8,19,348,0,0,122,17650,0,9653,0,19176,77183,0,191,27.7,89.9,21.9,29.0,2188,74.7,42.5,21791,0,1130,3735,3.27,134,68.4,0,17343,214,29.0,26.2,16421,40.6,38.9,424,0,0,29.0,19771,0
2023-03-14 12:42:00,0,11744,59219,208932,0,1890,130,164,32.1,126,1946,227,66.1,1724,0,7012,80.7,4.30,146,87.8,0,17469,1900,124,32.3,1569,66.5,376,394,0,0,122,21730,0,11744,0,22263,82115,0,213,30.3,102,23.4,30.3,2300,77.3,42.1,25552,0,1142,3663,4.67,132,69.5,0.389,17347,227,29.0,26.2,16374,41.5,669,512,0,0,29.0,24273,0
2023-03-14 12:44:00,0,12355,35759,153963,0,1802,130,165,32.9,126,1853,137,66.0,420,0,6930,80,4.30,147,87.2,0,17471,1821,140,31.8,1496,67.1,19,336,0,0,133,172,0,12355,0,20090,77715,0,193,30.3,104,23.6,30.3,2198,69.8,42.1,6285,0,1164,3715,4.67,130,67.7,0,17350,224,32.9,25.7,16381,42.2,38.5,397,0,0,31.6,582,0
2023-03-14 12:46:00,0,14252,36124,168787,0,1880,119,160,32.1,110,1956,738,66.2,421,0,7056,81.0,5.49,150,86.8,0,17467,1934,124,31.6,1550,66.3,19,369,0.389,0,122,174,0,14252,0,21984,80085,0,199,27.7,92.0,22.2,26.3,2327,91.9,42.2,6285,0,1148,3709,11.1,130,67.7,0,17352,230,29.0,25.5,16388,41.4,38.5,467,0,0,29.0,582,0
2023-03-14 12:48:00,0,12596,36330,175399,0,1971,119,160,32.9,126,2013,287,66.0,422,0,7224,119,3.27,148,87.5,0,17469,1981,112,31.6,1634,66.0,19,360,0,0,117,167,0,12596,0,20348,78779,0,217,27.7,92.9,22.9,30.3,2331,73.9,41.7,6284,0,1136,3631,3.27,132,68.0,0,17349,231,26.3,25.5,16385,40.3,38.5,451,0,0.389,27.7,588,0
2023-03-14 12:50:00,0.389,10265,37637,161853,0,1802,136,162,32.9,126,1852,147,66.6,501,0,6885,81.4,4.20,148,87.2,0,17480,1818,124,31.6,1535,66.6,19,342,0,0,128,2008,0,10265,0.389,18220,75975,0,203,31.6,93.5,22.9,30.3,2202,75.5,42.1,7928,0,1151,3619,9.72,132,67.3,0,17349,222,29.0,25.5,16384,41,38.5,415,0,0.389,30.3,2611,0
2023-03-14 12:52:00,0.389,11977,59382,188431,0,1886,124,163,31.5,121,1946,446,66.2,1721,0,7104,81.3,3.71,148,86.0,0,17464,1905,128,31.6,1573,66.4,375,401,0,0,127,21891,0,11977,0.389,22501,82044,0,210,29.0,95.3,21.6,29.0,2327,88.5,42.5,25714,0.389,1178,3716,4.51,131,65.5,0,17338,237,30.3,25.5,16387,42.5,669,514,0,0,30.3,24421,0
2023-03-14 12:54:00,0,10336,35945,155917,0,1884,130,164,32.3,120,1913,2017,66.2,423,0,7050,79.9,5.81,150,86.5,0,17463,1895,129,32.0,1557,66.8,19,332,0,0,128,185,0,10336,0,18063,75852,0,199,30.3,102,22.5,29.0,2211,106,42.1,6281,0.389,1153,3662,7.03,135,65.8,0,17345,224,30.3,26.0,16394,41.7,38.5,389,0,0,30.3,589,0
2023-03-14 12:56:00,0,12602,35544,155542,0,1726,130,160,31.5,121,1843,79.0,66.3,423,0,6745,77.5,3.97,149,87.9,0,17483,1736,129,32.3,1463,66.4,19,346,0,0,127,177,0,12602,0,20357,77654,0,163,30.3,91.8,21.7,29.0,2327,74.7,42.5,6280,0,1123,3592,3.97,134,67.7,0,17351,177,30.3,26.2,16360,41,38.5,419,0,0,30.3,586,0
2023-03-14 12:58:00,0,13400,36382,162163,0,1937,124,163,32.1,115,2010,587,66.4,422,0,7114,117,4.53,148,87.7,0,17486,1961,118,32.0,1610,65.9,19,378,0,0,122,170,0,13400,0,21155,79241,0,162,29.0,96.3,22.3,27.7,2325,90.7,41.7,6278,0,1083,3706,4.90,132,67.3,0,17354,185,27.7,26.0,16353,40.3,38.5,472,0,0,29.0,581,0
2023-03-14 13:00:00,0,10199,35706,154636,0,1787,124,161,33.5,126,1846,429,66.2,421,0,6832,81.3,5.33,151,87.7,0,17509,1805,118,31.6,1464,66.3,19,332,0,0,122,175,0,10199,0,17949,75049,0,149,29.0,93.7,23.7,30.3,2201,82.2,41,6284,0,1113,3717,6.13,133,66.6,0,17369,184,27.7,25.5,16338,41,38.5,397,0,0,29.0,576,0
2023-03-14 13:02:00,0,10480,59216,184638,0,1878,118,162,30.7,115,1947,228,65.8,1719,0,7055,80.2,4.07,147,87.7,0,17494,1891,124,31.6,1552,66.1,375,394,0,0,122,21742,0,10480,0,21006,79881,0,146,27.7,101,20.1,27.7,2303,76.9,40.6,25567,0,1126,3633,4.46,131,66.9,0,17346,166,29.0,25.5,16345,40.6,669,509,0,0,29.0,24277,0
2023-03-14 13:04:00,0,11606,36255,157127,0,1953,130,162,31.5,132,1967,288,66.0,423,0,7112,79.4,3.27,149,87.8,0,17462,1981,118,32.0,1593,66.0,19,332,0,0,117,167,0,11606,0,19310,77118,0,157,30.3,98.6,20.6,31.6,2196,73.9,40.6,6282,0,1092,3633,3.27,131,66.6,0,17338,191,27.7,26.0,16356,41.4,38.5,391,0,0,27.7,590,0.389
2023-03-14 13:06:00,0,10924,35496,156946,0,1719,136,164,32.3,121,1842,79.0,65.8,418,0,6650,81.0,5.47,148,87.9,0,17462,1761,129,32.3,1443,66.1,19,346,0,0,128,156,0,10924,0,18671,75709,0.389,141,31.6,98.1,22.6,29.0,2329,74.4,40.7,6281,0,1090,3663,6.26,132,66.6,0,17347,192,30.7,26.2,16333,41.7,38.5,426,0,0,30.3,574,0
2023-03-14 13:08:00,0,12319,36349,166325,0,1935,124,161,31.5,116,2019,299,65.6,419,0,7209,119,5.91,147,87.8,0,17480,1954,118,32.0,1616,65.9,19,373,0,0,122,154,0.389,12319,0,20079,78266,0,153,29.0,94.9,21.2,27.7,2335,86.9,41.5,6284,0,1136,3686,7.08,133,66.9,0,17358,179,27.7,26.0,16347,41.7,38.5,474,0,0,29.0,572,0
2023-03-14 13:10:00,0,9693,35685,155494,0,1796,130,163,30.7,132,1858,140,66.1,422,0,6837,81.1,2.30,148,87.6,0,17477,1793,123,31.6,1497,66.4,19,326,0,0,117,155,0,9693,0,17439,74591,0,163,36.0,95.7,20.1,31.6,2199,77.6,41.4,6280,0,1107,3635,2.30,132,66.6,0,17351,157,29.0,25.5,16351,42.5,38.5,389,0,0,27.7,577,0
2023-03-14 13:12:00,0,10336,59443,209833,0,1864,141,160,32.9,132,1946,228,65.7,1726,0,6996,81.4,4.90,147,87.5,0,17448,1883,135,31.6,1527,66.2,375,405,0,0,139,21944,0,10336,0,20836,80227,0,155,32.9,102,23.5,31.6,2298,76.9,41,25773,0,1086,3710,5.72,133,66.9,0,17340,181,31.6,25.5,16350,42.9,669,521,0,0,32.9,24505,0
2023-03-14 13:14:00,0,11402,50689,174696,0,1932,130,161,33.7,126,1962,295,65.7,1357,0.389,7091,81.3,5.33,148,87.6,0,17486,1949,135,31.6,1582,65.8,375,400,0,0,132,13338,0,11402,0,21047,79701,0,154,30.3,99.7,24.5,30.3,2190,78.0,41.4,18116,0,1069,3680,6.48,132,66.2,0,17365,179,31.6,25.5,16356,41.4,669,506,0,0,31.6,15043,0
2023-03-14 13:16:00,0,12915,35680,155889,0,1721,124,161,31.5,120,1847,2341,66.0,419,0.389,6715,79.2,3.37,148,88.2,0,17476,1743,124,31.6,1501,66.0,19,339,0,0,128,175,0,12915,0,20692,78003,0,146,29.0,93.5,22.1,29.0,2326,94.9,41.4,6287,0,1100,3669,3.37,131,67.3,0,17355,182,29.0,25.5,16510,41,38.5,407,0,0,30.3,577,0
2023-03-14 13:18:00,0,12495,36495,160845,0,1946,130,163,33.5,126,2013,296,66.0,418,0,7130,119,4.77,148,88.7,0.389,17472,1953,124,32.0,1645,65.6,19,374,0,0,128,159,0,12495,0,20269,78354,0,160,30.3,95.8,30.2,35.3,2327,79.5,41,6288,0,1117,3684,5.14,132,68.4,0,17355,176,29.0,25.5,16494,40.3,38.5,473,0,0,30.3,579,0
2023-03-14 13:20:00,0,11438,35847,165987,0.389,1796,130,162,33.5,126,1842,138,66.0,419,0,6793,80.4,6.13,150,87.1,0.389,17461,1803,129,32.0,1514,66.9,19,332,0,0,122,162,0,11438,0,19187,76602,0,164,30.3,93.9,29.4,35.7,2198,71.3,41.4,6285,0,1078,3611,6.81,131,66.2,0,17346,172,30.3,25.5,16504,41.4,38.5,389,0,0,29.0,583,0
2023-03-14 13:22:00,0,12013,59455,189204,0.389,1866,124,160,31.5,121,1949,230,66.1,1721,0,7043,78.0,3.27,148,87.5,0,17474,1901,129,31.6,1581,66.2,375,391,0,0,128,21904,0,12013,0,22544,81816,0,155,29.0,98.2,21.0,29.4,2298,78.4,41,25752,0,1110,3638,3.27,132,66.2,0,17360,195,35.8,25.5,16381,41,669,500,0,0,36,24468,0
2023-03-14 13:24:00,0,12098,59685,183197,0,1939,130,150,32.1,127,1995,297,65.8,1725,0,7206,78.9,6.17,149,87.6,0,17467,1965,124,32.0,1627,66.3,375,389,0,0,122,21901,0,12098,0,22611,82063,0,165,30.3,88.6,22.9,30.3,2214,79.1,41.4,25749,0,1142,3593,6.28,132,67.7,0,17340,199,29.0,26.0,16374,41.4,669,497,0.389,0,30.1,24468,0
2023-03-14 13:26:00,0,13170,35573,156218,0,1720,124,158,31.5,116,1846,70.6,66.1,421,0,6731,79.9,5.81,147,87.6,0,17457,1738,135,32.3,1431,65.8,19,337,0,0.389,133,161,0,13170,0,20891,78075,0,145,29.0,90.4,26,27.7,2323,70.2,41.4,6281,0,1099,3640,5.92,138,67.7,0,17340,175,31.6,26.2,16365,40.6,38.5,409,0,0,31.6,588,0
2023-03-14 13:28:00,0,14381,36428,160917,0,1936,119,162,32.3,116,2007,808,66.1,418,0,7149,121,4.30,151,86.5,0,17468,1960,117,32.0,1625,66.7,19,377,0,0,116,176,0,14381,0,22145,80294,0,161,28.0,93.5,27.5,27.7,2317,93.7,41.7,6287,0,1112,3702,4.67,135,66.6,0,17357,187,27.7,26.0,16357,41.7,38.5,477,0,0,27.7,586,0
2023-03-14 13:30:00,0,11125,35754,153463,0,1787,119,158,32.9,126,1843,147,66.1,417,0,6821,84.1,4.73,148,86.1,0,17471,1811,118,31.6,1516,66.6,19,341,0,0,117,178,0,11125,0,18893,76091,0,149,27.7,90.1,22.0,30.3,2196,75.8,41.4,6284,0,1076,3728,10.7,130,67.3,0,17352,180,27.7,25.5,16346,41.7,38.5,416,0,0,27.7,578,0
2023-03-14 13:32:00,0,11369,51683,176053,0,1864,136,164,30.7,126,1952,1611,65.9,1054,0,7001,81.3,3.70,146,87.5,0,17465,1877,135,31.6,1589,65.9,19,342,0,0,132,15147,0,11369,0,20637,79103,0,162,31.6,103,20.4,30.3,2310,90.9,41,19590,0,1091,3709,9.28,135,67.3,0,17354,177,31.6,25.5,16372,40.6,38.5,421,0,0,31.6,17012,0
2023-03-14 13:34:00,0,13383,59681,184150,0,1940,118,165,33.6,126,1970,295,65.8,1720,0,7134,79.2,4.54,147,87.4,0,17464,1959,135,32.0,1679,66.3,375,396,0,0,133,21909,0,13383,0,23941,83253,0,164,27.7,105,22.7,30.3,2201,78.4,41,25725,0,1117,3633,5.34,133,70.2,0,17339,190,31.6,26.0,16383,41.4,669,519,0,0,31.6,24460,0
2023-03-14 13:36:00,0,15507,35877,164174,0,1793,124,162,32.1,121,1893,138,65.8,420,0,6885,81.0,4.41,144,88.5,0,17472,1815,124,32.3,1538,66.5,19,344,0,0,128,173,0,15507,0,23273,80985,0,149,29.0,93.9,22.4,29.0,2330,70.6,40.6,6284,0,1070,3693,5.21,133,69.1,0,17347,184,29.0,26.2,16353,41.4,38.5,421,0,0,30.3,579,0
2023-03-14 13:38:00,0,13241,36100,167402,0,1879,129,161,30.7,126,1965,519,66.6,418,0,7133,119,5.93,147,88.4,0,17449,1898,129,32.0,1570,66.5,19,392,0,0,128,711,0,13241,0,20971,79663,0,186,30.3,93.7,21.2,30.3,2331,88.5,41.4,6281,0,1134,3677,11.9,132,67.4,0.389,17337,212,30.3,26.0,16380,42.1,38.5,496,0,0,30.3,659,0
2023-03-14 13:40:00,0,10787,35723,178006,0,1806,124,163,31.5,121,1858,438,66.3,421,0,6918,81.4,3.27,149,88.8,0,17455,1821,129,31.6,1503,65.8,19,344,0,0,128,165,0,10787,0,18520,76464,0,206,29.0,101,21.3,29.0,2213,87.1,41.7,6283,0,1175,3634,3.27,131,66.5,0.389,17338,228,30.3,25.5,16401,41.7,38.9,418,0,0,30.3,587,0
2023-03-14 13:42:00,0,11335,35491,155834,0,1742,124,166,32.5,121,1827,69.9,66.3,421,0,6774,78.8,5.71,147,88.1,0,17486,1753,124,31.6,1455,66.0,19,339,0,0,122,157,0,11335,0,19093,76411,0,177,29.0,105,22.6,29.0,2315,69.1,41.5,6280,0,1122,3685,6.45,133,66.3,0,17349,196,29.0,25.5,16374,41.4,38.9,413,0,0,29.0,577,0
2023-03-14 13:44:00,0,11894,59563,182742,0,1931,124,162,31.1,121,1969,297,66.6,1719,0,7059,80.5,6.37,146,87.6,0,17461,1955,129,31.6,1634,66.1,375,397,0,0,122,21836,0,11894,0,22418,81591,0,152,29.0,93.0,20.4,29.0,2196,79.9,41.8,25678,0,1061,3663,7.54,132,66.9,0,17338,176,30.3,25.5,16356,41.4,669,506,0,0,29.0,24391,0
2023-03-14 13:46:00,0,12162,35816,156929,0,1784,119,160,32.9,116,1897,147,66.6,416,0,6842,79.1,3.27,144,88.0,0,17449,1859,128,31.6,1500,65.9,19,377,0,0,128,159,0,12162,0,19922,77415,0,153,27.7,91.7,22.9,27.7,2321,75.8,41.7,6285,0,1092,3669,3.27,133,66.6,0,17331,205,30.3,25.5,16347,41,38.5,475,0,0,30.3,580,0
2023-03-14 13:48:00,0,13227,36103,158944,0,1857,130,165,31.5,126,1969,219,66.2,418,0,7018,120,4.07,146,87.8,0,17455,1868,124,31.6,1565,65.9,19,363,0,0,122,173,0,13227,0,20974,78850,0,153,30.3,98.9,20.9,30.3,2334,71.3,41.7,6284,0,1110,3700,4.46,132,68.4,0,17343,174,29.0,25.5,16367,41.7,38.5,445,0,0.389,29.0,588,0
2023-03-14 13:50:00,0,14162,36331,156711,0,1940,124,163,31.5,116,1984,1883,66.1,420,0,7101,81.8,3.66,149,87.6,0,17455,1957,128,31.6,1625,65.8,19,346,0,0,127,173,0,14162,0,21890,79934,0,177,29.0,101,20.9,27.7,2208,101,42.9,6282,0.389,1111,3658,3.27,132,68.0,0,17344,208,30.3,25.5,16388,42.1,38.5,418,0,0,30.3,578,0
2023-03-14 13:52:00,0,12018,35505,160400,0,1731,124,160,32.9,120,1825,288,66.4,420,0,6772,79.4,4.30,149,87.8,0,17470,1751,124,31.6,1432,66.1,19,336,0.389,0,117,171,0,12018,0,19745,77252,0,180,29.0,98.4,22.5,29.0,2289,79.6,41.7,6279,0,1106,3685,4.67,131,68.4,0,17348,205,29.0,25.5,16370,41.4,38.5,403,0,0,27.7,574,0
2023-03-14 13:54:00,0.389,12560,59646,185280,0,1946,124,161,33.5,121,1980,297,66.2,1721,0,7170,81.2,4.40,147,87.8,0,17483,1964,129,32.0,1639,66.3,375,391,0,0,121,21891,0,12560,0.389,23100,82363,0,163,29.0,93.9,24.0,29.0,2199,85.5,41,25711,0,1126,3745,4.83,133,68.0,0,17356,184,30.3,26.0,16351,41.7,669,496,0,0,29.0,24436,0
2023-03-14 13:56:00,0,13556,37961,159577,0,1800,124,161,30.7,126,1899,149,66.1,859,0,6868,81.9,5.14,147,87.6,0,17461,1815,124,32.3,1532,66.4,375,402,0,0,122,1541,0,13556,0,22060,79944,0,165,29.0,94.1,21.2,30.3,2333,82.9,41,7622,0,1134,3792,5.52,135,66.6,0,17354,187,29.0,26.2,16364,40.6,669,524,0,0,29.0,2100,0
2023-03-14 13:58:00,0,13409,36086,158961,0,1878,130,160,32.1,121,1958,219,66.5,421,0,7035,123,5.71,148,87.9,0,17461,1903,124,32.3,1595,66.8,19,360,0,0,128,175,0,13409,0,21180,79061,0,172,35.3,92.0,22.3,29.0,2331,73.1,42.5,6284,0,1131,3842,6.45,135,68.1,0,17350,199,29.0,26.2,16372,41.5,38.5,446,0,0,30.3,591,0
2023-03-14 14:00:00,0,11692,36254,166605,0,1936,124,161,34.3,121,1976,296,66.2,422,0,7144,82.8,3.27,143,87.9,0,17454,1951,124,32.3,1605,66.1,19,343,0,0,117,172,0,11692,0,19418,77285,0,164,33.9,99.4,25.0,29.0,2206,79.1,41,6285,0,1127,3712,3.27,135,68.4,0,17347,178,29.0,26.2,16362,41.4,38.5,416,0,0,27.7,582,0
2023-03-14 14:02:00,0,10104,35541,167498,0,1761,124,164,32.1,126,1832,79.8,66.7,420,0,6774,81.3,3.27,146,87.5,0,17456,1775,118,32.0,1462,66.6,19,346,0,0,117,169,0,10104,0,17866,75125,0,154,29.0,109,22.7,30.3,2300,74.4,41.5,6285,0,1096,3723,3.27,133,66.9,0,17360,177,27.7,26.0,16358,41.4,38.5,427,0,0,27.7,570,0
2023-03-14 14:04:00,0,11313,59590,184753,0,1955,136,161,30.7,126,1969,286,65.8,1720,0,7154,80.7,3.93,148,87.5,0,17457,1980,124,32.3,1680,66.6,375,378,0,0,122,21850,0,11313,0,21869,81098,0.389,154,31.6,94.2,21.6,30.3,2194,73.1,41.4,25676,0,1155,3647,4.36,134,68.0,0,17354,190,29.0,26.2,16362,41,669,481,0,0,29.0,24399,0.389
2023-03-14 14:06:00,0,14239,54765,197513,0,2818,130,160,30.7,126,1939,147,66.1,1517,0,6912,81.4,4.30,147,87.4,0,17454,1814,135,32.3,1565,66.3,375,410,0,0,128,17150,0,14239,0,24330,85203,0.389,254,30.3,92.1,21.2,35.3,2593,75.8,41.7,21499,0,1139,3746,4.69,134,68.4,0,17348,194,31.6,26.2,16370,41.7,669,536,0,0,30.3,19234,0.389
2023-03-14 14:08:00,0,23166,36999,321407,0,3916,119,930,1793,116,2198,220,65.9,421,0,80033,120,4.17,149,86.6,0,17465,2400,128,32.3,1974,66.6,19,388,0,0,127,179,0.389,23166,0,30889,158345,0,304,27.7,121,144,33.3,3444,72.8,41,6285,0,3935,3762,4.53,131,65.8,0,17349,214,30.7,26.2,16389,42.1,38.5,488,0,0,30.3,583,0
2023-03-14 14:10:00,0,13541,36354,224282,0,2442,125,552,289,120,1993,296,66.7,421,0,8698,80,3.97,148,87.7,0,17466,2215,118,32.3,1802,66.6,19,340,0,0,122,163,0.389,13541,0,21264,82387,0,171,29.0,119,29.7,29.0,2217,79.1,41.4,6285,0,1145,3595,3.97,133,66.2,0,17347,183,33.1,26.2,16368,41.7,38.5,409,0,0,34.0,573,0
2023-03-14 14:12:00,0,11194,35484,155824,0,1734,124,165,33.9,121,1831,2362,66.5,419,0,6690,79.9,5.37,149,87.5,0,17451,1737,129,32.3,1396,66.3,19,351,0,0,121,177,0,11194,0,18904,76163,0,166,29.0,103,21.3,29.0,2306,99.4,41.7,6284,0,1085,3663,5.79,133,66.2,0,17340,177,30.3,26.2,16344,41.4,38.5,424,0,0,34.0,585,0
2023-03-14 14:14:00,0,11663,59625,182815,0,1951,124,163,33.3,120,1970,287,66.3,1718,0,7047,79.1,4.77,151,87,0,17461,1964,129,31.8,1617,66.3,375,379,0,0,122,21912,0,11663,0,22153,81253,0,164,29.0,93.6,19.3,29.0,2198,74.2,41.4,25743,0,1080,3610,5.54,138,65.5,0,17341,188,30.3,25.7,16361,42.5,669,471,0,0,29.0,24464,0
2023-03-14 14:16:00,0,12957,59198,184667,0,1807,124,160,35.9,121,1894,147,66.3,1723,0,6852,78.3,4.40,148,85.3,0,17462,1816,124,31.6,1497,66.6,375,399,0,0,122,21900,0,12957,0,23474,82462,0,179,29.0,91.3,28.1,29.0,2318,75.8,41.4,25742,0,1136,3669,4.79,140,65.8,0,17345,186,29.0,25.5,16371,42.5,669,516,0,0,29.0,24460,0
2023-03-14 14:18:00,0,13620,36128,161548,0,1892,129,161,37.5,126,1956,520,65.8,423,0.389,7051,119,5.33,148,86.1,0,17446,1903,124,31.8,1592,66.8,19,373,0,0,122,175,0,13620,0,21376,79312,0,172,30.3,93.4,30.6,30.3,2322,89.6,41,6285,0,1117,3835,6.57,132,66.6,0,17334,187,29.0,25.7,16367,43.3,38.5,467,0,0,29.0,583,0
2023-03-14 14:20:00,0,12551,36285,156731,0,1959,136,166,31.5,126,1968,796,65.8,421,0,7119,78.5,2.67,148,87.9,0,17457,1978,129,32.0,1627,66.9,19,333,0,0.389,133,174,0,12551,0,20270,78166,0,170,31.6,105,21.7,30.3,2197,88.8,41.7,6286,0,1104,3617,2.67,133,67.3,0,17334,197,30.3,26.0,16373,42.5,38.5,399,0.389,0,31.6,581,0
2023-03-14 14:22:00,0,11934,35790,159376,0,1788,124,158,32.1,116,1892,655,66.0,419,0,6886,77.4,4.43,147,87.5,0,17482,1818,129,32.0,1494,66.6,19,353,0,0,122,183,0,11934,0,19674,77192,0,141,29.0,96.9,22.3,27.7,2305,90.0,41.7,6285,0,1104,3615,9.94,132,67.3,0,17346,190,30.3,26.0,16362,41.7,38.5,440,0,0,29.0,586,0
2023-03-14 14:24:00,0,11331,48183,168986,0.389,1882,130,161,32.9,126,1921,220,65.8,917,0,7045,80.9,4.53,146,87.7,0.389,17462,1886,124,31.8,1568,65.9,19,336,0,0,117,11854,0,11331,0,20220,78341,0,164,30.3,94.1,22.7,30.3,2206,72.8,41.4,16670,0,1112,3725,10.0,135,67.3,0,17345,173,29.0,25.7,16357,41,38.5,404,0,0,27.7,13394,0
2023-03-14 14:26:00,0,14080,59467,184946,0.389,1802,136,159,32.3,126,1902,148,66.7,1724,0,6879,78.8,6.30,149,87.6,0.389,17475,1811,128,32.0,1502,66.1,375,396,0,0,128,21910,0,14080,0,24594,83740,0,158,31.6,91.8,22.5,30.7,2335,75.1,41.7,25736,0,1093,3685,12.2,132,68.4,0,17355,176,30.3,25.5,16348,41.7,669,505,0,0,30.7,24445,0
