"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-7bbf9dc945-hn24k","carts-db-ff8647ccb-wgfln","catalogue-6479dbb5bd-8ttc2","catalogue-db-6b55d8cdb7-82wtb","cert-manager-5fdbd97fb5-qp27w","cert-manager-cainjector-7c44879bc4-n7vft","cert-manager-webhook-5db84854c8-pzd4n","cilium-operator-d7fc69fd7-schp9","cilium-pj2c9","cilium-vsfsg","cilium-zbc49","coredns-7b5bbc6644-vg2np","csi-attacher-59db6bb96c-8dsl6","csi-attacher-59db6bb96c-8zdvr","csi-attacher-59db6bb96c-lfwhn","csi-provisioner-6d44d79b88-7bvhx","csi-provisioner-6d44d79b88-k5jk7","csi-provisioner-6d44d79b88-szgqn","csi-resizer-8b789b7d-7vmt2","csi-resizer-8b789b7d-m6snp","csi-resizer-8b789b7d-rh99x","csi-snapshotter-745f585cbb-km4bj","csi-snapshotter-745f585cbb-lqxdj","csi-snapshotter-745f585cbb-mtgsz","deathstar-f694cf746-lkxs5","deathstar-f694cf746-q878d","engine-image-ei-881c42db-hp6bg","engine-image-ei-881c42db-rx472","engine-image-ei-881c42db-wkwlm","fleet-agent-86bcc7466d-vsfz6","fleet-controller-7bbd96b579-qpbfd","front-end-7f5c844b4c-2hc8c","gitjob-5bd78d7cd9-wnj28","grafana-84476dcf4b-ntnnj","hubble-relay-6565cf56c6-nb7kd","hubble-ui-64bd8dcbf5-pbp6l","instance-manager-e-302f192d","instance-manager-e-3219ce03","instance-manager-e-3aea7ce1","instance-manager-r-359364ff","instance-manager-r-a4d81ad5","instance-manager-r-fff2efbe","local-path-provisioner-687d6d7765-5wbpg","longhorn-admission-webhook-6f4d8846df-jb44f","longhorn-admission-webhook-6f4d8846df-jqd7m","longhorn-conversion-webhook-8576fd8f86-btwrc","longhorn-conversion-webhook-8576fd8f86-k2dj8","longhorn-csi-plugin-2l79j","longhorn-csi-plugin-5mmwg","longhorn-csi-plugin-l7vkf","longhorn-driver-deployer-d4dfb64f-x6nmg","longhorn-manager-2z78z","longhorn-manager-8r7dt","longhorn-manager-sbfjj","longhorn-ui-7f8b58b9d9-2zppx","metrics-server-667586758d-pl779","orders-74f65597c5-x4skx","orders-db-795cb4dcd8-jmt9q","payment-c7df5b49-hb6ph","prometheus-7dbb447479-5s4j7","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-4zmf6","pushprox-k3s-server-client-msgv4","pushprox-k3s-server-client-xvzvm","pushprox-k3s-server-proxy-695c9cdf7d-lmwpr","queue-master-9fc44d68d-jgsbc","rabbitmq-6576689cc9-7wl5w","rancher-7c5dbf46fc-lqbjg","rancher-7c5dbf46fc-nfzn2","rancher-7c5dbf46fc-rwfms","rancher-monitoring-grafana-586df56bff-6j6rg","rancher-monitoring-kube-state-metrics-77ddfd789b-drpg6","rancher-monitoring-operator-ff6cfcc76-2kq5c","rancher-monitoring-prometheus-adapter-79d8db9697-h7jqg","rancher-monitoring-prometheus-node-exporter-d975r","rancher-monitoring-prometheus-node-exporter-m2gs2","rancher-monitoring-prometheus-node-exporter-wnvnm","rancher-webhook-577b778f8f-z9l7j","session-db-695f7fd48f-k4wgf","shipping-79c568cddc-zlkl2","svclb-traefik-72794919-hvv9m","svclb-traefik-72794919-prhlr","svclb-traefik-72794919-psx6c","tetragon-ktdnt","tetragon-mnsj9","tetragon-zthfl","tiefighter","traefik-64b96ccbcd-lnkx4","ubuntu","user-79dddf5cc9-cn45h","user-db-b8dfb847c-fnvpt","xwing"
2023-03-11 14:22:00,208,470,233,420,37.2,212,156,150,177806,133372,177324,105458,415,121,121,454,447,115,122,116,119,433,118,122,468,0,0,0,0,0,4108,4478,1204,2489,107,87.2,0.233,66.3,67.0,69.4,69.0,67.2,65.5,3.38,1779,1835,31.2,32.9,0,0,0,0,1823,1832,1847,0,1966,37.2,19,290,66431,38279,108240,160607,173647,15951,3.43,4.27,13190,6739,6755,155,1925,164,20979,172914,125690,105552,2025,23,0,0,0,0,106525,131659,167971,0.233,13177,0.233,419,143,0
2023-03-11 14:24:00,208,470,233,420,37.2,212,156,150,177806,133372,177324,105458,415,121,121,454,447,115,122,116,119,433,118,122,468,0,0,0,0,0,4108,4478,1204,2489,107,87.2,0.233,66.3,67.0,69.4,69.0,67.2,65.5,3.38,1779,1835,31.2,32.9,0,0,0,0,1823,1832,1847,0,1966,37.2,19,290,66431,38279,108240,160607,173647,15951,3.43,4.27,13190,6739,6755,155,1925,164,20979,172914,125690,105552,2025,23,0,0,0,0,106525,131659,167971,0.233,13177,0.233,419,143,0
2023-03-11 14:26:00,226,37.2,19,285,0,222,169,159,129002,103023,130882,82799,369,124,121,454,454,122,119,123,123,454,122,125,475,0,0,0,0.233,0,4458,4528,428,2646,76.3,89.4,0,69.2,65.0,63.7,63.0,63.5,67.0,5.06,1872,1764,32.0,46.4,0,0,0,0,1897,1891,1823,0,1815,38.5,19.6,304,68649,38500,80892,104445,131291,15952,3.57,4.97,13672,7001,7108,107,1628,298,16174,128650,118493,82628,2023,0.360,0,0,0,0,80421,104414,132468,0,162,0,394,136,0
2023-03-11 14:28:00,226,37.2,19,285,0,222,169,159,129002,103023,130882,82799,369,124,121,454,454,122,119,123,123,454,122,125,475,0,0,0,0.233,0,4458,4528,428,2646,76.3,89.4,0,69.2,65.0,63.7,63.0,63.5,67.0,5.06,1872,1764,32.0,46.4,0,0,0,0,1897,1891,1823,0,1815,38.5,19.6,304,68649,38500,80892,104445,131291,15952,3.57,4.97,13672,7001,7108,107,1628,298,16174,128650,118493,82628,2023,0.360,0,0,0,0,80421,104414,132468,0,162,0,394,136,0
2023-03-11 14:30:00,209,470,237,421,37.2,222,152,153,178394,139273,174052,115513,426,131,131,446,440,129,125,123,129,441,132,132,466,0,0,0,0,0,5365,4400,1195,2524,102,85.3,0,65.5,62.8,64.6,70.1,68.6,65.9,4.78,1795,1850,33.8,33.6,0,0,0,0,1790,1828,1858,0,1944,39.8,19,293,65742,38216,116833,137830,174190,16676,3.71,5.06,14625,6864,6832,5921,1587,294,21720,182058,122927,115498,2074,25.2,0,0,0,0,115174,137362,177437,0,13188,0,396,145,0
2023-03-11 14:32:00,209,470,237,421,37.2,222,152,153,178394,139273,174052,115513,426,131,131,446,440,129,125,123,129,441,132,132,466,0,0,0,0,0,5365,4400,1195,2524,102,85.3,0,65.5,62.8,64.6,70.1,68.6,65.9,4.78,1795,1850,33.8,33.6,0,0,0,0,1790,1828,1858,0,1944,39.8,19,293,65742,38216,116833,137830,174190,16676,3.71,5.06,14625,6864,6832,5921,1587,294,21720,182058,122927,115498,2074,25.2,0,0,0,0,115174,137362,177437,0,13188,0,396,145,0
2023-03-11 14:34:00,209,470,237,421,37.2,222,152,153,178394,139273,174052,115513,426,131,131,446,440,129,125,123,129,441,132,132,466,0,0,0,0,0,5365,4400,1195,2524,102,85.3,0,65.5,62.8,64.6,70.1,68.6,65.9,4.78,1795,1850,33.8,33.6,0,0,0,0,1790,1828,1858,0,1944,39.8,19,293,65742,38216,116833,137830,174190,16676,3.71,5.06,14625,6864,6832,5921,1587,294,21720,182058,122927,115498,2074,25.2,0,0,0,0,115174,137362,177437,0,13188,0,396,145,0
2023-03-11 14:36:00,204,38.5,19,295,0,233,172,158,130942,106379,135794,92685,378,128,131,462,447,128,128,129,123,463,132,129,467,0,0,0,0,0,4354,4673,429,2507,77.6,86.8,0,65.3,69.2,67.0,63.0,66.1,65.7,4.57,1783,1772,32.0,32.0,0,0,0,0,1849,1814,1741,0,1892,37.2,18.4,300,63459,38383,91078,109235,134303,15239,3.99,4.27,13588,6866,6792,103,1680,168,21110,128763,106548,93085,2026,0.360,0,0,0,0,95360,106794,133278,0,164,0,411,144,0
2023-03-11 14:38:00,204,38.5,19,295,0,233,172,158,130942,106379,135794,92685,378,128,131,462,447,128,128,129,123,463,132,129,467,0,0,0,0,0,4354,4673,429,2507,77.6,86.8,0,65.3,69.2,67.0,63.0,66.1,65.7,4.57,1783,1772,32.0,32.0,0,0,0,0,1849,1814,1741,0,1892,37.2,18.4,300,63459,38383,91078,109235,134303,15239,3.99,4.27,13588,6866,6792,103,1680,168,21110,128763,106548,93085,2026,0.360,0,0,0,0,95360,106794,133278,0,164,0,411,144,0
2023-03-11 14:40:00,225,469,233,417,37.2,214,161,155,174235,138970,169680,109110,419,121,115,455,446,122,116,120,120,424,122,122,451,0,0,0,0,0,17791,4325,1213,2595,104,89.4,0,67.7,65.9,68.6,67.0,63.2,65.9,4.22,1810,1842,32.0,32.9,0,0,0,0,1792,1837,1851,0,1969,39.8,19.6,295,70090,38378,110852,136751,169371,15955,3.57,4.27,13229,6740,7024,154,1574,296,16138,178919,139287,110712,1972,22.6,0,0.233,0,0,110714,139255,174322,0,13232,0,412,146,0
2023-03-11 14:42:00,225,469,233,417,37.2,214,161,155,174235,138970,169680,109110,419,121,115,455,446,122,116,120,120,424,122,122,451,0,0,0,0,0,17791,4325,1213,2595,104,89.4,0,67.7,65.9,68.6,67.0,63.2,65.9,4.22,1810,1842,32.0,32.9,0,0,0,0,1792,1837,1851,0,1969,39.8,19.6,295,70090,38378,110852,136751,169371,15955,3.57,4.27,13229,6740,7024,154,1574,296,16138,178919,139287,110712,1972,22.6,0,0.233,0,0,110714,139255,174322,0,13232,0,412,146,0
2023-03-11 14:44:00,225,469,233,417,37.2,214,161,155,174235,138970,169680,109110,419,121,115,455,446,122,116,120,120,424,122,122,451,0,0,0,0,0,17791,4325,1213,2595,104,89.4,0,67.7,65.9,68.6,67.0,63.2,65.9,4.22,1810,1842,32.0,32.9,0,0,0,0,1792,1837,1851,0,1969,39.8,19.6,295,70090,38378,110852,136751,169371,15955,3.57,4.27,13229,6740,7024,154,1574,296,16138,178919,139287,110712,1972,22.6,0,0.233,0,0,110714,139255,174322,0,13232,0,412,146,0
2023-03-11 14:46:00,197,37.2,19,231,0,232,162,153,131939,101835,136002,94984,363,121,131,445,447,118,118,123,123,470,125,125,461,0,0,0,0,0,4431,4686,407,2557,73.9,84.2,0,66.3,63.7,64.1,66.1,70.5,65.5,3.52,1762,1750,32.4,31.5,0,0,0,0,1876,1799,1818,0,1836,37.2,19,302,64283,38454,96301,101767,137748,16679,3.99,4.27,14414,7002,6710,102,1588,296,21602,131347,103040,93725,2074,0.360,0,0,0,0,94322,101997,129257,0,152,0,396,142,0
2023-03-11 14:48:00,197,37.2,19,231,0,232,162,153,131939,101835,136002,94984,363,121,131,445,447,118,118,123,123,470,125,125,461,0,0,0,0,0,4431,4686,407,2557,73.9,84.2,0,66.3,63.7,64.1,66.1,70.5,65.5,3.52,1762,1750,32.4,31.5,0,0,0,0,1876,1799,1818,0,1836,37.2,19,302,64283,38454,96301,101767,137748,16679,3.99,4.27,14414,7002,6710,102,1588,296,21602,131347,103040,93725,2074,0.360,0,0,0,0,94322,101997,129257,0,152,0,396,142,0
2023-03-11 14:50:00,225,471,235,481,37.2,213,154,153,175642,138859,172177,103044,450,128,118,455,447,118,122,123,126,441,125,118,483,0,0,0,0,0,4413,4378,1205,2508,107,92.0,0,65.3,69.0,69.4,67.5,65.7,66.8,4.92,1828,1757,32.0,32.5,0.233,0,0,0,1850,1827,1831,0,1890,39.8,18.6,298,66395,38297,106351,138706,175693,15241,3.43,4.27,13616,6829,6896,160,1552,165,21126,172415,138014,104885,1966,25.0,0,0,0.233,0.233,106517,139496,176781,0,13194,0,408,142,0
2023-03-11 14:52:00,225,471,235,481,37.2,213,154,153,175642,138859,172177,103044,450,128,118,455,447,118,122,123,126,441,125,118,483,0,0,0,0,0,4413,4378,1205,2508,107,92.0,0,65.3,69.0,69.4,67.5,65.7,66.8,4.92,1828,1757,32.0,32.5,0.233,0,0,0,1850,1827,1831,0,1890,39.8,18.6,298,66395,38297,106351,138706,175693,15241,3.43,4.27,13616,6829,6896,160,1552,165,21126,172415,138014,104885,1966,25.0,0,0,0.233,0.233,106517,139496,176781,0,13194,0,408,142,0
2023-03-11 14:54:00,225,471,235,481,37.2,213,154,153,175642,138859,172177,103044,450,128,118,455,447,118,122,123,126,441,125,118,483,0,0,0,0,0,4413,4378,1205,2508,107,92.0,0,65.3,69.0,69.4,67.5,65.7,66.8,4.92,1828,1757,32.0,32.5,0.233,0,0,0,1850,1827,1831,0,1890,39.8,18.6,298,66395,38297,106351,138706,175693,15241,3.43,4.27,13616,6829,6896,160,1552,165,21126,172415,138014,104885,1966,25.0,0,0,0.233,0.233,106517,139496,176781,0,13194,0,408,142,0
2023-03-11 14:56:00,199,38.5,18.4,299,0,223,163,158,135348,107490,134762,88274,368,128,131,438,425,132,129,130,126,433,126,136,468,0,0.233,0,0,0.233,4417,4499,417,2593,76.6,82.1,0,65.5,66.1,65.9,63.9,62.2,64.6,5.64,1797,1841,30.3,31.5,0,0,0,0,1756,1490,1878,0,2002,37.2,19.6,298,68715,38421,83643,107240,135266,15956,3.99,4.73,13210,6816,6889,111,1657,297,16135,134727,107521,83414,2075,0.360,0,0,0,0,82992,106913,132206,0,172,0,390,138,0
2023-03-11 14:58:00,199,38.5,18.4,299,0,223,163,158,135348,107490,134762,88274,368,128,131,438,425,132,129,130,126,433,126,136,468,0,0.233,0,0,0.233,4417,4499,417,2593,76.6,82.1,0,65.5,66.1,65.9,63.9,62.2,64.6,5.64,1797,1841,30.3,31.5,0,0,0,0,1756,1490,1878,0,2002,37.2,19.6,298,68715,38421,83643,107240,135266,15956,3.99,4.73,13210,6816,6889,111,1657,297,16135,134727,107521,83414,2075,0.360,0,0,0,0,82992,106913,132206,0,172,0,390,138,0
2023-03-11 15:00:00,212,467,233,424,37.2,230,168,150,174582,134507,174752,108580,422,121,124,469,447,118,128,123,123,440,128,122,466,0,0,0,0,0,5281,4576,1235,2541,103,89.6,0,69.2,65.9,63.3,66.8,69.9,66.3,4.22,1825,1850,33.4,31.4,0,0,0,0,1800,2154,1793,0.233,1846,38.7,18.4,298,66460,38223,108964,134091,170827,15956,3.90,3.80,14658,6944,6894,154,1576,162,21503,176733,133842,110947,2018,22.6,0,0,0,0,109053,134013,179200,0,13205,0,400,145,0
2023-03-11 15:02:00,212,467,233,424,37.2,230,168,150,174582,134507,174752,108580,422,121,124,469,447,118,128,123,123,440,128,122,466,0,0,0,0,0,5281,4576,1235,2541,103,89.6,0,69.2,65.9,63.3,66.8,69.9,66.3,4.22,1825,1850,33.4,31.4,0,0,0,0,1800,2154,1793,0.233,1846,38.7,18.4,298,66460,38223,108964,134091,170827,15956,3.90,3.80,14658,6944,6894,154,1576,162,21503,176733,133842,110947,2018,22.6,0,0,0,0,109053,134013,179200,0,13205,0,400,145,0
2023-03-11 15:04:00,212,467,233,424,37.2,230,168,150,174582,134507,174752,108580,422,121,124,469,447,118,128,123,123,440,128,122,466,0,0,0,0,0,5281,4576,1235,2541,103,89.6,0,69.2,65.9,63.3,66.8,69.9,66.3,4.22,1825,1850,33.4,31.4,0,0,0,0,1800,2154,1793,0.233,1846,38.7,18.4,298,66460,38223,108964,134091,170827,15956,3.90,3.80,14658,6944,6894,154,1576,162,21503,176733,133842,110947,2018,22.6,0,0,0,0,109053,134013,179200,0,13205,0,400,145,0
2023-03-11 15:06:00,222,39.8,19,281,0.233,222,152,161,130302,106002,134214,91193,362,135,135,454,454,132,125,130,126,463,102,136,461,0,0,0,0,0,4449,4329,411,2560,73.5,89.2,0,65.0,63.4,65.3,68.1,64.3,67.0,5.70,1755,1774,32.5,32.0,0,0.233,0,0.233,1897,1863,1799,0,1958,38.5,19,308,66393,38477,91983,106474,137157,16670,3.67,4.27,13088,6614,6979,102,1616,299,20995,133910,85542,92457,1969,0.593,0,0,0,0,91059,107333,131829,0,163,0,407,142,0
2023-03-11 15:08:00,222,39.8,19,281,0.233,222,152,161,130302,106002,134214,91193,362,135,135,454,454,132,125,130,126,463,102,136,461,0,0,0,0,0,4449,4329,411,2560,73.5,89.2,0,65.0,63.4,65.3,68.1,64.3,67.0,5.70,1755,1774,32.5,32.0,0,0.233,0,0.233,1897,1863,1799,0,1958,38.5,19,308,66393,38477,91983,106474,137157,16670,3.67,4.27,13088,6614,6979,102,1616,299,20995,133910,85542,92457,1969,0.593,0,0,0,0,91059,107333,131829,0,163,0,407,142,0
2023-03-11 15:10:00,213,468,233,434,37.2,223,155,147,173067,133256,171425,112072,430,124,124,446,439,118,118,123,123,447,153,125,467,0,0,0,0,0,17788,4559,1216,2612,104,87.0,0,66.8,68.9,69.7,64.3,69.0,66.3,4.58,1831,1839,31.2,47.6,0,0,0.233,0,1833,1808,1829,0,1833,38.5,19.6,293,66480,38245,108797,136008,176434,15954,3.67,4.51,13929,6888,6862,158,1610,296,15966,175649,154382,108512,2024,23,0,0,0,0,112010,138543,171202,0,13220,0,408,149,0.233
2023-03-11 15:12:00,213,468,233,434,37.2,223,155,147,173067,133256,171425,112072,430,124,124,446,439,118,118,123,123,447,153,125,467,0,0,0,0,0,17788,4559,1216,2612,104,87.0,0,66.8,68.9,69.7,64.3,69.0,66.3,4.58,1831,1839,31.2,47.6,0,0,0.233,0,1833,1808,1829,0,1833,38.5,19.6,293,66480,38245,108797,136008,176434,15954,3.67,4.51,13929,6888,6862,158,1610,296,15966,175649,154382,108512,2024,23,0,0,0,0,112010,138543,171202,0,13220,0,408,149,0.233
2023-03-11 15:14:00,213,468,233,434,37.2,223,155,147,173067,133256,171425,112072,430,124,124,446,439,118,118,123,123,447,153,125,467,0,0,0,0,0,17788,4559,1216,2612,104,87.0,0,66.8,68.9,69.7,64.3,69.0,66.3,4.58,1831,1839,31.2,47.6,0,0,0.233,0,1833,1808,1829,0,1833,38.5,19.6,293,66480,38245,108797,136008,176434,15954,3.67,4.51,13929,6888,6862,158,1610,296,15966,175649,154382,108512,2024,23,0,0,0,0,112010,138543,171202,0,13220,0,408,149,0.233
2023-03-11 15:16:00,199,38.5,18.4,293,0,215,168,159,133453,109336,133226,97001,362,121,118,454,455,118,119,119,126,447,122,122,452,0.233,0,0.233,0,0,4492,4542,415,2001,76.5,82.0,0.233,66.3,67.0,63.5,64.4,65.5,65.5,4.18,1816,1793,31.1,31.7,0,0,0,0,1815,1865,1817,0,1984,39.8,19,307,65813,38550,99343,105506,130898,15251,3.43,4.30,14226,6918,6747,5865,1593,168,21164,127485,109335,97825,2076,0.360,0,0,0,0,97198,103111,133349,0.233,167,0,400,137,0
2023-03-11 15:18:00,199,38.5,18.4,293,0,215,168,159,133453,109336,133226,97001,362,121,118,454,455,118,119,119,126,447,122,122,452,0.233,0,0.233,0,0,4492,4542,415,2001,76.5,82.0,0.233,66.3,67.0,63.5,64.4,65.5,65.5,4.18,1816,1793,31.1,31.7,0,0,0,0,1815,1865,1817,0,1984,39.8,19,307,65813,38550,99343,105506,130898,15251,3.43,4.30,14226,6918,6747,5865,1593,168,21164,127485,109335,97825,2076,0.360,0,0,0,0,97198,103111,133349,0.233,167,0,400,137,0
2023-03-11 15:20:00,209,467,235,418,37.2,230,171,155,175648,137032,175733,107353,427,125,128,453,426,122,125,123,120,448,126,126,483,0,0,0,0,0,4299,4474,1212,3115,103,90.3,0,65.5,66.1,68.4,68.1,63.3,66.1,4.84,1774,1362,34.4,32.9,0,0,0,0,1812,1784,1818,0,1859,38.5,19,290,67085,38390,106711,138661,171984,16679,4.60,4.73,13082,6866,7023,159,1607,298,21254,178650,137197,95406,1807,23.9,0.233,0,0,0,99208,137457,170769,0,13137,0.233,404,140,0
2023-03-11 15:22:00,209,467,235,418,37.2,230,171,155,175648,137032,175733,107353,427,125,128,453,426,122,125,123,120,448,126,126,483,0,0,0,0,0,4299,4474,1212,3115,103,90.3,0,65.5,66.1,68.4,68.1,63.3,66.1,4.84,1774,1362,34.4,32.9,0,0,0,0,1812,1784,1818,0,1859,38.5,19,290,67085,38390,106711,138661,171984,16679,4.60,4.73,13082,6866,7023,159,1607,298,21254,178650,137197,95406,1807,23.9,0.233,0,0,0,99208,137457,170769,0,13137,0.233,404,140,0
2023-03-11 15:24:00,209,467,235,418,37.2,230,171,155,175648,137032,175733,107353,427,125,128,453,426,122,125,123,120,448,126,126,483,0,0,0,0,0,4299,4474,1212,3115,103,90.3,0,65.5,66.1,68.4,68.1,63.3,66.1,4.84,1774,1362,34.4,32.9,0,0,0,0,1812,1784,1818,0,1859,38.5,19,290,67085,38390,106711,138661,171984,16679,4.60,4.73,13082,6866,7023,159,1607,298,21254,178650,137197,95406,1807,23.9,0.233,0,0,0,99208,137457,170769,0,13137,0.233,404,140,0
2023-03-11 15:26:00,230,38.5,18.4,284,0,225,154,152,131126,104809,134552,83695,375,131,131,446,453,132,128,132,129,440,135,135,444,0,0,0,0,0,4328,4467,424,2507,76.3,84.3,0,64.4,64.8,68.4,64.6,70.3,66.1,4.16,1784,2185,30.3,32.0,0,0,0,0,1844,1839,1888,0,1952,37.2,18.4,296,64244,38310,81889,101496,130624,15963,3.67,3.80,13661,6885,6702,106,1621,297,16214,130526,101845,95356,2075,0.360,0,0,0,0,90427,104390,132127,0,171,0,412,147,0
2023-03-11 15:28:00,230,38.5,18.4,284,0,225,154,152,131126,104809,134552,83695,375,131,131,446,453,132,128,132,129,440,135,135,444,0,0,0,0,0,4328,4467,424,2507,76.3,84.3,0,64.4,64.8,68.4,64.6,70.3,66.1,4.16,1784,2185,30.3,32.0,0,0,0,0,1844,1839,1888,0,1952,37.2,18.4,296,64244,38310,81889,101496,130624,15963,3.67,3.80,13661,6885,6702,106,1621,297,16214,130526,101845,95356,2075,0.360,0,0,0,0,90427,104390,132127,0,171,0,412,147,0
2023-03-11 15:30:00,210,468,233,432,37.2,212,162,159,172052,136359,173592,105612,417,125,124,462,462,122,92.2,116,116,441,126,122,475,0,0,0,0.233,0,5273,4491,1202,2559,104,90.6,0,68.1,64.1,63.7,67.1,66.1,65.3,5.40,1816,1782,32.5,31.2,0,0,0,0,1765,1794,1820,0,1852,39.8,19,302,66498,38350,107149,139482,176447,15969,3.43,4.27,13955,7067,6983,160,1569,297,20450,171654,139327,106245,1649,22.6,0,0,0,0,105485,136635,174012,0,13280,0,407,146,0
2023-03-11 15:32:00,210,468,233,432,37.2,212,162,159,172052,136359,173592,105612,417,125,124,462,462,122,92.2,116,116,441,126,122,475,0,0,0,0.233,0,5273,4491,1202,2559,104,90.6,0,68.1,64.1,63.7,67.1,66.1,65.3,5.40,1816,1782,32.5,31.2,0,0,0,0,1765,1794,1820,0,1852,39.8,19,302,66498,38350,107149,139482,176447,15969,3.43,4.27,13955,7067,6983,160,1569,297,20450,171654,139327,106245,1649,22.6,0,0,0,0,105485,136635,174012,0,13280,0,407,146,0
2023-03-11 15:34:00,210,468,233,432,37.2,212,162,159,172052,136359,173592,105612,417,125,124,462,462,122,92.2,116,116,441,126,122,475,0,0,0,0.233,0,5273,4491,1202,2559,104,90.6,0,68.1,64.1,63.7,67.1,66.1,65.3,5.40,1816,1782,32.5,31.2,0,0,0,0,1765,1794,1820,0,1852,39.8,19,302,66498,38350,107149,139482,176447,15969,3.43,4.27,13955,7067,6983,160,1569,297,20450,171654,139327,106245,1649,22.6,0,0,0,0,105485,136635,174012,0,13280,0,407,146,0
2023-03-11 15:36:00,201,39.8,19,293,0,220,163,152,142921,106782,134692,109325,382,124,125,446,426,125,152,126,132,455,125,126,474,0,0,0,0,0,17929,4497,432,2593,76.7,87.0,0,67.0,67.5,64.6,69.7,65.9,67.2,4.58,1764,1810,33.3,31.6,0,0,0,0,1812,1800,1827,0,1927,37.2,19.6,308,68663,38416,101972,107352,133159,15952,3.65,4.27,13737,6701,6929,108,1632,165,21949,138246,108095,101986,2075,0.360,0,0,0,0,110863,107837,142916,0,152,0,400,143,0
2023-03-11 15:38:00,201,39.8,19,293,0,220,163,152,142921,106782,134692,109325,382,124,125,446,426,125,152,126,132,455,125,126,474,0,0,0,0,0,17929,4497,432,2593,76.7,87.0,0,67.0,67.5,64.6,69.7,65.9,67.2,4.58,1764,1810,33.3,31.6,0,0,0,0,1812,1800,1827,0,1927,37.2,19.6,308,68663,38416,101972,107352,133159,15952,3.65,4.27,13737,6701,6929,108,1632,165,21949,138246,108095,101986,2075,0.360,0,0,0,0,110863,107837,142916,0,152,0,400,143,0
2023-03-11 15:40:00,224,468,235,415,37.2,225,167,154,173892,133487,169610,91592,418,128,131,460,462,122,128,129,123,456,132,132,453,0,0,0,0,0,4145,4411,1195,2455,104,86.3,0,67.4,65.9,67.7,63.7,66.1,65.3,4.44,1872,1831,31.2,34.1,0,0,0,0,1837,1857,1669,0,1900,39.8,18.4,296,63479,38353,99913,132961,173699,15258,3.91,5.53,13562,6522,6799,157,1656,296,16077,173070,132183,99910,1337,23.7,0,0,0,0,95560,135353,171686,0,13173,0,410,140,0
2023-03-11 15:42:00,224,468,235,415,37.2,225,167,154,173892,133487,169610,91592,418,128,131,460,462,122,128,129,123,456,132,132,453,0,0,0,0,0,4145,4411,1195,2455,104,86.3,0,67.4,65.9,67.7,63.7,66.1,65.3,4.44,1872,1831,31.2,34.1,0,0,0,0,1837,1857,1669,0,1900,39.8,18.4,296,63479,38353,99913,132961,173699,15258,3.91,5.53,13562,6522,6799,157,1656,296,16077,173070,132183,99910,1337,23.7,0,0,0,0,95560,135353,171686,0,13173,0,410,140,0
2023-03-11 15:44:00,224,468,235,415,37.2,225,167,154,173892,133487,169610,91592,418,128,131,460,462,122,128,129,123,456,132,132,453,0,0,0,0,0,4145,4411,1195,2455,104,86.3,0,67.4,65.9,67.7,63.7,66.1,65.3,4.44,1872,1831,31.2,34.1,0,0,0,0,1837,1857,1669,0,1900,39.8,18.4,296,63479,38353,99913,132961,173699,15258,3.91,5.53,13562,6522,6799,157,1656,296,16077,173070,132183,99910,1337,23.7,0,0,0,0,95560,135353,171686,0,13173,0,410,140,0
2023-03-11 15:46:00,206,38.5,19.6,302,0,223,154,154,126006,107880,137570,96584,378,131,125,432,431,132,125,126,133,432,129,126,466,0,0,0,0,0,4405,4402,433,2682,79.1,90.3,0,65.0,66.6,67.4,67.6,63.5,64.6,4.56,1705,1794,32.9,32.1,0,0,0,0,1803,1819,1948,0,1957,38.5,19.6,291,68703,38399,95098,108241,140280,15973,4.13,4.27,11359,7320,6986,103,1564,280,20369,132976,107237,92090,2071,0.360,0,0.233,0,0,89192,103951,128257,0,181,0,396,146,0
2023-03-11 15:48:00,206,38.5,19.6,302,0,223,154,154,126006,107880,137570,96584,378,131,125,432,431,132,125,126,133,432,129,126,466,0,0,0,0,0,4405,4402,433,2682,79.1,90.3,0,65.0,66.6,67.4,67.6,63.5,64.6,4.56,1705,1794,32.9,32.1,0,0,0,0,1803,1819,1948,0,1957,38.5,19.6,291,68703,38399,95098,108241,140280,15973,4.13,4.27,11359,7320,6986,103,1564,280,20369,132976,107237,92090,2071,0.360,0,0.233,0,0,89192,103951,128257,0,181,0,396,146,0
2023-03-11 15:50:00,208,467,233,406,37.2,222,161,161,174564,139799,172896,99606,434,124,131,452,462,118,125,123,119,455,122,132,474,0,0,0,0,0,4500,4675,1203,2593,101,84.1,0,65.0,65.0,65.3,66.1,67.7,68.9,4.58,1784,1801,30.6,31.5,0,0,0,0,1788,1387,1754,0,1742,38.5,18.6,300,64919,38281,113437,137784,173292,15977,4.13,3.80,16442,6532,6494,5920,1243,182,16670,174202,139434,108668,1975,23.4,0,0,0,0.233,114423,139373,174537,0,13268,0,404,144,0
