"Time","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/configmap","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/empty-dir","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/host-path","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/projected","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/secret","172.16.66.87:10250 volume_apply_access_control kubernetes.io/configmap","172.16.66.87:10250 volume_apply_access_control kubernetes.io/empty-dir","172.16.66.87:10250 volume_apply_access_control kubernetes.io/projected","172.16.66.87:10250 volume_mount kubernetes.io/configmap","172.16.66.87:10250 volume_mount kubernetes.io/empty-dir","172.16.66.87:10250 volume_mount kubernetes.io/host-path","172.16.66.87:10250 volume_mount kubernetes.io/projected","172.16.66.87:10250 volume_mount kubernetes.io/secret","172.16.66.87:10250 volume_unmount kubernetes.io/configmap","172.16.66.87:10250 volume_unmount kubernetes.io/empty-dir","172.16.66.87:10250 volume_unmount kubernetes.io/host-path","172.16.66.87:10250 volume_unmount kubernetes.io/projected","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/configmap","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/empty-dir","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/host-path","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/projected","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/secret","172.16.66.90:10250 volume_apply_access_control kubernetes.io/configmap","172.16.66.90:10250 volume_apply_access_control kubernetes.io/empty-dir","172.16.66.90:10250 volume_apply_access_control kubernetes.io/projected","172.16.66.90:10250 volume_apply_access_control kubernetes.io/secret","172.16.66.90:10250 volume_mount kubernetes.io/configmap","172.16.66.90:10250 volume_mount kubernetes.io/empty-dir","172.16.66.90:10250 volume_mount kubernetes.io/host-path","172.16.66.90:10250 volume_mount kubernetes.io/projected","172.16.66.90:10250 volume_mount kubernetes.io/secret","172.16.66.90:10250 volume_unmount kubernetes.io/configmap","172.16.66.90:10250 volume_unmount kubernetes.io/empty-dir","172.16.66.90:10250 volume_unmount kubernetes.io/host-path","172.16.66.90:10250 volume_unmount kubernetes.io/projected","172.16.66.90:10250 volume_unmount kubernetes.io/secret","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/configmap","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/empty-dir","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/host-path","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/projected","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/secret","172.16.66.91:10250 volume_apply_access_control kubernetes.io/configmap","172.16.66.91:10250 volume_apply_access_control kubernetes.io/empty-dir","172.16.66.91:10250 volume_apply_access_control kubernetes.io/projected","172.16.66.91:10250 volume_apply_access_control kubernetes.io/secret","172.16.66.91:10250 volume_mount kubernetes.io/configmap","172.16.66.91:10250 volume_mount kubernetes.io/empty-dir","172.16.66.91:10250 volume_mount kubernetes.io/host-path","172.16.66.91:10250 volume_mount kubernetes.io/projected","172.16.66.91:10250 volume_mount kubernetes.io/secret","172.16.66.91:10250 volume_unmount kubernetes.io/configmap","172.16.66.91:10250 volume_unmount kubernetes.io/empty-dir","172.16.66.91:10250 volume_unmount kubernetes.io/host-path","172.16.66.91:10250 volume_unmount kubernetes.io/projected","172.16.66.91:10250 volume_unmount kubernetes.io/secret"
2023-03-04 15:08:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.421,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0625,0.0833,0.0958,0,0,0.358,0.154,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0751,0,0,0.496,0.0667,0,0,0,0,0
2023-03-04 15:12:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.458,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.313,0.121,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0541,0.0125,0.0749,0,0,0.483,0.0708,0,0,0,0,0
2023-03-04 15:16:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.325,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 15:20:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0750,0.0875,0,0,0.342,0.150,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0875,0,0,0.488,0.0625,0,0,0,0,0
2023-03-04 15:24:00,0,0,0,0,0,0.0167,0,0.0333,0.192,0,0,0.463,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.317,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.463,0.0708,0,0,0,0,0
2023-03-04 15:28:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0750,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.462,0.0583,0,0,0,0,0
2023-03-04 15:32:00,0,0,0,0,0,0.0125,0,0.0250,0.225,0,0,0.467,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.338,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0750,0,0,0.479,0.0666,0,0,0,0,0
2023-03-04 15:36:00,0,0,0,0,0,0.0167,0,0.0333,0.200,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0792,0,0,0.329,0.146,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0792,0,0,0.480,0.0667,0,0,0,0,0
2023-03-04 15:40:00,0,0,0,0,0,0.0125,0,0.0250,0.213,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0833,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.492,0.0667,0,0,0,0,0
2023-03-04 15:44:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.438,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0833,0,0,0.479,0.0708,0,0,0,0,0
2023-03-04 15:48:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.442,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.333,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0708,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 15:52:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0833,0,0,0.458,0.0625,0,0,0,0,0
2023-03-04 15:56:00,0,0,0,0,0,0.0125,0,0.0250,0.221,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.333,0.142,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0541,0.0125,0.0874,0,0,0.462,0.0625,0,0,0,0,0
2023-03-04 16:00:00,0,0,0,0,0,0.0125,0,0.0292,0.200,0,0,0.438,0.0458,0,0,0,0,0,0,0,0,0,0.0417,0,0.0500,0.0625,0.0834,0,0,0.333,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0751,0,0,0.480,0.0667,0,0,0,0,0
2023-03-04 16:04:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.333,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0792,0,0,0.479,0.0625,0,0,0,0,0
2023-03-04 16:08:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.325,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0708,0,0,0.467,0.0666,0,0,0,0,0
2023-03-04 16:12:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.121,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.479,0.0750,0,0,0,0,0
2023-03-04 16:16:00,0,0,0,0,0,0.0167,0,0.0333,0.196,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0292,0,0.0500,0.0583,0.0708,0,0,0.342,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.475,0.0625,0,0,0,0,0
2023-03-04 16:20:00,0,0,0,0,0,0.0125,0,0.0250,0.204,0,0,0.471,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0958,0,0,0.483,0.0667,0,0,0,0,0
2023-03-04 16:24:00,0,0,0,0,0,0.00833,0,0.0208,0.217,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0833,0.0917,0,0,0.338,0.150,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0792,0,0,0.483,0.0750,0,0,0,0,0
2023-03-04 16:28:00,0,0,0,0,0,0.0167,0,0.0292,0.204,0,0,0.446,0.0583,0,0,0,0,0,0,0,0,0,0.0417,0,0.0583,0.0625,0.0792,0,0,0.333,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.483,0.0667,0,0,0,0,0
2023-03-04 16:32:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0625,0.0667,0,0,0.338,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0792,0,0,0.475,0.0667,0,0,0,0,0
2023-03-04 16:36:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0833,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.492,0.0667,0,0,0,0,0
2023-03-04 16:40:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0833,0,0,0.338,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0833,0,0,0.475,0.0625,0,0,0,0,0
2023-03-04 16:44:00,0,0,0,0,0,0.0125,0,0.0292,0.217,0,0,0.458,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.338,0.129,0,0,0,0,0,0,0,0,0,0,0.0250,0,0.0458,0.0125,0.0625,0,0,0.458,0.0625,0,0,0,0,0
2023-03-04 16:48:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.333,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.458,0.0667,0,0,0,0,0
2023-03-04 16:52:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.317,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.100,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 16:56:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.333,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.483,0.0625,0,0,0,0,0
2023-03-04 17:00:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.454,0.0583,0,0,0,0,0,0,0,0,0,0.0292,0,0.0458,0.0500,0.0708,0,0,0.333,0.121,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.488,0.0708,0,0,0,0,0
2023-03-04 17:04:00,0,0,0,0,0,0.00833,0,0.0208,0.188,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0833,0.0917,0,0,0.329,0.146,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0958,0,0,0.467,0.0625,0,0,0,0,0
2023-03-04 17:08:00,0,0,0,0,0,0.0167,0,0.0292,0.213,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0792,0,0,0.342,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.475,0.0667,0,0,0,0,0
2023-03-04 17:12:00,0,0,0,0,0,0.00833,0,0.0208,0.196,0,0,0.442,0.0500,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0875,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.475,0.0667,0,0,0,0,0
2023-03-04 17:16:00,0,0,0,0,0,0.0167,0,0.0333,0.200,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.346,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0791,0,0,0.483,0.0708,0,0,0,0,0
2023-03-04 17:20:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.333,0.138,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0959,0,0,0.504,0.0709,0,0,0,0,0
2023-03-04 17:24:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0750,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 17:28:00,0,0,0,0,0,0.0125,0,0.0250,0.217,0,0,0.458,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0875,0,0,0.479,0.0625,0,0,0,0,0
2023-03-04 17:32:00,0,0,0,0,0,0.0167,0,0.0292,0.179,0,0,0.442,0.0625,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0750,0.0875,0,0,0.350,0.138,0,0,0,0,0,0,0,0,0,0,0.0250,0,0.0500,0.0167,0.0625,0,0,0.458,0.0667,0,0,0,0,0
2023-03-04 17:36:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 17:40:00,0,0,0,0,0,0.0125,0,0.0292,0.208,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0833,0,0,0.329,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0958,0,0,0.492,0.0625,0,0,0,0,0
2023-03-04 17:44:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.317,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0125,0.0750,0,0,0.463,0.0625,0,0,0,0,0
2023-03-04 17:48:00,0,0,0,0,0,0.0125,0,0.0292,0.200,0,0,0.467,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.325,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.479,0.0708,0,0,0,0,0
2023-03-04 17:52:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.433,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.346,0.138,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.483,0.0625,0,0,0,0,0
2023-03-04 17:56:00,0,0,0,0,0,0.0125,0,0.0292,0.196,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.325,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0125,0.0834,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 18:00:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.454,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0708,0.0750,0,0,0.333,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.479,0.0708,0,0,0,0,0
2023-03-04 18:04:00,0,0,0,0,0,0.0125,0,0.0250,0.217,0,0,0.438,0.0458,0,0,0,0,0,0,0,0,0,0.0333,0,0.0500,0.0500,0.0792,0,0,0.338,0.113,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0125,0.0750,0,0,0.471,0.0708,0,0,0,0,0
2023-03-04 18:08:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.442,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.338,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0833,0,0,0.488,0.0667,0,0,0,0,0
2023-03-04 18:12:00,0,0,0,0,0,0.0125,0,0.0250,0.217,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.475,0.0583,0,0,0,0,0
2023-03-04 18:16:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0125,0.0792,0,0,0.496,0.0667,0,0,0,0,0
2023-03-04 18:20:00,0,0,0,0,0,0.0125,0,0.0250,0.208,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.346,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0833,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 18:24:00,0,0,0,0,0,0.0125,0,0.0292,0.208,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0750,0.0875,0,0,0.321,0.138,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.467,0.0625,0,0,0,0,0
2023-03-04 18:28:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0750,0,0,0.338,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.496,0.0750,0,0,0,0,0
2023-03-04 18:32:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.317,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.467,0.0667,0,0,0,0,0
2023-03-04 18:36:00,0,0,0,0,0,0.0167,0,0.0333,0.188,0,0,0.438,0.0500,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.333,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.475,0.0708,0,0,0,0,0
2023-03-04 18:40:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.471,0.0625,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.313,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0875,0,0,0.496,0.0625,0,0,0,0,0
2023-03-04 18:44:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.429,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.338,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.463,0.0625,0,0,0,0,0
2023-03-04 18:48:00,0,0,0,0,0,0.0125,0,0.0250,0.204,0,0,0.442,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.333,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.467,0.0667,0,0,0,0,0
2023-03-04 18:52:00,0,0,0,0,0,0.0125,0,0.0250,0.208,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0292,0,0.0500,0.0500,0.0708,0,0,0.338,0.117,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0875,0,0,0.508,0.0792,0,0,0,0,0
2023-03-04 18:56:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.333,0.146,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0875,0,0,0.450,0.0625,0,0,0,0,0
2023-03-04 19:00:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.438,0.0458,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0875,0,0,0.500,0.0708,0,0,0,0,0
2023-03-04 19:04:00,0,0,0,0,0,0.0125,0,0.0292,0.204,0,0,0.463,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.333,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.488,0.0667,0,0,0,0,0
2023-03-04 19:08:00,0,0,0,0,0,0.0167,0,0.0292,0.217,0,0,0.467,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.333,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.00833,0.0750,0,0,0.467,0.0583,0,0,0,0,0
2023-03-04 19:12:00,0,0,0,0,0,0.00833,0,0.0208,0.200,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.333,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0167,0.0917,0,0,0.483,0.0750,0,0,0,0,0
2023-03-04 19:16:00,0,0,0,0,0,0.0167,0,0.0292,0.200,0,0,0.442,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.475,0.0667,0,0,0,0,0
2023-03-04 19:20:00,0,0,0,0,0,0.0125,0,0.0250,0.221,0,0,0.463,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.338,0.142,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.463,0.0667,0,0,0,0,0
2023-03-04 19:24:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.458,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.467,0.0625,0,0,0,0,0
2023-03-04 19:28:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0833,0,0,0.488,0.0667,0,0,0,0,0
2023-03-04 19:32:00,0,0,0,0,0,0.0167,0,0.0333,0.196,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0750,0.0875,0,0,0.325,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 19:36:00,0,0,0,0,0,0.00833,0,0.0208,0.200,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0333,0,0.0458,0.0625,0.0708,0,0,0.333,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0750,0,0,0.492,0.0750,0,0,0,0,0
2023-03-04 19:40:00,0,0,0,0,0,0.0125,0,0.0292,0.188,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0583,0.0708,0.0792,0,0,0.333,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 19:44:00,0,0,0,0,0,0.0125,0,0.0250,0.208,0,0,0.429,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0792,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.479,0.0625,0,0,0,0,0
2023-03-04 19:48:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.342,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0875,0,0,0.492,0.0708,0,0,0,0,0
2023-03-04 19:52:00,0,0,0,0,0,0.0167,0,0.0333,0.200,0,0,0.458,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.342,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.483,0.0708,0,0,0,0,0
